,Ticker,SMA200_value,SMA150_value,SMA50_value,SMA21_value,SMA200_percent,SMA50_percent,EPS_QoQ_percent,Sales_QoQ_percent,prev_close,week52_high,week52_low,Inst. Ownership,Shares Outstanding,volume,Relative Strength Value,SMA50_greater_SMA150_rule (1st),SMA50_greater_SMA150_rule_score,SMA50_greater_SMA150_rule_nvalue,SMA150_greater_SMA200_rule (1st),SMA150_greater_SMA200_rule_score,SMA150_greater_SMA200_rule_nvalue,week52_span_rule (1st),week52_span_rule_score,week52_span_rule_nvalue,rs_value_rule (1st),rs_value_rule_score,rs_value_rule_nvalue,overextended_sma21_rule (1st),overextended_sma21_rule_percentage,overextended_sma21_rule_score,overextended_sma21_rule_nvalue,liquidity_rule (1st),liquidity_rule_score,liquidity_rule_nvalue,close_above_52weekhigh_rule (1st),close_above_52weekhigh_rule_score,close_above_52weekhigh_rule_nvalue,prev_close_rule (1st),prev_close_rule_score,prev_close_rule_nvalue,SMA200_slope_rule (1st),SMA200_slope_rul_score,SMA200_slope_rul_nvalue,inst_ownership_rule (1st),inst_ownership_rule_score,inst_ownership_rule_nvalue,close_greater_SMA50_rule (1st),close_greater_SMA50_rule_score,close_greater_SMA50_rule_nvalue,sales_QoQ_yearly_rule (1st),sales_QoQ_yearly_rule_score,sales_QoQ_yearly_rule_nvalue,eps_QoQ_yearly_rule (2nd),eps_QoQ_yearly_rule_score,eps_QoQ_yearly_rule_nvalue,Primary Passed Tests,Secondary Passed Tests,Lwowski Rating,N-Value Rating
1271,NEP,70.49,72.66,72.39,72.81,0.1,-0.02,0.58,0.03,74.17,85.0,42.75,0.84,75000000.0,850795.0,-10.0,False,0.0,0.0,True,126.0,4096.0,True,395.0,2048.0,False,0.0,0.0,True,0.018678752918555135,15.0,512,True,8.0,256,True,21.0,128.0,True,10.0,64.0,True,0.0,32.0,True,253.0,16.0,True,0.0,8.0,False,0.0,0.0,True,4.0,2,9,1,832.0,7162.0
1583,ADSK,275.88,286.52,276.55,284.36,0.13,0.05,5.49,0.16,294.35,320.0,169.14,0.93,219400000.0,1103455.0,-2.0,False,0.0,0.0,True,158.0,4096.0,True,277.0,2048.0,False,0.0,0.0,True,0.035131523421015644,7.0,512,True,4.0,256,True,29.0,128.0,True,14.0,64.0,True,0.0,32.0,True,282.0,16.0,True,1.0,8.0,False,0.0,0.0,True,59.0,2,9,1,831.0,7162.0
1578,AMED,268.64,275.65,265.36,272.25,0.11,0.03,0.63,0.1,276.83,314.0,169.77,0.89,32830000.0,70152.0,-5.0,False,0.0,0.0,True,107.0,4096.0,True,225.0,2048.0,False,0.0,0.0,True,0.01682277318640949,16.0,512,True,8.0,256,True,22.0,128.0,True,11.0,64.0,True,0.0,32.0,True,269.0,16.0,True,0.0,8.0,False,0.0,0.0,True,5.0,2,9,1,663.0,7162.0
1599,CTAS,343.38,344.86,343.68,347.72,0.06,0.03,0.1,-0.02,350.08,369.0,187.07,0.66,105260000.0,280209.0,-3.0,False,0.0,0.0,True,18.0,4096.0,True,376.0,2048.0,False,0.0,0.0,True,0.006787070056367067,21.0,512,True,11.0,256,True,34.0,128.0,True,17.0,64.0,True,0.0,32.0,True,195.0,16.0,True,0.0,8.0,False,0.0,0.0,False,0.0,0,9,0,672.0,7160.0
1241,APH,63.32,65.3,65.09,67.23,0.14,0.05,0.11,0.13,67.71,69.0,38.46,0.96,598400000.0,2099555.0,-2.0,False,0.0,0.0,True,128.0,4096.0,True,157.0,2048.0,False,0.0,0.0,True,0.007139669790272047,21.0,512,True,10.0,256,True,39.0,128.0,True,20.0,64.0,True,0.0,32.0,True,291.0,16.0,True,0.0,8.0,False,0.0,0.0,False,0.0,0,9,0,666.0,7160.0
1076,FOCS,43.85,46.12,45.2,43.0,0.07,-0.07,1.28,0.12,43.66,55.0,18.79,0.95,50740000.0,171558.0,-14.0,False,0.0,0.0,True,212.0,4096.0,True,1549.0,2048.0,False,0.0,0.0,True,0.015348837209302246,17.0,512,True,8.0,256,True,7.0,128.0,True,4.0,64.0,True,0.0,32.0,True,288.0,16.0,False,0.0,0.0,False,0.0,0.0,True,12.0,2,8,1,2097.0,7154.0
1250,SMTC,68.33,72.07,69.98,69.36,0.09,-0.02,4.57,0.19,68.95,83.0,38.9,0.99,65019999.99999999,303804.0,-10.0,False,0.0,0.0,True,224.0,4096.0,True,574.0,2048.0,False,0.0,0.0,True,-0.005911188004613561,27.0,512,True,14.0,256,True,14.0,128.0,True,7.0,64.0,True,0.0,32.0,True,301.0,16.0,False,0.0,0.0,False,0.0,0.0,True,49.0,2,8,1,1210.0,7154.0
1416,HAE,114.89,120.46,118.14,115.07,0.12,-0.04,0.07,-0.07,116.91,139.0,75.65,0.98,50790000.0,252962.0,-9.0,False,0.0,0.0,True,199.0,4096.0,True,210.0,2048.0,False,0.0,0.0,True,0.015990266794125345,17.0,512,True,8.0,256,True,16.0,128.0,True,8.0,64.0,True,0.0,32.0,True,298.0,16.0,False,0.0,0.0,False,0.0,0.0,False,0.0,0,8,0,756.0,7152.0
1399,CTLT,103.93,107.53,106.99,106.53,0.14,0.01,0.95,0.26,109.91,125.0,55.22,0.0,170230000.0,720945.0,-7.0,False,0.0,0.0,True,142.0,4096.0,True,734.0,2048.0,False,0.0,0.0,True,0.03172815169435835,9.0,512,True,4.0,256,True,22.0,128.0,True,11.0,64.0,True,0.0,32.0,False,0.0,0.0,True,0.0,8.0,True,0.0,4.0,True,9.0,2,9,1,931.0,7150.0
1109,EYE,45.45,46.67,45.96,46.0,0.13,0.0,7.86,0.24,46.98,52.0,23.69,0.0,81130000.0,289096.0,-6.0,False,0.0,0.0,True,110.0,4096.0,True,649.0,2048.0,False,0.0,0.0,True,0.021304347826086888,14.0,512,True,7.0,256,True,26.0,128.0,True,13.0,64.0,True,0.0,32.0,False,0.0,0.0,True,0.0,8.0,False,0.0,0.0,True,85.0,2,8,1,904.0,7146.0
1031,STM,37.2,38.57,37.52,38.81,0.12,0.01,0.47,0.17,39.05,43.0,21.39,0.04,906030000.0,2959396.0,-6.0,False,0.0,0.0,True,151.0,4096.0,True,422.0,2048.0,False,0.0,0.0,True,0.006183973202782656,21.0,512,True,11.0,256,True,27.0,128.0,True,13.0,64.0,True,0.0,32.0,False,0.0,0.0,True,0.0,8.0,False,0.0,0.0,True,3.0,2,8,1,648.0,7146.0
978,ATUS,32.87,34.61,33.44,32.88,0.1,-0.01,1003.47,0.03,32.81,38.0,22.45,0.0,290570000.0,2596429.0,-8.0,False,0.0,0.0,True,217.0,4096.0,True,32.0,2048.0,False,0.0,0.0,True,-0.0021289537712895464,25.0,512,True,13.0,256,True,19.0,128.0,True,10.0,64.0,True,0.0,32.0,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,True,11148.0,2,7,1,11464.0,7138.0
973,PRPL,31.82,32.95,32.76,32.25,0.17,-0.03,0.88,0.4,33.5,40.0,7.66,0.96,60520000.0,481018.0,-10.0,False,0.0,0.0,True,145.0,4096.0,True,4369.0,2048.0,False,0.0,0.0,True,0.03875968992248062,5.0,512,True,3.0,256,True,15.0,128.0,True,7.0,64.0,False,0.0,0.0,True,291.0,16.0,True,0.0,8.0,True,2.0,4.0,True,8.0,2,9,1,4845.0,7134.0
1635,SHOP,1128.96,1166.83,1163.31,1148.05,0.11,-0.01,159.66,0.94,1179.86,1474.0,497.17,0.67,122200000.0,935197.0,-7.0,False,0.0,0.0,True,137.0,4096.0,True,1595.0,2048.0,False,0.0,0.0,True,0.027707852445450935,11.0,512,True,5.0,256,True,9.0,128.0,True,4.0,64.0,False,0.0,0.0,True,198.0,16.0,True,0.0,8.0,True,11.0,4.0,True,1772.0,2,9,1,3742.0,7134.0
1160,NUS,53.37,53.6,52.26,52.6,0.03,0.0,0.95,0.28,52.96,63.0,23.33,0.79,50960000.0,370748.0,-8.0,False,0.0,0.0,True,18.0,4096.0,True,1270.0,2048.0,False,0.0,0.0,True,0.006844106463878316,21.0,512,True,11.0,256,True,15.0,128.0,True,8.0,64.0,False,0.0,0.0,True,237.0,16.0,True,0.0,8.0,True,0.0,4.0,True,9.0,2,9,1,1589.0,7134.0
1455,QCOM,140.95,145.21,133.68,135.87,0.06,0.0,1.66,0.62,134.75,165.0,71.84,0.77,1140000000.0,11728326.0,-9.0,False,0.0,0.0,True,124.0,4096.0,True,774.0,2048.0,False,0.0,0.0,True,-0.008243173621844443,28.0,512,True,14.0,256,True,11.0,128.0,True,6.0,64.0,False,0.0,0.0,True,230.0,16.0,True,0.0,8.0,True,6.0,4.0,True,16.0,2,9,1,1209.0,7134.0
1446,PKI,135.24,137.86,128.03,130.97,0.05,0.02,4.47,0.68,132.85,161.0,78.75,0.97,111920000.0,719666.0,-7.0,False,0.0,0.0,True,79.0,4096.0,True,464.0,2048.0,False,0.0,0.0,True,0.014354432312743342,17.0,512,True,9.0,256,True,13.0,128.0,True,6.0,64.0,False,0.0,0.0,True,294.0,16.0,True,0.0,8.0,True,7.0,4.0,True,48.0,2,9,1,937.0,7134.0
1640,MELI,1540.76,1642.79,1521.48,1516.83,0.15,-0.02,0.07,0.97,1546.56,1984.0,571.27,0.85,49820000.0,402603.0,-11.0,False,0.0,0.0,True,271.0,4096.0,True,2220.0,2048.0,False,0.0,0.0,True,0.019600087023595274,15.0,512,True,7.0,256,True,5.0,128.0,True,3.0,64.0,False,0.0,0.0,True,256.0,16.0,True,0.0,8.0,True,12.0,4.0,False,0.0,0,9,0,2789.0,7132.0
1530,PCTY,190.7,192.78,182.66,184.33,0.11,0.03,0.75,0.1,192.98,215.0,85.35,0.71,54300000.0,206304.0,-4.0,False,0.0,0.0,True,45.0,4096.0,True,1047.0,2048.0,False,0.0,0.0,True,0.04692670753539834,1.0,512,True,1.0,256,True,25.0,128.0,True,13.0,64.0,False,0.0,0.0,True,211.0,16.0,True,0.0,8.0,False,0.0,0.0,True,6.0,2,8,1,1349.0,7130.0
1445,AAPL,124.43,127.22,124.14,126.92,0.13,0.06,0.35,0.21,132.03,143.0,67.09,0.6,16940000000.000002,89186372.0,-2.0,False,0.0,0.0,True,92.0,4096.0,True,571.0,2048.0,False,0.0,0.0,True,0.04026158209895997,5.0,512,True,2.0,256,True,30.0,128.0,True,15.0,64.0,False,0.0,0.0,True,176.0,16.0,True,1.0,8.0,False,0.0,0.0,True,2.0,2,8,1,894.0,7130.0
1100,HLF,48.48,48.66,45.72,45.15,-0.06,-0.04,0.46,0.16,45.74,58.0,30.81,0.99,121000000.0,560188.0,-11.0,False,0.0,0.0,True,15.0,4096.0,True,265.0,2048.0,False,0.0,0.0,True,0.013067552602436399,18.0,512,True,9.0,256,True,7.0,128.0,True,3.0,64.0,False,0.0,0.0,True,301.0,16.0,True,0.0,8.0,False,0.0,0.0,True,3.0,2,8,1,621.0,7130.0
1513,TTWO,181.7,187.8,176.64,180.15,0.04,-0.0,0.1,-0.07,181.44,213.0,120.51,0.95,115000000.0,856980.0,-9.0,False,0.0,0.0,True,138.0,4096.0,True,124.0,2048.0,False,0.0,0.0,True,0.007160699417152329,21.0,512,True,10.0,256,True,17.0,128.0,True,9.0,64.0,False,0.0,0.0,True,288.0,16.0,True,0.0,8.0,False,0.0,0.0,False,0.0,0,8,0,607.0,7128.0
1284,SAGE,77.27,79.96,77.07,75.23,0.1,-0.04,6.33,564.91,75.67,97.0,28.7,0.93,52120000.0,349359.0,-12.0,False,0.0,0.0,True,143.0,4096.0,True,2105.0,2048.0,False,0.0,0.0,True,0.005848730559617143,22.0,512,True,11.0,256,True,5.0,128.0,True,3.0,64.0,False,0.0,0.0,True,282.0,16.0,False,0.0,0.0,True,9035.0,4.0,True,68.0,2,8,1,11674.0,7126.0
1344,CHGG,87.01,90.18,89.68,87.87,0.11,-0.02,1.98,0.64,89.16,114.0,35.66,0.96,128979999.99999999,1023176.0,-9.0,False,0.0,0.0,True,149.0,4096.0,True,1880.0,2048.0,False,0.0,0.0,True,0.014680778422669762,17.0,512,True,9.0,256,True,5.0,128.0,True,3.0,64.0,False,0.0,0.0,True,291.0,16.0,False,0.0,0.0,True,6.0,4.0,True,20.0,2,8,1,2380.0,7126.0
1311,AMD,85.73,87.11,80.33,79.86,0.01,-0.0,9.72,0.53,78.55,97.0,49.88,0.77,1210000000.0,68798010.0,-8.0,False,0.0,0.0,True,66.0,4096.0,True,342.0,2048.0,False,0.0,0.0,True,-0.016403706486351144,32.0,512,True,16.0,256,True,10.0,128.0,True,5.0,64.0,False,0.0,0.0,True,230.0,16.0,False,0.0,0.0,True,4.0,4.0,True,106.0,2,8,1,811.0,7126.0
1269,SWTX,70.64,75.28,73.53,70.44,0.19,-0.06,1.68,0.0,72.7,94.0,26.89,0.9,43300000.0,181134.0,-12.0,False,0.0,0.0,True,269.0,4096.0,True,2248.0,2048.0,False,0.0,0.0,True,0.032084043157297064,9.0,512,True,4.0,256,True,4.0,128.0,True,2.0,64.0,False,0.0,0.0,True,272.0,16.0,False,0.0,0.0,False,0.0,0.0,True,17.0,2,7,1,2825.0,7122.0
1561,KWR,244.25,259.45,250.86,240.93,0.07,-0.07,2.15,-0.01,244.75,298.0,123.6,0.81,17770000.0,44697.0,-13.0,False,0.0,0.0,True,255.0,4096.0,True,915.0,2048.0,False,0.0,0.0,True,0.01585522765948613,17.0,512,True,8.0,256,True,12.0,128.0,True,6.0,64.0,False,0.0,0.0,True,243.0,16.0,False,0.0,0.0,False,0.0,0.0,True,22.0,2,7,1,1478.0,7122.0
1086,APLS,44.25,47.62,44.54,42.39,0.13,-0.01,1.39,0.0,44.48,57.0,25.89,0.8,75880000.0,375607.0,-8.0,False,0.0,0.0,True,312.0,4096.0,True,657.0,2048.0,False,0.0,0.0,True,0.04930408115121482,0.0,512,True,0.0,256,True,5.0,128.0,True,3.0,64.0,False,0.0,0.0,True,240.0,16.0,False,0.0,0.0,False,0.0,0.0,True,13.0,2,7,1,1230.0,7122.0
843,RPAY,24.29,24.37,23.71,23.57,-0.03,-0.01,0.89,-0.6,23.62,28.0,14.83,0.91,80530000.0,330120.0,-8.0,False,0.0,0.0,True,13.0,4096.0,True,272.0,2048.0,False,0.0,0.0,True,0.0021213406873144126,23.0,512,True,12.0,256,True,16.0,128.0,True,8.0,64.0,False,0.0,0.0,True,275.0,16.0,False,0.0,0.0,False,0.0,0.0,True,8.0,2,7,1,627.0,7122.0
1198,IAA,59.28,59.94,56.86,56.46,0.1,0.05,0.4,0.08,59.17,66.0,31.82,0.0,134400000.0,817090.0,-3.0,False,0.0,0.0,True,46.0,4096.0,True,501.0,2048.0,False,0.0,0.0,True,0.047998583067658536,1.0,512,True,0.0,256,True,25.0,128.0,True,13.0,64.0,False,0.0,0.0,False,0.0,0.0,True,0.0,8.0,False,0.0,0.0,True,2.0,2,7,1,588.0,7114.0
1349,PZZA,88.22,90.93,89.09,91.0,0.04,-0.01,2.6,0.12,93.73,109.0,63.6,0.0,32640000.0,363773.0,-8.0,False,0.0,0.0,True,126.0,4096.0,True,58.0,2048.0,False,0.0,0.0,True,0.030000000000000044,10.0,512,True,5.0,256,True,19.0,128.0,True,9.0,64.0,False,0.0,0.0,False,0.0,0.0,True,0.0,8.0,False,0.0,0.0,True,27.0,2,7,1,254.0,7114.0
302,BBD,4.5,4.75,4.46,4.55,0.06,0.0,0.43,0.08,4.53,5.0,2.87,0.2,8840000000.0,16654824.0,-7.0,False,0.0,0.0,True,228.0,4096.0,True,93.0,2048.0,False,0.0,0.0,True,-0.004395604395604302,27.0,512,True,13.0,256,True,27.0,128.0,False,0.0,0.0,True,32.0,32.0,True,48.0,16.0,True,0.0,8.0,False,0.0,0.0,True,3.0,2,8,1,471.0,7098.0
791,CLSK,20.22,23.79,23.78,21.65,0.28,-0.19,0.19,1.3,21.33,40.0,1.36,0.12,22150000.0,2304030.0,-26.0,False,0.0,0.0,True,723.0,4096.0,True,34093.0,2048.0,False,0.0,0.0,True,-0.014780600461893778,32.0,512,True,16.0,256,False,0.0,0.0,True,18.0,64.0,True,0.0,32.0,True,22.0,16.0,False,0.0,0.0,True,17.0,4.0,True,0.0,2,8,1,34921.0,7030.0
989,JMIA,35.32,42.69,40.37,35.95,0.25,-0.26,0.54,-0.15,35.15,66.0,3.27,0.3,98590000.0,4488883.0,-32.0,False,0.0,0.0,True,855.0,4096.0,True,22753.0,2048.0,False,0.0,0.0,True,-0.022253129346314442,35.0,512,True,18.0,256,False,0.0,0.0,True,19.0,64.0,True,0.0,32.0,True,80.0,16.0,False,0.0,0.0,False,0.0,0.0,True,4.0,2,7,1,23764.0,7026.0
522,FCEL,11.36,14.44,14.43,12.62,0.12,-0.43,0.26,-0.09,11.03,28.0,1.54,0.32,312110000.0,47020814.0,-48.0,False,0.0,0.0,True,1111.0,4096.0,True,20294.0,2048.0,False,0.0,0.0,True,-0.1259904912836767,86.0,512,True,43.0,256,False,0.0,0.0,True,30.0,64.0,True,0.0,32.0,True,86.0,16.0,False,0.0,0.0,False,0.0,0.0,True,1.0,2,7,1,21651.0,7026.0
889,SPWR,28.37,32.37,32.29,30.48,0.2,-0.26,7.28,-0.15,28.41,54.0,4.03,0.48,170270000.0,4973893.0,-33.0,False,0.0,0.0,True,578.0,4096.0,True,14417.0,2048.0,False,0.0,0.0,True,-0.06791338582677166,57.0,512,True,29.0,256,False,0.0,0.0,True,19.0,64.0,True,0.0,32.0,True,138.0,16.0,False,0.0,0.0,False,0.0,0.0,True,79.0,2,7,1,15317.0,7026.0
1244,RDFN,64.42,70.07,69.31,66.07,0.19,-0.08,2.44,0.05,66.45,97.0,16.94,0.9,102200000.0,609111.0,-14.0,False,0.0,0.0,True,359.0,4096.0,True,4988.0,2048.0,False,0.0,0.0,True,0.005751475707583014,22.0,512,True,11.0,256,False,0.0,0.0,True,6.0,64.0,True,0.0,32.0,True,272.0,16.0,False,0.0,0.0,False,0.0,0.0,True,25.0,2,7,1,5683.0,7026.0
1421,PTON,125.78,128.91,112.43,113.82,0.1,-0.01,1.92,1.28,117.8,167.0,29.89,0.77,292460000.0,4688172.0,-13.0,False,0.0,0.0,True,102.0,4096.0,True,4817.0,2048.0,False,0.0,0.0,True,0.03496749253206821,7.0,512,True,4.0,256,False,0.0,0.0,True,4.0,64.0,False,0.0,0.0,True,230.0,16.0,True,0.0,8.0,True,16.0,4.0,True,19.0,2,8,1,5199.0,7006.0
1377,U,120.08,128.13,100.92,98.58,-0.14,-0.07,0.56,0.39,101.12,172.0,68.35,0.74,281250000.0,2216852.0,-19.0,False,0.0,0.0,True,275.0,4096.0,True,1044.0,2048.0,False,0.0,0.0,True,0.025765875431121996,12.0,512,True,6.0,256,False,0.0,0.0,True,14.0,64.0,False,0.0,0.0,True,221.0,16.0,True,0.0,8.0,True,2.0,4.0,True,4.0,2,8,1,1578.0,7006.0
863,CARG,26.53,28.17,24.89,24.39,-0.04,-0.07,0.9,-0.04,25.21,36.0,18.3,0.98,113300000.0,831554.0,-16.0,False,0.0,0.0,True,253.0,4096.0,True,369.0,2048.0,False,0.0,0.0,True,0.03362033620336204,8.0,512,True,4.0,256,False,0.0,0.0,True,4.0,64.0,False,0.0,0.0,True,298.0,16.0,True,0.0,8.0,False,0.0,0.0,True,8.0,2,7,1,944.0,7002.0
586,WKHS,22.17,22.51,14.8,13.18,-0.45,-0.44,427.13,248.26,12.59,41.0,2.02,0.39,120650000.0,13228094.0,-51.0,False,0.0,0.0,True,63.0,4096.0,True,22893.0,2048.0,False,0.0,0.0,True,-0.04476479514415781,46.0,512,True,23.0,256,False,0.0,0.0,True,38.0,64.0,False,0.0,0.0,True,109.0,16.0,False,0.0,0.0,True,3968.0,4.0,True,4744.0,2,7,1,31884.0,6998.0
1002,NIO,43.68,48.5,40.91,37.83,0.03,-0.22,0.6,1.33,37.02,63.0,2.94,0.36,1350000000.0,99649939.0,-31.0,False,0.0,0.0,True,452.0,4096.0,True,24283.0,2048.0,False,0.0,0.0,True,-0.021411578112608912,35.0,512,True,17.0,256,False,0.0,0.0,True,14.0,64.0,False,0.0,0.0,True,99.0,16.0,False,0.0,0.0,True,17.0,4.0,True,5.0,2,7,1,24922.0,6998.0
923,EH,33.07,41.38,40.17,33.58,0.13,-0.44,0.99,1.05,29.4,124.0,7.7,0.05,54800000.0,1625870.0,-51.0,False,0.0,0.0,True,1029.0,4096.0,True,17740.0,2048.0,False,0.0,0.0,True,-0.12447885646217986,85.0,512,True,43.0,256,False,0.0,0.0,True,44.0,64.0,False,0.0,0.0,True,16.0,16.0,False,0.0,0.0,True,13.0,4.0,True,9.0,2,7,1,18979.0,6998.0
1372,SITM,104.86,110.02,100.81,100.11,0.11,-0.09,0.95,0.43,98.77,148.0,17.7,0.53,17050000.0,48800.0,-18.0,False,0.0,0.0,True,202.0,4096.0,True,8227.0,2048.0,False,0.0,0.0,True,-0.013385276196184232,31.0,512,True,15.0,256,False,0.0,0.0,True,7.0,64.0,False,0.0,0.0,True,154.0,16.0,False,0.0,0.0,True,3.0,4.0,True,9.0,2,7,1,8648.0,6998.0
831,BE,26.49,29.64,26.6,25.09,0.01,-0.23,0.84,1.13,24.06,43.0,6.48,0.65,166180000.0,3987777.0,-32.0,False,0.0,0.0,True,487.0,4096.0,True,6106.0,2048.0,False,0.0,0.0,True,-0.04105221203666804,44.0,512,True,22.0,256,False,0.0,0.0,True,16.0,64.0,False,0.0,0.0,True,192.0,16.0,False,0.0,0.0,True,14.0,4.0,True,7.0,2,7,1,6888.0,6998.0
1453,APPN,141.3,163.39,150.23,134.47,0.21,-0.18,0.46,0.27,134.62,235.0,39.49,0.78,70370000.0,503583.0,-26.0,False,0.0,0.0,True,640.0,4096.0,True,5264.0,2048.0,False,0.0,0.0,True,0.001115490443965239,24.0,512,True,12.0,256,False,0.0,0.0,True,15.0,64.0,False,0.0,0.0,True,234.0,16.0,False,0.0,0.0,True,0.0,4.0,True,3.0,2,7,1,6192.0,6998.0
1170,DNLI,62.31,68.04,58.73,54.36,0.08,-0.09,4.22,66.81,55.28,94.0,19.35,0.77,120240000.0,264871.0,-19.0,False,0.0,0.0,True,377.0,4096.0,True,3921.0,2048.0,False,0.0,0.0,True,0.01692420897718914,16.0,512,True,8.0,256,False,0.0,0.0,True,14.0,64.0,False,0.0,0.0,True,230.0,16.0,False,0.0,0.0,True,1065.0,4.0,True,45.0,2,7,1,5676.0,6998.0
1385,GSHD,122.1,128.01,118.23,104.62,-0.06,-0.19,3.67,1.51,103.65,175.0,41.42,0.98,17740000.0,233942.0,-25.0,False,0.0,0.0,True,198.0,4096.0,True,3144.0,2048.0,False,0.0,0.0,True,-0.009271649780156746,29.0,512,True,14.0,256,False,0.0,0.0,True,13.0,64.0,False,0.0,0.0,True,298.0,16.0,False,0.0,0.0,True,20.0,4.0,True,39.0,2,7,1,3755.0,6998.0
759,LI,27.51,29.75,24.09,23.08,-0.21,-0.24,1.08,13.58,21.1,44.0,14.6,0.09,1110000000.0,21973799.0,-33.0,False,0.0,0.0,True,334.0,4096.0,True,1655.0,2048.0,False,0.0,0.0,True,-0.08578856152512986,66.0,512,True,33.0,256,False,0.0,0.0,True,23.0,64.0,False,0.0,0.0,True,13.0,16.0,False,0.0,0.0,True,213.0,4.0,True,10.0,2,7,1,2347.0,6998.0
1325,CHWY,84.11,91.3,85.65,82.61,0.16,-0.07,1.33,0.51,85.56,119.0,39.05,0.86,413920000.0,2362499.0,-15.0,False,0.0,0.0,True,350.0,4096.0,True,1697.0,2048.0,False,0.0,0.0,True,0.035709962474276755,7.0,512,True,3.0,256,False,0.0,0.0,True,3.0,64.0,False,0.0,0.0,True,259.0,16.0,False,0.0,0.0,True,4.0,4.0,True,13.0,2,7,1,2336.0,6998.0
1074,PRG,50.09,50.53,45.57,42.68,-0.1,-0.09,2.85,1.48,43.49,59.0,19.52,0.89,67260000.0,283391.0,-16.0,False,0.0,0.0,True,36.0,4096.0,True,1666.0,2048.0,False,0.0,0.0,True,0.01897844423617625,15.0,512,True,8.0,256,False,0.0,0.0,True,1.0,64.0,False,0.0,0.0,True,269.0,16.0,False,0.0,0.0,True,20.0,4.0,True,30.0,2,7,1,2045.0,6998.0
877,FLWS,26.89,27.7,27.7,26.58,-0.04,-0.11,0.53,0.45,25.77,37.0,14.22,0.87,64730000.00000001,467474.0,-18.0,False,0.0,0.0,True,123.0,4096.0,True,1149.0,2048.0,False,0.0,0.0,True,-0.03047404063205413,39.0,512,True,20.0,256,False,0.0,0.0,True,5.0,64.0,False,0.0,0.0,True,262.0,16.0,False,0.0,0.0,True,3.0,4.0,True,4.0,2,7,1,1605.0,6998.0
1290,JD,86.77,88.44,85.58,81.14,-0.05,-0.14,5.69,0.29,78.12,107.0,41.38,0.46,1550000000.0,8602941.0,-20.0,False,0.0,0.0,True,79.0,4096.0,True,1129.0,2048.0,False,0.0,0.0,True,-0.03721962040916929,43.0,512,True,21.0,256,False,0.0,0.0,True,2.0,64.0,False,0.0,0.0,True,131.0,16.0,False,0.0,0.0,True,1.0,4.0,True,61.0,2,7,1,1467.0,6998.0
1233,STNE,71.51,76.25,70.64,64.75,0.06,-0.11,0.07,0.28,66.12,94.0,21.15,0.86,309400000.0,1179959.0,-17.0,False,0.0,0.0,True,272.0,4096.0,True,3413.0,2048.0,False,0.0,0.0,True,0.021158301158301227,14.0,512,True,7.0,256,False,0.0,0.0,True,4.0,64.0,False,0.0,0.0,True,259.0,16.0,False,0.0,0.0,True,0.0,4.0,False,0.0,0,7,0,3969.0,6996.0
907,TUP,29.84,31.56,27.7,26.36,0.12,-0.05,1.27,0.17,27.47,38.0,1.95,0.78,49400000.0,471806.0,-13.0,False,0.0,0.0,True,236.0,4096.0,True,21898.0,2048.0,False,0.0,0.0,True,0.04210925644916538,4.0,512,True,2.0,256,False,0.0,0.0,True,2.0,64.0,False,0.0,0.0,True,234.0,16.0,False,0.0,0.0,False,0.0,0.0,True,12.0,2,6,1,22388.0,6994.0
935,CVET,30.25,31.69,31.29,29.5,0.09,-0.1,0.94,0.11,29.16,40.0,7.56,0.98,133000000.0,275110.0,-17.0,False,0.0,0.0,True,195.0,4096.0,True,4454.0,2048.0,False,0.0,0.0,True,-0.011525423728813555,30.0,512,True,15.0,256,False,0.0,0.0,True,2.0,64.0,False,0.0,0.0,True,298.0,16.0,False,0.0,0.0,False,0.0,0.0,True,8.0,2,6,1,5002.0,6994.0
821,SSYS,24.69,28.38,26.63,24.32,0.05,-0.31,4.91,-0.11,23.55,54.0,12.07,0.69,55120000.0,1921084.0,-37.0,False,0.0,0.0,True,612.0,4096.0,True,3450.0,2048.0,False,0.0,0.0,True,-0.0316611842105263,40.0,512,True,20.0,256,False,0.0,0.0,True,27.0,64.0,False,0.0,0.0,True,205.0,16.0,False,0.0,0.0,False,0.0,0.0,True,53.0,2,6,1,4407.0,6994.0
747,MAXN,29.25,33.09,30.49,26.53,-0.31,-0.45,1.01,-0.8,22.88,55.0,12.64,0.33,30270000.0,1867596.0,-50.0,False,0.0,0.0,True,538.0,4096.0,True,3299.0,2048.0,False,0.0,0.0,True,-0.13758009800226167,91.0,512,True,46.0,256,False,0.0,0.0,True,29.0,64.0,False,0.0,0.0,True,90.0,16.0,False,0.0,0.0,False,0.0,0.0,True,9.0,2,6,1,4102.0,6994.0
1287,FSLR,88.04,90.58,80.82,82.04,-0.05,-0.1,2.92,-0.56,78.57,108.0,39.18,0.82,105980000.0,1856031.0,-19.0,False,0.0,0.0,True,118.0,4096.0,True,1339.0,2048.0,False,0.0,0.0,True,-0.04229644076060474,45.0,512,True,23.0,256,False,0.0,0.0,True,2.0,64.0,False,0.0,0.0,True,246.0,16.0,False,0.0,0.0,False,0.0,0.0,True,30.0,2,6,1,1803.0,6994.0
