,Ticker,SMA200_value,SMA150_value,SMA50_value,SMA200_percent,SMA50_percent,EPS_QoQ_percent,Sales_QoQ_percent,prev_close,week52_high,week52_low,Inst. Ownership,Shares Outstanding,volume,Relative Strength Value,rs_value_rule (1st),rs_value_rule_score,rs_value_rule_nvalue,liquidity_rule,liquidity_rule_score,liquidity_rule_nvalue,vol_price_rule (2nd),vol_price_rule_score,vol_price_rule_nvalue,eps_QoQ_yearly_rule (1st),eps_QoQ_yearly_rule_score,eps_QoQ_yearly_rule_nvalue,sales_QoQ_yearly_rule (1st),sales_QoQ_yearly_rule_score,sales_QoQ_yearly_rule_nvalue,shares_outstanding_rule (2nd),shares_outstanding_rule_score,shares_outstanding_rule_nvalue,inst_ownership_rule (2nd),inst_ownership_rule_score,inst_ownership_rule_nvalue,SMA200_slope_rule (1st),SMA200_slope_rul_score,SMA200_slope_rul_nvalue,SMA150_greater_SMA200_rule (1st),SMA150_greater_SMA200_rule_score,SMA150_greater_SMA200_rule_nvalue,SMA50_greater_SMA150_rule (1st),SMA50_greater_SMA150_rule_score,SMA50_greater_SMA150_rule_nvalue,close_greater_SMA50_rule (1st),close_greater_SMA50_rule_score,close_greater_SMA50_rule_nvalue,week52_span_rule (1st),week52_span_rule_score,week52_span_rule_nvalue,close_above_52weekhigh_rule (1st),close_above_52weekhigh_rule_score,close_above_52weekhigh_rule_nvalue,Primary Passed Tests,Secondary Passed Tests,Double Bottom Chart Pattern,Inverse Head and Shoulder Pattern,Multiple Bottom Pattern,Channel Up Pattern,Channel Up Strong Pattern,Wedge Down Pattern,Wedge Down Strong Pattern,Channel Down Strong Pattern,Lwowski Rating,N-Value Rating
1836,MEDP,136.94259006857015,143.84240399874173,161.92055638631186,0.31629999999999997,0.08869999999999999,0.708,0.13,164.05,169.66000366210938,68.08000183105469,0.785,35580000.0,151748.0,-0.9855653278494487,False,0.0,0.0,True,508.3047239294589,256,True,10.553876693333336,16.0,True,750.9333333333334,256.0,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,True,0.43567475968996555,256.0,True,12.898488083506175,256.0,True,32.174149503636194,256.0,True,3.3666977020729343,256.0,True,126.78166659233013,256.0,True,74.04675306298496,256.0,7,1,False,False,False,False,False,False,False,False,1519.4953636603461,2064.0
520,FCCO,16.864460375669193,17.87451917391557,19.191666497124565,0.22949999999999998,0.0489,0.267,0.055999999999999994,19.95,21.239999771118164,12.229999542236328,0.545,7460000.0,23125.0,5.917509610511801,True,1258.882460291021,256.0,False,0.0,0,False,0.0,0.0,True,123.73333333333336,256.0,False,0.0,0.0,True,11.2256,16.0,False,0.0,0.0,True,0.664718583787191,256.0,True,15.332542316273903,256.0,True,18.864267702012743,256.0,True,10.115503870661655,256.0,True,10.759124035681612,256.0,True,64.60263998964787,256.0,8,1,False,False,False,False,False,False,False,False,1514.1801901224194,2064.0
1957,EL,253.02985651029957,263.92865415719837,288.56944444444446,0.23440000000000003,0.0521,0.562,0.05,290.85,295.739990234375,149.2100067138672,0.912,363000000.0,943345.0,-0.9717017104489406,False,0.0,0.0,True,504.75563787492877,256,True,276.6633528,16.0,True,543.288888888889,256.0,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,True,0.6302497372622985,256.0,True,11.026731137922145,256.0,True,23.900558784260955,256.0,True,2.0231602252490823,256.0,True,48.44112630535964,256.0,True,79.68946804022949,256.0,7,1,False,False,False,False,False,False,False,False,1490.4191737941012,2064.0
1223,LMAT,40.42856119004943,43.05394238692064,48.020833333333336,0.32280000000000003,0.0155,0.514,0.242,48.78,51.5,22.8799991607666,0.875,20380000.0,83960.0,4.090368168256079,True,791.1342510735562,256.0,False,0.0,0,False,0.0,0.0,True,475.02222222222224,256.0,False,0.0,0.0,True,2.9568,16.0,False,0.0,0.0,True,0.7919894220929127,256.0,True,16.624326135169294,256.0,True,29.533278761201828,256.0,True,4.047132321041208,256.0,True,89.7342784157235,256.0,True,67.30563106796117,256.0,8,1,False,False,False,False,False,False,False,False,1477.1499094189687,2064.0
1734,RJF,96.25762549750239,103.18298017061673,118.94666586981879,0.4264,0.1081,0.184,0.09699999999999999,122.56,126.51000213623047,57.529998779296875,0.7190000000000001,136800000.0,743144.0,-3.486985039472687,False,0.0,0.0,True,1148.668170105008,256,True,81.15171054933333,16.0,True,5.688888888888894,256.0,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,True,0.9001937890469096,256.0,True,18.418185438859314,256.0,True,39.11016654416143,256.0,True,7.776708414330608,256.0,True,81.77049783491226,256.0,True,74.67593571206486,256.0,7,1,False,False,False,False,False,False,False,False,1458.1604572766055,2064.0
922,EGHT,26.726690601101883,30.307980702473568,33.69972191916572,0.4067,-0.044199999999999996,0.19899999999999998,0.153,32.44,38.130001068115234,12.829999923706055,0.0,106640000.0,843324.0,3.178112610600374,True,557.5968283136957,256.0,True,557.5968283136957,256,True,13.181259263999998,16.0,True,27.022222222222208,256.0,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,True,1.3162701723197276,256.0,True,34.30317204754686,256.0,True,28.648749647723175,256.0,False,0.0,0.0,True,200.49011682696275,256.0,True,34.39740422647367,256.0,7,1,False,False,False,False,False,False,False,False,1454.5528510346398,2064.0
1569,ALRM,80.58964041840258,88.17028852609488,90.20527776082356,0.1634,-0.0533,0.191,0.179,86.38,107.69000244140625,36.79999923706055,0.9590000000000001,49270000.0,272180.0,3.2786172441497947,True,583.3260145023474,256.0,True,583.3260145023474,256,True,9.078302293333332,16.0,True,15.644444444444458,256.0,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,True,0.6380954424618754,256.0,True,24.080587845954494,256.0,True,5.908535094975453,256.0,False,0.0,0.0,True,193.48871516121397,256.0,True,17.789327373965612,256.0,7,1,False,False,False,False,False,False,False,False,1433.280036661044,2064.0
1954,HIFS,227.27172664944217,238.1181733058049,266.8319452073839,0.349,0.1157,0.498,-0.011000000000000001,283.76,294.70001220703125,134.0,0.376,2140000.0,1757.0,3.7990990955050425,True,716.5693684492909,256.0,False,0.0,0,False,0.0,0.0,True,452.2666666666667,256.0,False,0.0,0.0,True,14.6304,16.0,False,0.0,0.0,True,0.9161503035096434,256.0,True,12.217491304194631,256.0,True,30.870073899668323,256.0,True,16.240866600667406,256.0,True,81.80538712686567,256.0,True,72.66217392153796,256.0,8,1,False,False,False,False,False,False,False,False,1398.1785782724014,2064.0
1862,AVY,154.46244521106746,162.764037499061,179.0330556233724,0.3207,0.08539999999999999,0.183,0.12300000000000001,183.65,188.07000732421875,93.61000061035156,0.909,83400000.0,823253.0,-3.1503099614955974,False,0.0,0.0,True,1062.479350142873,256,True,145.26977434666668,16.0,True,4.266666666666671,256.0,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,True,0.7867702947851208,256.0,True,13.758733540844352,256.0,True,25.588383673805993,256.0,True,6.601785107790821,256.0,True,52.59473279188893,256.0,True,77.31134272037797,256.0,7,1,False,False,False,False,False,False,False,False,1388.6575392856996,2064.0
1626,MXIM,83.46597119887097,88.16625015552228,91.48000038994684,0.2208,0.045599999999999995,0.271,0.14,91.37,98.1500015258789,46.02000045776367,0.862,267300000.0,2406366.0,2.7221337539242376,True,440.86624100460483,256.0,True,440.86624100460483,256,True,218.527638848,16.0,True,129.42222222222227,256.0,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,True,0.3993562056728602,256.0,True,14.416311169922743,256.0,True,9.621823073072514,256.0,False,0.0,0.0,True,71.59322217328821,256.0,True,61.75472421611245,256.0,7,1,False,False,False,False,False,False,False,False,1387.4677799175008,2064.0
1721,ENTG,92.7238850765091,98.48913486187274,104.17305586073134,0.4277,0.1642,0.508,0.212,111.8,120.08999633789062,41.40999984741211,0.96,134940000.0,1544045.0,-0.7410676843495675,False,0.0,0.0,True,445.71332719348925,256,True,168.13251306666666,16.0,True,466.48888888888894,256.0,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,True,0.5498927422615565,256.0,True,15.917192682719028,256.0,True,14.774053785206867,256.0,True,18.742828301620193,256.0,True,189.44369730667265,256.0,True,61.77057065848324,256.0,7,1,False,False,False,False,False,False,False,False,1381.5329646260086,2064.0
1117,ON,31.991870578244434,34.77769239132221,39.81972228156196,0.5047,0.1009,0.524,0.032,41.61,42.88999938964844,10.9399995803833,0.0,411300000.0,6692348.0,0.5811967745068295,False,0.0,0.0,True,107.21362572625165,256,True,281.03317363199994,16.0,True,489.2444444444445,256.0,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,True,0.9868157490476044,256.0,True,22.292237723445012,256.0,True,37.11458590689725,256.0,True,11.50965073737729,256.0,True,346.1850236688201,256.0,True,75.14665894418,256.0,7,1,False,False,False,False,False,False,False,False,1370.7262165324635,2064.0
1763,EXR,116.6564030818802,118.16528885181134,126.72722223069933,0.2141,0.09820000000000001,0.379,0.053,132.55,135.4499969482422,81.80999755859375,0.973,131030000.0,1114654.0,2.6255432187816408,True,416.13906400810004,256.0,True,416.13906400810004,256,True,141.5972135466667,16.0,True,283.02222222222224,256.0,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,True,0.4407475814982171,256.0,True,3.311217789144834,256.0,True,18.54905925668311,256.0,True,11.762517024379898,256.0,False,0.0,0.0,True,78.02535513250517,256.0,7,1,False,False,False,False,False,False,False,False,1368.9864605693,2064.0
1417,BALY,49.313333226923355,53.05131299567945,64.67305522494846,0.7188,0.0634,0.5589999999999999,-0.094,64.98,73.62999725341797,15.010000228881836,0.8390000000000001,32790000.0,360149.0,0.32094920583782394,False,0.0,0.0,True,173.83700330551707,256,True,8.962647488000004,16.0,True,539.0222222222221,256.0,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,True,2.3962265518331423,256.0,True,19.404951119368153,256.0,True,56.08091190759341,256.0,True,1.215001551107854,256.0,True,497.4688478127693,256.0,True,45.23374748557924,256.0,7,1,False,False,False,False,False,False,False,False,1343.6215594439905,2064.0
1200,SKY,33.97352515021674,36.35355764168959,44.37777752346463,0.4955,0.1285,0.267,0.10300000000000001,45.26,47.41999816894531,12.210000038146973,0.991,56700000.0,449793.0,-1.826193145051086,False,0.0,0.0,True,723.505445133078,256,True,5.7148065919999995,16.0,True,123.73333333333336,256.0,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,True,0.789863730612806,256.0,True,17.934209509405694,256.0,True,56.50616949188739,256.0,True,5.089235346985036,256.0,True,340.53658443848775,256.0,True,69.7854758160626,256.0,7,1,False,False,False,False,False,False,False,False,1343.5951233918527,2064.0
767,MYFW,18.05100720906429,19.664807704778816,22.076666620042587,0.6068,0.2814,0.895,0.307,25.01,29.469999313354492,11.90999984741211,0.45799999999999996,7930000.0,97873.0,0.7124084921339513,False,0.0,0.0,False,0.0,0,False,0.0,0.0,True,1016.888888888889,256.0,True,58.367999999999995,256.0,True,10.9248,16.0,False,0.0,0.0,True,0.9029088830192853,256.0,True,22.886973680641166,256.0,True,31.398012712704027,256.0,True,34.014797532311945,256.0,True,124.06649475439083,256.0,True,33.67583527557782,256.0,8,1,False,False,False,False,False,False,False,False,1333.126711727534,2064.0
1881,IQV,176.00043229576494,181.20375075707068,190.23666678534613,0.1724,0.053899999999999997,0.81,0.006,193.14,198.05999755859375,100.04000091552734,0.919,191300000.0,996987.0,0.6462004711253949,False,0.0,0.0,True,90.5726793918989,256,True,189.39527379199998,16.0,True,896.0000000000002,256.0,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,True,0.2496803014532098,256.0,True,7.568444626634719,256.0,True,12.761471512466931,256.0,True,3.906992881609086,256.0,True,48.098514060270844,256.0,True,76.85429068278573,256.0,7,1,False,False,False,False,False,False,False,False,1325.4073472491195,2064.0
1475,GGG,68.14352524023262,70.03980779647827,69.70472229851617,0.147,0.0366,0.341,0.141,71.62,76.69000244140625,43.619998931884766,0.871,168100000.0,1640590.0,2.6722214656531387,True,428.0886952072035,256.0,True,428.0886952072035,256,True,109.33232618666668,16.0,True,228.97777777777785,256.0,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,True,0.40322970233144767,256.0,True,7.123909904682672,256.0,False,0.0,0.0,True,7.034115844835639,256.0,True,14.050083985433488,256.0,True,62.76766925403514,256.0,7,1,False,False,False,False,False,False,False,False,1285.86650307017,2064.0
684,ACBI,16.915863352713824,18.386586592747616,22.45958349439833,0.6004,0.1412,0.47700000000000004,-0.06,24.1,25.459999084472656,9.800000190734863,0.856,20710000.0,51038.0,3.1483188267044735,True,549.9696196363452,256.0,False,0.0,0,False,0.0,0.0,True,422.4000000000001,256.0,False,0.0,0.0,True,2.7456,16.0,False,0.0,0.0,True,1.6655801872120486,256.0,True,22.25751896891787,256.0,True,56.70912333634887,256.0,True,18.697881264751285,256.0,True,143.0465084962162,256.0,True,67.1002996520225,256.0,8,1,False,False,False,False,False,False,False,False,1284.592131541814,2064.0
1974,MLM,286.1846758067179,299.89797988304724,333.8308325873481,0.26780000000000004,0.033,0.39799999999999996,0.07200000000000001,335.82,347.57000732421875,160.6300048828125,0.9790000000000001,62300000.0,728513.0,-0.9705573011364346,False,0.0,0.0,True,504.46266909092725,256,True,244.959184704,16.0,True,310.0444444444444,256.0,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,True,0.8492539005941476,256.0,True,12.266924613081963,256.0,True,28.965884650802437,256.0,True,1.5254039109932953,256.0,True,76.35853515629452,256.0,True,73.7941640087332,256.0,7,1,False,False,False,False,False,False,False,False,1253.226464479871,2064.0
1709,IBP,106.79884881767438,107.79961519974928,114.69611083136664,0.1805,0.016399999999999998,0.466,0.1,110.88,129.0,31.510000228881836,0.746,29370000.0,167697.0,1.7832345395810094,True,200.5080421327384,256.0,True,200.5080421327384,256,True,3.8338595839999994,16.0,True,406.7555555555556,256.0,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,True,0.5187660455744709,256.0,True,2.398866623071465,256.0,True,16.37763621347462,256.0,False,0.0,0.0,True,372.8289386249596,256.0,True,37.387906976744176,256.0,7,1,False,False,False,False,False,False,False,False,1241.1176138888568,2064.0
1983,MPWR,334.3848211713832,349.2137506925143,354.5138871934679,0.1881,0.0195,0.217,0.39799999999999996,353.21,403.17999267578125,153.4199981689453,0.948,45150000.0,495686.0,-1.5072607755153271,False,0.0,0.0,True,641.8587585319237,256,True,170.75333553066667,16.0,True,52.622222222222234,256.0,True,151.55199999999996,256.0,False,0.0,0.0,False,0.0,0.0,True,0.3260469829454313,256.0,True,11.352805860358961,256.0,True,3.8853995341060603,256.0,False,0.0,0.0,True,147.65302838033352,256.0,True,43.02859481327819,256.0,7,1,False,False,False,False,False,False,False,False,1223.0321918558348,2064.0
1077,NVST,32.65165467571011,35.07432695535513,39.636111153496635,0.3886,0.0528,0.726,0.016,40.8,41.630001068115234,12.979999542236328,0.0,160200000.0,1412292.0,0.9123192993855914,False,0.0,0.0,True,22.446259357288596,256,True,45.46294783999999,16.0,True,776.5333333333334,256.0,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,True,1.0337445613783633,256.0,True,18.994568874039366,256.0,True,33.29548578966882,256.0,True,7.5172749302015065,256.0,True,236.6323874862643,256.0,True,78.52797604337188,256.0,7,1,False,False,False,False,False,False,False,False,1220.4439782155462,2064.0
829,HUN,26.0135251875404,26.86115387769846,28.244999991522896,0.2245,0.0506,0.374,0.006999999999999999,28.83,29.469999313354492,12.930000305175781,0.812,220000000.0,1183311.0,-1.5821323258653615,False,0.0,0.0,True,661.0258754215325,256,True,20.389179871999996,16.0,True,275.91111111111115,256.0,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,True,0.7135565519708551,256.0,True,8.341543220924008,256.0,True,13.18873369148839,256.0,True,5.302177454950801,256.0,True,94.08443833673303,256.0,True,77.92060499779717,256.0,7,1,False,False,False,False,False,False,False,False,1156.8772206585081,2064.0
394,GHL,13.661798614392177,13.953076967826256,16.145833412806194,0.3119,0.1153,0.805,0.319,16.48,18.68000030517578,8.229999542236328,0.617,19000000.0,73682.0,0.23025768323319729,False,0.0,0.0,False,0.0,0,False,0.0,0.0,True,888.8888888888889,256.0,True,70.656,256.0,True,3.84,16.0,False,0.0,0.0,True,0.7829416326665344,256.0,True,5.458085028465461,256.0,True,40.23095774568181,256.0,True,5.298372907388131,256.0,True,92.63283189142713,256.0,True,45.13347116888068,256.0,8,1,False,False,False,False,False,False,False,False,1152.921549263399,2064.0
1846,LEA,150.50597107153143,160.19932651519775,174.27055486043295,0.2973,0.063,0.599,0.08800000000000001,181.25,194.1999969482422,70.95999908447266,0.9940000000000001,60230000.0,294692.0,0.0916913718873086,False,0.0,0.0,True,232.527008796849,256,True,40.97378666666667,16.0,True,595.9111111111112,256.0,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,True,0.9106173054038383,256.0,True,16.48771125764298,256.0,True,22.48595256134535,256.0,True,10.252666935961148,256.0,True,164.36527502967732,256.0,True,62.57192399006707,256.0,7,1,False,False,False,False,False,False,False,False,1146.4860536547246,2064.0
1934,SNPS,238.72532401325034,246.35913526094876,246.71888987223306,0.1207,0.0052,0.5329999999999999,0.163,247.78,292.0899963378906,124.55000305175781,0.904,152500000.0,984448.0,1.488968538997563,True,125.17594598337615,256.0,True,125.17594598337615,256,True,244.18829380266666,16.0,True,502.04444444444437,256.0,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,True,8.186210187329456,256.0,True,0.3738330238545043,256.0,True,1.1010271359805928,256.0,True,104.21695976077943,256.0,True,33.55313223221806,256.0,7,1,False,False,False,False,False,False,False,False,1144.0157925540254,2064.0
1590,EMR,78.83647485088102,82.67596164116493,88.5783331129286,0.2137,0.0401,0.39299999999999996,0.002,90.22,92.19999694824219,45.70000076293945,0.753,598500000.0,3358416.0,-0.4102588514823457,False,0.0,0.0,True,361.0262659794805,256,True,307.196044288,16.0,True,302.9333333333333,256.0,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,True,0.6499293999071052,256.0,True,12.467688594294087,256.0,True,18.276256686673474,256.0,True,4.7445770124673565,256.0,True,53.888824832026025,256.0,True,78.00319254479594,256.0,7,1,False,False,False,False,False,False,False,False,1139.1861126709778,2064.0
343,CNHI,11.79115110164066,13.041057715049156,15.185555564032661,0.5077,0.0703,0.439,0.105,15.64,15.789999961853027,5.409999847412109,0.4968,1350000000.0,1408760.0,-0.3047909789870237,False,0.0,0.0,True,334.02649062067803,256,True,7.501873493333336,16.0,True,368.35555555555555,256.0,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,True,1.2842286008290575,256.0,True,27.136968246302313,256.0,True,42.09715663678496,256.0,True,7.661081289853335,256.0,True,192.30759011958125,256.0,True,82.09077556874433,256.0,7,1,False,False,False,False,False,False,False,False,1062.461720131662,2064.0
1304,OMF,44.13266175084834,47.57173076042762,52.3027778201633,0.5021,0.0882,0.39399999999999996,-0.028999999999999998,53.72,56.97999954223633,15.270000457763672,0.853,134320000.0,779708.0,-0.12257588005435394,False,0.0,0.0,True,287.3794252939146,256,True,28.678308010666665,16.0,True,304.3555555555555,256.0,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,True,1.1501954478026335,256.0,True,19.948981809042404,256.0,True,25.459406835368355,256.0,True,6.9367038073134255,256.0,True,317.15832791856184,256.0,True,65.80461238991097,256.0,7,1,False,False,False,False,False,False,False,False,1056.8715170681364,2064.0
1434,AOS,57.4461151507261,58.69451926304744,63.69305568271213,0.2401,0.09949999999999999,0.325,0.111,67.61,69.48999786376953,35.61000061035156,0.9490000000000001,161630000.0,1147986.0,-1.42134707652569,False,0.0,0.0,True,619.8648515905766,256,True,66.789689024,16.0,True,206.22222222222226,256.0,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,True,0.48784245209273824,256.0,True,5.563325769126847,256.0,True,21.801444828252976,256.0,True,15.743282128288014,256.0,True,43.73781210136361,256.0,True,76.09882538647713,256.0,7,1,False,False,False,False,False,False,False,False,1056.3092955024003,2064.0
1366,PFG,49.70928074130052,52.718365522531364,58.492777824401855,0.2793,0.0754,0.5870000000000001,-0.07200000000000001,59.96,61.54999923706055,26.40999984741211,0.725,274700000.0,1073229.0,0.272936282785139,False,0.0,0.0,True,186.12831160700443,256,True,52.640864896000004,16.0,True,578.8444444444445,256.0,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,True,0.6539833103432653,256.0,True,15.496617382256316,256.0,True,28.040504189134143,256.0,True,6.421457330693393,256.0,True,101.97349251930784,256.0,True,76.51579074502165,256.0,7,1,False,False,False,False,False,False,False,False,1046.7154664242057,2064.0
972,TCFC,26.612014372571767,28.322788440264187,32.44611099031236,0.4003,0.16940000000000002,0.42100000000000004,-0.022000000000000002,34.25,35.72999954223633,18.399999618530273,0.395,5890000.0,15748.0,2.971737929742933,True,504.76491001419083,256.0,False,0.0,0,False,0.0,0.0,True,342.75555555555565,256.0,False,0.0,0.0,True,12.2304,16.0,False,0.0,0.0,True,0.8185627899614734,256.0,True,16.457159356589337,256.0,True,37.26930259845866,256.0,True,14.23269453210945,256.0,True,42.26782844932864,256.0,True,71.19470519016278,256.0,8,1,False,False,False,False,False,False,False,False,1041.9911184863568,2064.0
