,Ticker,N-Value Rating,Lwowski Rating,Primary Passed Tests,Secondary Passed Tests,SMA50_greater_SMA150_rule (1st),SMA150_greater_SMA200_rule (1st),week52_span_rule (1st),rs_value_rule (1st),liquidity_rule (1st),close_above_52weekhigh_rule (1st),prev_close_rule (1st),SMA200_slope_rule (1st),inst_ownership_rule (1st),close_greater_SMA50_rule (1st),sales_QoQ_yearly_rule (1st),eps_QoQ_yearly_rule (2nd),Double Bottom Chart Pattern,Inverse Head and Shoulder Pattern,Multiple Bottom Pattern,Channel Up Pattern,Channel Up Strong Pattern,Wedge Down Pattern,Wedge Down Strong Pattern,Channel Down Strong Pattern,Shares Outstanding,SMA200_percent,SMA200_value,SMA150_value,volume,EPS_QoQ_percent,SMA50_percent,Inst. Ownership,week52_low,prev_close,Relative Strength Value,Sales_QoQ_percent,week52_high,SMA50_value,SMA50_greater_SMA150_rule_nvalue,SMA150_greater_SMA200_rule_nvalue,week52_span_rule_nvalue,rs_value_rule_nvalue,liquidity_rule_nvalue,close_above_52weekhigh_rule_nvalue,prev_close_rule_nvalue,SMA200_slope_rul_nvalue,inst_ownership_rule_nvalue,close_greater_SMA50_rule_nvalue,sales_QoQ_yearly_rule_nvalue,eps_QoQ_yearly_rule_nvalue,SMA50_greater_SMA150_rule_score,SMA150_greater_SMA200_rule_score,week52_span_rule_score,rs_value_rule_score,liquidity_rule_score,close_above_52weekhigh_rule_score,prev_close_rule_score,SMA200_slope_rul_score,inst_ownership_rule_score,close_greater_SMA50_rule_score,sales_QoQ_yearly_rule_score,eps_QoQ_yearly_rule_score
2505,BBY,6104.0,4290.828018815806,8,0,True,False,True,True,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,260500000.0,0.0977,111.63459827952141,110.78960373378037,1391385.0,0.098,0.047,0.838,60.1500015258789,115.76,5.832734734378962,0.115,123.05999755859376,112.00823525821458,4096.0,0.0,1024.0,512.0,256,128.0,64.0,0.0,16.0,8.0,0.0,0,45.0539992549931,0.0,232.9918633746073,2474.360184002029,1237.1800920010146,32.54261112695489,16.271305563477444,0.0,252.16,0.2679634927297181,0.0,0.0
2761,W,6094.0,3945.9276205275764,8,1,True,False,True,True,True,True,True,False,False,True,True,True,False,False,False,False,False,False,False,False,99000000.0,0.18,281.5145256989194,279.1910898945119,1398997.0,1.065,0.0765,0.0,71.5,338.0,2.9552158316827644,0.449,345.4700012207031,308.3264716653262,4096.0,0.0,1024.0,512.0,256,128.0,64.0,0.0,0.0,8.0,4.0,2,427.4438836079831,0.0,1944.6261363636365,1001.0705058215754,500.5352529107877,38.97638906273984,19.48819453136992,0.0,0.0,0.7699248961505436,3.1839999999999997,9.833333333333334
1175,IQ,5970.0,2389.3379024903243,6,1,True,False,True,True,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,744860000.0,-0.2461,22.76178831949721,22.455296997976774,19423991.0,0.391,-0.28800000000000003,0.745,15.5,16.64,3.2350738479358263,-0.005,28.90999984741211,24.161470637601965,4096.0,0.0,1024.0,512.0,256,0.0,64.0,0.0,16.0,0.0,0.0,2,311.21775982452823,0.0,121.95509072580644,1144.357810143143,572.1789050715715,0.0,14.883892280830507,0.0,222.4,0.0,0.0,2.344444444444445
1726,ALLO,5968.0,3031.267159943273,6,0,True,False,True,True,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,129800000.0,-0.0335,33.417299270629876,32.15613865616298,332290.0,0.092,-0.0304,0.643,20.32999992370605,34.93,3.376631218297116,0.0,54.040000915527344,35.28264707677504,4096.0,0.0,1024.0,512.0,256,0.0,64.0,0.0,16.0,0.0,0.0,0,398.2498840348989,0.0,609.16166685196,1216.8351837681234,608.4175918840617,0.0,8.842833404229477,0.0,189.76,0.0,0.0,0.0
629,ETRN,5914.0,676.573048821475,6,1,True,False,True,True,True,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,432510000.0,-0.044,7.875547436902122,7.758217816305633,3380213.0,1.258,0.0767,0.931,5.570000171661377,8.48,1.1204795143372563,-0.138,11.640000343322756,7.814117670059204,4096.0,0.0,1024.0,512.0,256,0.0,0.0,0.0,16.0,8.0,0.0,2,29.512680153604897,0.0,259.9526015318543,61.68551134067525,30.842755670337624,0.0,0.0,0.0,281.92,0.6817223472251615,0.0,11.97777777777778
1963,NXRT,5882.0,1390.2083034845432,8,1,True,False,True,True,False,True,True,True,True,True,False,True,False,False,False,False,False,False,False,False,24800000.0,0.1168,43.32262768710617,43.04504953516592,63451.0,0.68,0.079,0.795,22.86000061035156,46.62,2.4899790560026984,0.016,46.72000122070313,43.96705874274759,4096.0,0.0,1024.0,512.0,0,128.0,64.0,32.0,16.0,8.0,0.0,2,87.73482096168249,0.0,231.67663970235353,762.8692766733814,0.0,42.30136541336881,21.150682706684407,0.037248124346293536,238.4,0.4827143471706555,0.0,5.5555555555555545
1754,AMRK,5854.0,2389.186154360369,8,1,True,False,True,True,False,True,True,False,True,True,True,True,False,False,False,False,False,False,False,False,7060000.0,0.2672,31.475437971797298,30.747178200447912,44117.0,5.6160000000000005,0.08900000000000001,0.239,13.100000381469727,35.38,3.1319960099520925,0.439,39.7400016784668,32.97941196666044,4096.0,0.0,1024.0,512.0,0,128.0,64.0,0.0,16.0,8.0,4.0,2,297.3680851881664,0.0,839.8363603246453,1091.5819570954714,0.0,23.94228514435295,11.971142572176475,0.0,60.48,0.5823240355568166,3.0239999999999996,60.40000000000001
2614,OFLX,5850.0,681.9128266935596,7,1,True,False,True,True,False,True,True,False,True,True,False,True,False,False,False,False,False,False,False,False,10090000.0,0.1042,156.0899997349203,155.59930676752978,4624.0,0.293,0.004,0.342,77.0999984741211,156.61,1.188622604725928,0.064,185.0,156.19441178265743,4096.0,0.0,1024.0,512.0,0,128.0,64.0,0.0,16.0,8.0,0.0,2,15.665559137769725,0.0,450.2412743127583,96.57477361967516,0.0,16.476252252252266,8.238126126126133,0.0,93.44,0.02128568942253337,0.0,1.2555555555555555
661,LEAF,5790.0,6914.5438507315675,7,1,True,False,True,True,False,True,False,False,True,True,True,True,False,False,False,False,False,False,False,False,29060000.0,0.6104999999999999,5.7160218788759565,5.685396019775088,11263569.0,0.545,0.3522,0.742,1.0499999523162842,7.03,5.171623555885638,0.441,8.569999694824219,6.4442646783940924,4096.0,0.0,1024.0,512.0,0,128.0,0.0,0.0,16.0,8.0,4.0,2,546.7211105245768,0.0,3990.674334874577,2135.8712606134472,0.0,11.998449170455403,0.0,0.0,221.44,0.7271399929549409,3.056,4.055555555555556
677,SNOA,5786.0,652.7432466745814,6,1,True,False,True,True,False,True,False,False,True,True,False,True,False,False,False,False,False,False,False,False,2080000.0,0.1301,7.8981751908351026,7.831881192651125,439048.0,0.622,0.0816,0.08800000000000001,4.71999979019165,8.8,1.6859988506209675,0.114,9.800000190734863,7.844411793877096,4096.0,0.0,1024.0,512.0,0,128.0,0.0,0.0,16.0,8.0,0.0,2,6.5533862630268045,0.0,251.66109848132407,351.2314115179354,0.0,25.251697697574,0.0,0.0,12.160000000000002,0.974541603610134,0.0,4.911111111111111
386,LTRX,5780.0,5827.5302964014745,6,0,True,False,True,True,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,28660000.0,0.0279,4.699051087790162,4.6826732701594285,92098.0,0.128,-0.018500000000000003,0.298,2.059999942779541,4.56,10.734193017021305,0.258,5.75,4.757941161884982,4096.0,0.0,1024.0,512.0,0,128.0,0.0,0.0,16.0,0.0,4.0,0,65.83788078329147,0.0,690.9515039467535,4983.906824714908,0.0,7.346086956521728,0.0,0.0,79.36,0.0,0.1280000000000001,0.0
1018,MDVL,5718.0,1212542.583089286,6,1,True,False,True,True,False,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,31820000.0,-0.0453,14.37483279374394,14.050891111392787,5878.0,0.315,-0.0137,0.813,9.0,14.15,2366.309959654065,0.25,29.280012130737305,14.931176410001866,4096.0,0.0,1024.0,512.0,0,0.0,64.0,0.0,16.0,0.0,4.0,2,256.6135168593865,0.0,974.848828125,1211038.6993428809,0.0,0.0,22.761401420353128,0.0,244.16,0.0,4.0,1.5000000000000002
2604,LGIH,5630.0,2960.200531455506,9,1,True,False,True,False,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,25050000.0,0.3512,116.98905064937843,116.7136627801574,184287.0,1.119,0.2272,0.862,41.22999954223633,153.0,-2.2246620589450457,0.482,153.5399932861328,131.87999882417566,4096.0,0.0,1024.0,0.0,256,128.0,64.0,32.0,16.0,8.0,4.0,2,532.2539877213078,0.0,1264.0177764339414,0.0,825.5134870899318,42.066439636599505,21.03321981829976,0.04912264416449079,259.84,1.281164777927051,3.7120000000000006,10.433333333333334
2127,PUBM,5630.0,2693.247419988214,9,1,True,False,True,False,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,41690000.0,0.3889,42.017848002759706,42.017848002759706,641641.0,3.565,0.1697,0.851,23.25,58.0,-0.9172531297540881,2.246,69.91999816894531,52.599705527810485,4096.0,0.0,1024.0,0.0,256,128.0,64.0,32.0,16.0,8.0,4.0,2,1031.544700236938,0.0,823.6923387096774,0.0,490.81680121704653,13.571323310805232,6.785661655402616,0.14814158677750774,256.31999999999994,0.8213421604551404,31.936,37.611111111111114
2662,LOW,5630.0,1548.9747340007202,9,1,True,False,True,False,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,733000000.0,0.201,166.8649637264057,166.80000033236962,3136270.0,0.982,0.1185,0.787,88.7699966430664,191.32,-1.9331492238475287,0.267,193.5200042724609,173.9561767578125,4096.0,0.0,1024.0,0.0,256,128.0,64.0,32.0,16.0,8.0,4.0,2,175.7296077950044,0.0,315.40176998178214,0.0,750.8862013049675,40.726467268444736,20.363233634222368,0.04580508648870725,235.84,0.7985378186995672,0.27200000000000024,8.911111111111111
1689,MGNX,5598.0,3819.9068138200123,8,1,True,False,True,False,True,True,True,False,True,True,True,True,False,False,False,False,False,False,False,False,56240000.0,0.2904,23.984306586049772,23.9327227526372,291301.0,0.94,0.2848,0.969,5.199999809265137,32.25,0.9337457181865602,1.091,33.200000762939446,27.029705889084763,4096.0,0.0,1024.0,0.0,256,128.0,64.0,0.0,16.0,8.0,4.0,2,530.0375999003868,0.0,2898.7079263359924,0.0,16.961096144240628,37.783128720406935,18.891564360203468,0.0,294.08,1.5450539143375053,13.456,8.444444444444445
1792,TLS,5594.0,3174.0866435334,7,1,True,False,True,False,True,True,True,False,True,True,False,True,False,False,False,False,False,False,False,False,60520000.0,0.1789,31.674130481222402,31.674130481222402,1326818.0,1.7619999999999998,0.0484,0.275,19.059999465942386,35.32,-8.534827245707174,-0.034,40.209999084472656,34.29029419842888,4096.0,0.0,1024.0,0.0,256,128.0,64.0,0.0,16.0,8.0,0.0,2,338.3141517343457,0.0,272.1712554947603,0.0,2440.915774901037,21.9116340192705,10.95581700963525,0.0,72.0,0.2402325965738253,0.0,17.577777777777776
1814,XP,5590.0,4432.983099221645,7,1,True,False,True,False,True,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,551800000.0,-0.0998,41.76007294480818,41.56475233323504,854728.0,0.55,-0.1014,0.461,20.399999618530273,39.69,-13.732299812373636,0.416,51.02999877929688,41.59735264497645,4096.0,0.0,1024.0,0.0,256,128.0,64.0,0.0,16.0,0.0,4.0,2,3.2125988823961236,0.0,512.9035213863807,0.0,3771.468751967651,4.740743916069773,2.3703719580348865,0.0,131.52,0.0,2.6560000000000006,4.111111111111112
2775,DXCM,5586.0,1348.0963993707853,6,1,True,False,True,False,True,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,96200000.0,-0.0407,368.21416167099113,362.84732871480514,398897.0,2.573,-0.023,0.962,250.7100067138672,365.5,-2.2166514307056118,0.229,451.7900085449219,372.40794462316177,4096.0,0.0,1024.0,0.0,256,128.0,64.0,0.0,16.0,0.0,0.0,2,107.9249581341375,0.0,83.1747190641617,0.0,823.4627662606365,10.070044681973751,5.0350223409868775,0.0,291.84,0.0,0.0,26.58888888888889
2402,MTH,5578.0,1565.0261328556942,6,1,True,False,True,False,True,True,True,False,False,True,False,True,False,False,False,False,False,False,False,False,37580000.0,0.0291,91.73591246222055,87.41316842560721,192669.0,0.494,0.0736,0.0,38.52999877929688,94.3,-1.8468255129021591,0.24,115.01000213623048,87.50441203397864,4096.0,0.0,1024.0,0.0,256,128.0,64.0,0.0,0.0,8.0,0.0,2,4.275486481277446,0.0,809.9514028344203,0.0,728.7873313029527,11.934495850224609,5.9672479251123045,0.0,0.0,0.6212795728181197,0.0,3.488888888888889
2169,AAWW,5578.0,1558.5260976929064,6,1,True,False,True,False,True,True,True,False,False,True,False,True,False,False,False,False,False,False,False,False,27400000.0,0.1235,57.65189784808751,55.69772278436339,478278.0,1.414,0.1047,0.0,21.96999931335449,61.23,-0.6874446018917196,0.248,68.19999694824219,58.29970595415901,4096.0,0.0,1024.0,0.0,256,128.0,64.0,0.0,0.0,8.0,0.0,2,191.34935021930318,0.0,883.2407571505826,0.0,431.98581808428025,25.224640287455898,12.612320143727949,0.0,0.0,0.4021006964453748,0.0,13.711111111111116
2205,OSTK,5462.0,14251.04884065892,6,1,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,42780000.0,-0.0472,69.93029203206082,68.60168321061842,993754.0,1.347,-0.1597,0.655,5.329999923706055,68.7,-1.4765535394801754,0.8440000000000001,122.31999969482422,73.77411786247704,4096.0,0.0,1024.0,0.0,256,0.0,64.0,0.0,16.0,0.0,4.0,2,308.8305030208584,0.0,13076.076714493523,0.0,633.9977061069249,0.0,16.07325037094438,0.0,193.6,0.0,9.504,12.966666666666667
791,DOYU,5462.0,1423.627067718037,6,1,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,320010000.0,-0.2386,13.576788345392606,13.175247541748652,1597329.0,1.4409999999999998,-0.2501,0.271,6.9099998474121085,10.56,-0.915040700723014,0.37,19.18000030517578,13.652352978201476,4096.0,0.0,1024.0,0.0,256,0.0,64.0,0.0,16.0,0.0,4.0,2,148.32540045402368,0.0,681.3824092215202,0.0,490.2504193850916,0.0,17.017727546290494,0.0,70.72,0.0,1.92,14.011111111111115
1212,EDUC,5374.0,1985.7751374724533,8,1,True,False,True,False,False,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,8359999.999999999,0.1677,16.293795578671194,16.023366248253552,15116.0,0.5710000000000001,0.0926,0.287,4.480000019073486,17.33,-14.667658536775525,0.637,19.170000076293945,17.019999812631045,4096.0,0.0,1024.0,0.0,0,128.0,64.0,32.0,16.0,8.0,4.0,2,254.7661344341526,0.0,1605.0285706987186,0.0,0.0,26.28551494847587,13.142757474237936,0.030004454430538095,75.83999999999997,0.14571101799373348,6.192,4.344444444444445
1639,INOV,5338.0,1061.6235865162205,6,1,True,False,True,False,False,True,True,False,True,True,False,True,False,False,False,False,False,False,False,False,150010000.0,0.302,23.72996356713511,23.20207926306394,335716.0,3.604,0.1477,0.6970000000000001,15.760000228881836,29.67,-2.2875046683907083,0.093,30.3700008392334,26.586911874658924,4096.0,0.0,1024.0,0.0,0,128.0,64.0,0.0,16.0,8.0,0.0,2,597.544479522746,0.0,159.96752821296562,0.0,0.0,38.73295555061361,19.366477775306805,0.0,207.04,0.9277010101439273,0.0,38.04444444444444
1492,WSTG,5338.0,975.7687654284517,6,1,True,False,True,False,False,True,True,False,True,True,False,True,False,False,False,False,False,False,False,False,4230000.0,0.1231,21.57744524600732,21.045742582566668,1986.0,0.293,0.134,0.413,12.31999969482422,25.3,0.5250478356219701,0.172,26.20000076293945,23.717647103702323,4096.0,0.0,1024.0,0.0,0,128.0,64.0,0.0,16.0,8.0,0.0,2,520.0159070479765,0.0,282.5974730107065,0.0,0.0,36.80406644775353,18.402033223876764,0.0,116.16,0.533730142582542,0.0,1.2555555555555555
1147,MPX,5334.0,873.8834033214024,6,1,True,False,True,False,False,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,33190000.0,0.016200000000000003,16.7352555198391,16.618217864839153,10919.0,1.169,-0.0518,0.15,7.670000076293945,16.24,0.3333568524114162,0.475,21.200000762939453,17.22264713399551,4096.0,0.0,1024.0,0.0,0,128.0,64.0,0.0,16.0,0.0,4.0,2,148.9776043737266,0.0,674.2112567388217,0.0,0.0,2.7371022133100533,1.3685511066550269,0.0,32.0,0.0,3.6,10.98888888888889
831,ACEL,5334.0,651.5678172316028,6,1,True,False,True,False,False,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,82780000.0,0.0582,10.692116793054732,10.615841572827632,95349.0,6.216,0.0374,0.647,7.25,10.98,0.1781685629145024,0.34600000000000003,14.550000190734865,11.086764728321748,4096.0,0.0,1024.0,0.0,0,128.0,64.0,0.0,16.0,0.0,4.0,2,181.70026668833557,0.0,209.03725754310344,0.0,0.0,0.7917508889981495,0.3958754444990748,0.0,191.04,0.0,1.5360000000000005,67.06666666666668
1695,LRN,5212.0,1145.9685683827622,6,0,True,False,True,False,False,False,True,False,True,True,True,False,False,False,False,False,False,False,False,False,40160000.0,0.0888,25.610218966964393,24.83267323333438,769224.0,0.157,0.2041,0.858,20.88999938964844,31.75,0.8445190766589057,0.46,51.599998474121094,27.12176468793084,4096.0,0.0,1024.0,0.0,0,0.0,64.0,0.0,16.0,8.0,4.0,0,377.5718590554703,0.0,493.6179985055298,0.0,0.0,0.0,11.493538498995438,0.0,258.55999999999995,1.3651723227666603,3.3600000000000003,0.0
2636,CCI,5082.0,2873.220051796845,7,1,True,False,False,True,True,True,True,False,True,True,False,True,False,False,False,False,False,False,False,False,432000000.0,0.091,161.41459845104356,160.9694061279297,1257024.0,1.7180000000000002,0.0971,0.908,146.5399932861328,174.46,4.24124924830225,0.047,177.35000610351562,162.22147144990808,4096.0,0.0,0.0,512.0,256,128.0,64.0,0.0,16.0,8.0,0.0,2,31.85984021552316,0.0,0.0,1659.5196151307516,829.7598075653758,39.885568886238936,19.942784443119468,0.0,274.55999999999995,0.6035466669464173,0.0,17.088888888888892
1798,CAG,5082.0,2735.7734401828843,7,1,True,False,False,True,True,True,True,False,True,True,False,True,False,False,False,False,False,False,False,False,489100000.0,0.0398,35.7899269605205,35.57267326883751,2636280.0,0.447,0.0485,0.851,30.45000076293945,37.29,4.0552590999661415,0.062,38.77000045776367,36.229117898380046,4096.0,0.0,0.0,512.0,256,128.0,64.0,0.0,16.0,8.0,0.0,2,75.58603151036522,0.0,0.0,1564.2926591826645,782.1463295913322,36.15166171930184,18.07583085965092,0.0,256.31999999999994,0.234260652902594,0.0,2.966666666666667
2424,CHRW,5082.0,944.6943824615847,7,1,True,False,False,True,True,True,True,False,True,True,False,True,False,False,False,False,False,False,False,False,135970000.0,0.0456,95.05364956820969,93.345148445356,591338.0,0.488,0.0519,0.982,69.94000244140625,97.15,1.751534916175851,0.199,106.16000366210938,93.87617582433364,4096.0,0.0,0.0,512.0,256,128.0,64.0,0.0,16.0,8.0,0.0,2,23.3015660751308,0.0,0.0,384.7858770820359,192.39293854101794,28.18185846563319,14.090929232816595,0.0,298.2399999999999,0.2789908427281934,0.0,3.4222222222222225
2587,FIS,5082.0,877.9995414708809,7,1,True,False,False,True,True,True,True,False,True,True,False,True,False,False,False,False,False,False,False,False,622000000.0,0.0355,140.27291987064112,139.78742573048808,1780519.0,1.644,0.0635,0.925,117.47000122070312,144.05,1.6523664322695697,-0.008,155.75999450683594,141.00882272159353,4096.0,0.0,0.0,512.0,256,128.0,64.0,0.0,16.0,8.0,0.0,2,35.78892771953228,0.0,0.0,334.0116133220197,167.00580666100984,29.83599255490715,14.917996277453573,0.0,280.0,0.17253826929175636,0.0,16.26666666666667
2758,HD,4572.0,6072.242652726973,7,0,True,False,False,False,True,True,True,False,True,True,True,False,False,False,False,False,False,False,False,False,1080000000.0,0.1567,275.5661312576628,274.51930690047766,3774823.0,0.162,0.1364,0.716,191.3300018310547,307.75,-21.419766174402078,0.251,315.20001220703125,278.59823653277226,4096.0,0.0,0.0,0.0,256,128.0,64.0,0.0,16.0,8.0,4.0,0,60.86018489014924,0.0,0.0,0.0,5739.460140646934,38.63281926578247,19.316409632891236,0.0,213.12,0.8370982912176054,0.016000000000000014,0.0
1576,NOMD,4570.0,4987.392467967603,6,1,True,False,False,False,True,True,True,False,True,True,False,True,False,False,False,False,False,False,False,False,179080000.0,0.1328,25.330364937329808,25.31900987530699,313019.0,0.457,0.07200000000000001,0.8,18.780000686645508,27.92,-16.783425412560767,0.047,27.920000076293945,26.105294115403122,4096.0,0.0,0.0,0.0,256,128.0,64.0,0.0,16.0,8.0,0.0,2,127.2016663880186,0.0,0.0,0.0,4552.556905615556,42.66666620030445,21.333333100152224,0.0,240.0,0.5561188857937095,0.0,3.0777777777777784
2677,NDSN,4570.0,2431.4852753039613,6,1,True,False,False,False,True,True,True,False,True,True,False,True,False,False,False,False,False,False,False,False,58060000.0,0.0347,197.2040149103986,197.0279213178276,109124.0,0.486,0.0462,0.7090000000000001,139.69000244140622,202.38,-7.433759978277163,0.064,211.1699981689453,197.24970783906826,4096.0,0.0,0.0,0.0,256,128.0,64.0,0.0,16.0,8.0,0.0,2,4.610704842875196,0.0,0.0,0.0,2159.0425544389536,35.562628685382,17.781314342691,0.0,210.88,0.2080729940595888,0.0,3.4
1740,STAG,4570.0,1407.8395698959187,6,1,True,False,False,False,True,True,True,False,True,True,False,True,False,False,False,False,False,False,False,False,159080000.0,0.0932,31.549197009010037,31.47227712196879,1344983.0,4.274,0.0639,0.884,23.15999984741211,34.56,-2.2717788488259014,0.16899999999999998,34.560001373291016,32.9591173284194,4096.0,0.0,0.0,0.0,256,128.0,64.0,0.0,16.0,8.0,0.0,2,193.5067317188375,0.0,0.0,0.0,837.5753852994306,42.66665988498292,21.33332994249146,0.0,266.88,0.38857416128683,0.0,45.4888888888889
1455,FLO,4570.0,1312.7082283459345,6,1,True,False,False,False,True,True,True,False,True,True,False,True,False,False,False,False,False,False,False,False,211800000.0,0.0377,23.116204324429926,22.73069300509916,424297.0,24.157,0.0468,0.698,21.38999938964844,23.94,-1.7977939223645083,0.115,25.09000015258789,23.11999994165757,4096.0,0.0,0.0,0.0,256,128.0,64.0,0.0,16.0,8.0,0.0,2,70.15189601942875,0.0,0.0,0.0,716.2352441253141,34.84416002997024,17.42208001498512,0.0,207.36,0.28373704512514475,0.0,266.4111111111111
2601,VMW,4570.0,654.5626253863796,6,1,True,False,False,False,True,True,True,False,True,True,False,True,False,False,False,False,False,False,False,False,420090000.0,0.0663,143.12645972036097,142.98925735926863,732784.0,1.463,0.0573,0.7070000000000001,122.94000244140624,152.4,-0.14448601397341884,0.07200000000000001,156.27000427246094,145.74897048052617,4096.0,0.0,0.0,0.0,256,128.0,64.0,0.0,16.0,8.0,0.0,2,79.05338592164006,0.0,0.0,0.0,292.9884195771952,38.44013111212032,19.22006555606016,0.0,210.24,0.3650676638082993,0.0,14.255555555555556
2344,BAX,4570.0,526.9391925949195,6,1,True,False,False,False,True,True,True,False,True,True,False,True,False,False,False,False,False,False,False,False,509000000.0,0.053,79.43934313920292,79.32425757681969,1433579.0,1.818,0.0789,0.868,75.38999938964844,84.32,0.3072490462148995,0.047,94.13999938964844,79.94205901202034,4096.0,0.0,0.0,0.0,256,128.0,64.0,0.0,16.0,8.0,0.0,2,31.900893319187183,0.0,0.0,0.0,177.34424416898568,24.863962466901327,12.431981233450664,0.0,261.76,0.4381114063946114,0.0,18.200000000000006
2767,NOC,4570.0,377.0331146215054,6,1,True,False,False,False,True,True,True,False,True,True,False,True,False,False,False,False,False,False,False,False,167100000.0,0.0624,305.98970755695433,302.99108856503324,794390.0,1.812,0.0915,0.835,285.95001220703125,322.24,0.9233779221006096,0.171,356.29998779296875,306.55264641256895,4096.0,0.0,0.0,0.0,256,128.0,64.0,0.0,16.0,8.0,0.0,2,48.14709572019346,0.0,0.0,0.0,19.615251942243958,26.352030734905227,13.176015367452614,0.0,251.2,0.4093875233768097,0.0,18.133333333333333
2226,SWX,4568.0,1125.2867356445474,6,0,True,False,False,False,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,56940000.0,0.0499,64.51883201877564,64.19198015420744,236336.0,0.09,0.0669,0.892,57.54999923706055,68.24,-1.6913640106309378,0.078,79.94000244140625,66.38764740439022,4096.0,0.0,0.0,0.0,256,128.0,64.0,0.0,16.0,8.0,0.0,0,140.10244013572765,0.0,0.0,0.0,688.9891867215201,17.68792816674899,8.843964083374495,0.0,269.44,0.22321653717613452,0.0,0.0
2193,ELS,4568.0,988.9207585692676,6,0,True,False,False,False,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,181880000.0,0.0328,61.96649648847371,61.78970295367855,572389.0,0.17600000000000002,0.0368,0.953,56.13000106811523,65.04,-1.3087272306489308,0.05,68.31999969482422,62.64823532104492,4096.0,0.0,0.0,0.0,256,128.0,64.0,0.0,16.0,8.0,0.0,0,56.91156307012654,0.0,0.0,0.0,591.0341710461263,34.473068641435106,17.236534320717553,0.0,288.96,0.30542149086221915,0.0,0.0
2716,OLED,4094.0,4594.684173690697,10,1,False,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,47250000.0,0.2057,218.73321132242245,229.7483165476582,218690.0,1.027,0.071,0.742,130.61000061035156,238.14,6.228099826440718,0.391,260.29000854492193,222.6723525103401,0.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,4.0,2,0.0,103.13447768126044,200.42523928236844,2676.787111137648,1338.3935555688238,28.14337341337382,14.07168670668691,0.06590911769363969,221.44,0.5557096717318479,2.256,9.411111111111113
2798,FICO,4090.0,8886.132461109488,9,1,False,True,True,True,True,True,True,True,True,True,False,True,False,False,False,False,False,False,False,False,29130000.0,0.1016,467.3265692717837,481.6889110602955,195464.0,0.595,0.0588,0.87,291.55999755859375,500.95,11.9596563031065,0.047,527.4299926757811,468.95941162109375,0.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,2,0.0,62.94115917420835,87.44529501128237,5611.344027190527,2805.672013595264,34.0982269759201,17.04911348796005,0.025785656426398403,262.4,0.5457289067865643,0.0,4.611111111111111
2737,AMED,4090.0,4047.088533171576,9,1,False,True,True,True,True,True,True,True,True,True,False,True,False,False,False,False,False,False,False,False,32830000.0,0.0901,266.29722517250235,273.87544386457694,132619.0,0.626,-0.013,0.895,169.77000427246094,269.46,5.652101233080818,0.1,314.1600036621094,267.18293896843403,0.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,2,0.0,58.28146302055932,112.94941033414652,2381.875831337379,1190.9379156686896,18.38349714771969,9.191748573859847,0.044931700317872685,270.4,0.06817983334886424,0.0,4.955555555555557
1694,JHG,4090.0,1856.2662438081602,9,1,False,True,True,True,True,True,True,True,True,True,False,True,False,False,False,False,False,False,False,False,176400000.0,0.2197,29.286204331112604,30.96316824809159,440967.0,0.715,0.0492,0.82,14.710000038146973,32.11,2.302270270234446,0.093,35.150001525878906,30.61676474178539,0.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,2,0.0,117.2709874978359,444.1278641397258,666.7623783600362,333.38118918001817,27.90629953833664,13.953149769168318,0.12975633969509676,246.39999999999995,0.39017453889938025,0.0,5.944444444444443
