,Ticker,N-Value Rating,Lwowski Rating,Primary Passed Tests,Secondary Passed Tests,SMA50_greater_SMA150_rule (1st),SMA150_greater_SMA200_rule (1st),week52_span_rule (1st),rs_value_rule (1st),liquidity_rule (1st),close_above_52weekhigh_rule (1st),prev_close_rule (1st),SMA200_slope_rule (1st),inst_ownership_rule (1st),close_greater_SMA50_rule (1st),sales_QoQ_yearly_rule (1st),eps_QoQ_yearly_rule (2nd),Double Bottom Chart Pattern,Inverse Head and Shoulder Pattern,Multiple Bottom Pattern,Channel Up Pattern,Channel Up Strong Pattern,Wedge Down Pattern,Wedge Down Strong Pattern,Channel Down Strong Pattern,SMA50_percent,volume,SMA150_value,EPS_QoQ_percent,Relative Strength Value,Sales_QoQ_percent,Shares Outstanding,SMA50_value,week52_low,prev_close,SMA200_percent,week52_high,Inst. Ownership,SMA200_value,SMA50_greater_SMA150_rule_nvalue,SMA150_greater_SMA200_rule_nvalue,week52_span_rule_nvalue,rs_value_rule_nvalue,liquidity_rule_nvalue,close_above_52weekhigh_rule_nvalue,prev_close_rule_nvalue,SMA200_slope_rul_nvalue,inst_ownership_rule_nvalue,close_greater_SMA50_rule_nvalue,sales_QoQ_yearly_rule_nvalue,eps_QoQ_yearly_rule_nvalue,SMA50_greater_SMA150_rule_score,SMA150_greater_SMA200_rule_score,week52_span_rule_score,rs_value_rule_score,liquidity_rule_score,close_above_52weekhigh_rule_score,prev_close_rule_score,SMA200_slope_rul_score,inst_ownership_rule_score,close_greater_SMA50_rule_score,sales_QoQ_yearly_rule_score,eps_QoQ_yearly_rule_score
1197,SRCL,3530.0,1628.5277542355307,6,1,False,True,True,False,True,True,True,False,False,True,False,True,False,False,False,False,False,False,False,False,0.0049,207533.0,68.82519606047985,1.197,-5.029150714488761,-0.18,91800000.0,67.48027801513672,44.59000015258789,67.87,0.0369,74.48999786376953,0.0,67.82890503597956,0.0,2048.0,1024.0,0.0,256,128.0,64.0,0.0,0.0,8.0,0.0,2,0.0,30.08162990533725,2.38830524524722,0.0,1543.4625829091226,27.499355602753766,13.749677801376887,0.0,0.0,0.04620277169289267,0.0,11.300000000000002
265,BBD,3514.0,2956.479153428836,7,1,False,True,True,False,True,True,False,True,True,True,False,True,False,False,False,False,False,False,False,False,-0.0221,33325618.0,4.751470577483084,0.431,-9.284864595523613,0.084,8840000000.0,4.476111061043209,2.869999885559082,4.5,0.0387,5.389999866485597,0.1993,4.47080290926634,0.0,2048.0,1024.0,0.0,256,128.0,0.0,32.0,16.0,8.0,0.0,2,0.0,128.5691622228587,129.87318815995013,0.0,2632.925336454045,14.486088872717119,0.0,0.017792947935895937,47.776,0.04269588244081378,0.0,2.7888888888888888
904,EBIX,3450.0,8340.595157546744,7,1,False,True,True,False,True,False,True,True,True,True,False,True,False,False,False,False,False,False,False,False,-0.1858,352168.0,36.61235306309719,0.195,-24.123550398598162,0.048,30520000.0,31.78361119164361,15.010000228881836,31.9,0.0426,58.63000106811523,0.8270000000000001,32.39437962274481,0.0,2048.0,1024.0,0.0,256,0.0,64.0,32.0,16.0,8.0,0.0,2,0.0,266.66383818557347,1375.8848838747465,0.0,6431.62890204113,0.0,17.570982709503795,0.010588767808141056,248.64,0.029295301318558994,0.0,0.16666666666666682
816,BE,3446.0,11803.279397724004,7,1,False,True,True,False,True,False,True,True,True,False,True,True,False,False,False,False,False,False,False,False,-0.2143,2670126.0,29.319509870865765,0.845,-27.162311174593015,1.128,166180000.0,27.76555559370253,5.090000152587892,25.7,0.1079,42.650001525878906,0.65,26.203576700530785,0.0,2048.0,1024.0,0.0,256,0.0,64.0,32.0,16.0,0.0,4.0,2,0.0,243.53282781876044,4124.165059322661,0.0,7209.5516606958145,0.0,12.579915868561669,0.013045129315538516,192.0,0.0,14.047999999999998,7.3888888888888875
773,LI,3422.0,8292.30658325174,7,1,False,True,True,False,True,False,True,False,True,True,True,True,False,False,False,False,False,False,False,False,-0.1835,37599621.0,30.13323537041159,1.0759999999999998,-26.368637855193075,13.583,1110000000.0,25.311111238267685,14.600000381469727,25.53,-0.1168,43.959999084472656,0.092,27.34569348383994,0.0,2048.0,1024.0,0.0,256,0.0,64.0,0.0,16.0,8.0,4.0,2,0.0,208.7672703225624,825.9330638223657,0.0,7006.371290929427,0.0,14.442219168073168,0.0,13.439999999999998,0.06918345375571808,213.328,9.955555555555557
1369,PTON,3422.0,7622.992990730419,7,1,False,True,True,False,True,False,True,False,True,True,True,True,False,False,False,False,False,False,False,False,-0.07919999999999999,6058302.0,128.20607802447148,1.9240000000000002,-16.886825672532634,1.284,292460000.0,115.0611106024848,27.5,115.38,0.07769999999999999,167.4199981689453,0.774,124.87189745380932,0.0,2048.0,1024.0,0.0,256,0.0,64.0,0.0,16.0,8.0,4.0,2,0.0,54.68325498330832,2716.4671590909093,0.0,4579.027372168354,0.0,5.191254881841908,0.0,231.68,0.022171828229045874,16.544,19.37777777777778
584,WKHS,3414.0,35170.38084558982,6,1,False,True,True,False,True,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,-0.4329,8363362.0,22.93372553470088,427.131,-46.31202874200071,248.262,120650000.0,17.646944496366714,1.6699999570846558,13.81,-0.369,41.34000015258789,0.376,22.696167924978447,0.0,2048.0,1024.0,0.0,256,0.0,64.0,0.0,16.0,0.0,4.0,2,0.0,21.4361290557832,14185.159728416962,0.0,12111.879357952184,0.0,35.49363016488615,0.0,104.32,0.0,3968.192,4743.9
974,NIO,3414.0,21702.32722120556,6,1,False,True,True,False,True,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,-0.2291,79676935.0,48.941764681947,0.605,-29.643131338721446,1.464,1210000000.0,43.706110848320854,2.6700000762939453,40.0,0.1048,62.84000015258789,0.381,43.02430651309717,0.0,2048.0,1024.0,0.0,256,0.0,64.0,0.0,16.0,0.0,4.0,2,0.0,281.67692432451616,13436.260296074792,0.0,7844.641622712692,0.0,9.682155871338509,0.0,105.92,0.0,19.424,4.722222222222221
1110,DNLI,3414.0,10432.457242085507,6,1,False,True,True,False,True,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,-0.1811,261162.0,68.67323523876713,4.2219999999999995,-24.8492530838158,66.811,120240000.0,60.51138920254178,17.670000076293945,54.79,0.0237,93.55999755859376,0.773,61.72284676210724,0.0,2048.0,1024.0,0.0,256,0.0,64.0,0.0,16.0,0.0,4.0,2,0.0,230.6179372293343,2229.155758449571,0.0,6617.408789456843,0.0,14.02764583864738,0.0,231.36,0.0,1064.976,44.9111111111111
1335,GSHD,3414.0,9752.200369601696,6,1,False,True,True,False,True,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,-0.2496,121400.0,128.96902009552602,3.674,-28.366070164443137,1.514,17740000.0,128.79555553860135,38.84000015258789,100.55,-0.0968,174.5500030517578,0.978,121.46773751808779,0.0,2048.0,1024.0,0.0,256,0.0,64.0,0.0,16.0,0.0,4.0,2,0.0,126.47495567541785,1737.161726407831,0.0,7517.713962097443,0.0,14.843503198780045,0.0,296.96,0.0,20.224,38.822222222222216
1389,TWST,3414.0,9579.882293035915,6,1,False,True,True,False,True,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,-0.1175,1055730.0,142.3498031017827,0.5760000000000001,-19.425755006465174,0.64,46000000.0,131.61138788859049,26.399999618530273,128.65,0.212,207.97000122070312,0.895,127.2729920992886,0.0,2048.0,1024.0,0.0,256,0.0,64.0,0.0,16.0,0.0,4.0,2,0.0,242.60692251989963,3816.029189254721,0.0,5228.9932816550845,0.0,11.21289960621265,0.0,270.4,0.0,6.24,4.400000000000001
652,TBIO,3414.0,9550.906032287488,6,1,False,True,True,False,True,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,-0.2633,511638.0,21.755931414809886,0.466,-29.182413290983423,12.210999999999999,74520000.0,20.981944508022725,9.75,16.68,-0.1048,34.330001831054695,0.868,19.767262799896464,0.0,2048.0,1024.0,0.0,256,0.0,64.0,0.0,16.0,0.0,4.0,2,0.0,206.0372933051719,1139.3182692307691,0.0,7726.697802491756,0.0,22.538889482014586,0.0,261.76,0.0,191.37599999999998,3.1777777777777785
1341,SITM,3414.0,8918.635497556497,6,1,False,True,True,False,True,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,-0.1006,76236.0,109.79911774280023,0.948,-16.601374308412776,0.434,17050000.0,105.2947220272488,17.700000762939453,104.25,0.14300000000000002,148.49000549316406,0.528,104.0195621574012,0.0,2048.0,1024.0,0.0,256,0.0,64.0,0.0,16.0,0.0,4.0,2,0.0,113.79138301876678,4130.3647142673335,0.0,4505.951822953672,0.0,4.090243983393621,0.0,152.96,0.0,2.944,8.533333333333333
1329,U,3414.0,7272.9454073084435,6,1,False,True,True,False,True,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,-0.1517,2620644.0,128.65470587038527,0.56,-23.81192682202273,0.39299999999999996,281250000.0,104.08638869391548,68.34999847412111,102.23,-0.18,172.2899932861328,0.742,119.59970788886078,0.0,2048.0,1024.0,0.0,256,0.0,64.0,0.0,16.0,0.0,4.0,2,0.0,155.05586253935462,524.7194475224336,0.0,6351.85326643782,0.0,13.366608586612502,0.0,221.44,0.0,2.2880000000000003,4.222222222222223
1269,CHWY,3414.0,6853.977552441816,6,1,False,True,True,False,True,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,-0.1386,2339037.0,90.25794111513625,1.335,-19.395602266211807,0.508,413920000.0,90.05027770996094,33.310001373291016,82.55,0.1144,118.69000244140624,0.884,83.00379554024578,0.0,2048.0,1024.0,0.0,256,0.0,64.0,0.0,16.0,0.0,4.0,2,0.0,178.98567216931954,1165.2264933519941,0.0,5221.2741801502225,0.0,4.649873436945856,0.0,266.88,0.0,4.128,12.833333333333336
1583,TTD,3414.0,6829.59463616974,6,1,False,True,True,False,True,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,-0.1107,462740.0,799.8107838350184,1.879,-15.986536858319369,0.48200000000000004,46920000.0,734.1424967447915,191.33999633789062,669.63,0.0436,971.1199951171876,0.693,744.1353263019646,0.0,2048.0,1024.0,0.0,256,0.0,64.0,0.0,16.0,0.0,4.0,2,0.0,153.22930251724742,2094.303211140208,0.0,4348.553435729758,0.0,5.1589090047470805,0.0,205.76,0.0,3.7120000000000006,18.87777777777778
1038,PRG,3414.0,5681.280885702252,6,1,False,True,True,False,True,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,-0.1033,673354.0,50.914650655260274,2.853,-16.492237372978735,1.476,67260000.0,46.52111122343275,19.40627670288086,43.24,-0.0998,59.45000076293945,0.887,50.27639446119323,0.0,2048.0,1024.0,0.0,256,0.0,64.0,0.0,16.0,0.0,4.0,2,0.0,25.999252720046574,858.1786903269141,0.0,4478.012767482556,0.0,1.9341751727356256,0.0,267.84,0.0,19.616,29.70000000000001
1455,KNSL,3414.0,4634.779079922653,6,1,False,True,True,False,True,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,-0.0696,73422.0,199.61642186781933,1.0979999999999999,-14.263657321768921,0.501,22620000.0,171.53500069512262,103.76000213623048,170.27,-0.1483,249.58999633789062,0.84,199.56091230629139,0.0,2048.0,1024.0,0.0,256,0.0,64.0,0.0,16.0,0.0,4.0,2,0.0,0.569668582367041,453.9114359371681,0.0,3907.496274372843,0.0,5.785701030274462,0.0,252.79999999999995,0.0,4.016,10.2
1183,STNE,3412.0,7632.193706062534,6,0,False,True,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,-0.1564,1703532.0,76.15284291435691,0.16399999999999998,-20.512185051639143,0.42,309300000.0,74.56249957614476,21.149999618530273,65.42,0.0252,94.08999633789062,0.861,70.99189766654133,0.0,2048.0,1024.0,0.0,256,0.0,64.0,0.0,16.0,0.0,4.0,0,0.0,148.8848194645146,1709.281077667328,0.0,5507.119373219622,0.0,4.66843571107084,0.0,259.52,0.0,2.72,0.0
1403,NVCR,3412.0,6780.308011772137,6,0,False,True,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,-0.14279999999999998,309392.0,152.59509853288242,0.031,-20.182614277760848,0.452,101920000.0,144.86611027187772,57.20000076293945,134.89,0.0793,190.1699981689453,0.728,144.4667523237911,0.0,2048.0,1024.0,0.0,256,0.0,64.0,0.0,16.0,0.0,4.0,0,0.0,115.22964812629476,1018.6651279120662,0.0,5422.749255106777,0.0,3.471980626999812,0.0,216.96,0.0,3.232,0.0
984,XOMA,3326.0,2232.620955143404,8,1,False,True,True,False,False,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,0.0072,34311.0,37.796470716887825,3.625,-5.345348974594844,64.358,11090000.0,37.71472263336181,16.25,39.11,0.33380000000000004,45.61000061035156,0.617,33.555547547166356,0.0,2048.0,1024.0,0.0,0,128.0,64.0,32.0,16.0,8.0,4.0,2,0.0,258.83680304668485,700.4790384615385,0.0,0.0,18.34451313334205,9.172256566671026,0.04660165987465415,181.44,0.2959644975151309,1025.728,38.27777777777778
1010,IHC,3326.0,202.3050071216163,8,1,False,True,True,False,False,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,0.0051,2616.0,40.64862729988846,1.5930000000000002,-5.165576056678923,0.326,14640000.0,40.60333326127794,24.979999542236328,41.55,0.0695,44.11999893188477,0.20199999999999999,40.13313858700495,0.0,2048.0,1024.0,0.0,0,128.0,64.0,32.0,16.0,8.0,4.0,2,0.0,26.30546528766303,61.16124261398698,0.0,0.0,32.72529854200227,16.362649271001136,0.007831402286353397,48.63999999999999,0.18652000467653487,1.2160000000000002,15.700000000000005
604,LCUT,3322.0,1840.597878946806,7,1,False,True,True,False,False,True,True,True,True,True,False,True,False,False,False,False,False,False,False,False,0.0008,59724.0,14.303137236950445,2.0469999999999997,-6.279806464478344,0.098,20930000.0,14.256666660308838,3.950000047683716,14.5,0.2227,16.139999389648438,0.478,13.277299247518945,0.0,2048.0,1024.0,0.0,0,128.0,64.0,32.0,16.0,8.0,0.0,2,0.0,158.23370123621348,1486.484938048291,0.0,0.0,25.325078082333807,12.662539041166903,0.05063378397060258,136.95999999999998,0.1365443103856036,0.0,20.744444444444444
953,BLFS,3318.0,2329.044222569529,7,1,False,True,True,False,False,True,True,True,True,False,True,True,False,False,False,False,False,False,False,False,-0.1033,244281.0,38.699117679221956,0.8909999999999999,-15.818172521263518,0.7709999999999999,32970000.0,38.00694455040826,9.529999732971193,36.81,0.1219,45.75,0.77,36.174963540404384,0.0,2048.0,1024.0,0.0,0,128.0,64.0,32.0,16.0,0.0,4.0,2,0.0,142.9018075035384,1925.5069032112606,0.0,0.0,9.31672131147542,4.6583606557377095,0.024429887517837142,230.4,0.0,8.335999999999999,7.899999999999999
540,CMT,3314.0,7414.873757071824,6,1,False,True,True,False,False,True,True,True,True,False,False,True,False,False,False,False,False,False,False,False,-0.0483,10328.0,12.351176439547071,0.843,-11.733271673557999,0.08199999999999999,7980000.0,12.13583328988817,1.0700000524520874,12.11,0.2137,14.079999923706055,0.561,11.482335727580272,0.0,2048.0,1024.0,0.0,0,128.0,64.0,32.0,16.0,0.0,0.0,2,0.0,154.96723143479994,7060.814513139814,0.0,0.0,18.787879583264186,9.393939791632093,0.02352645564569286,163.51999999999995,0.0,0.0,7.366666666666667
1418,MODV,3314.0,928.3695669679075,6,1,False,True,True,False,False,True,True,True,True,False,False,True,False,False,False,False,False,False,False,False,-0.0947,54087.0,155.03903222853137,0.853,-13.156847488011804,0.036000000000000004,14170000.0,146.52361085679797,76.5199966430664,142.54,0.1584,182.25,0.998,143.16144742463766,0.0,2048.0,1024.0,0.0,0,128.0,64.0,32.0,16.0,0.0,0.0,2,0.0,169.91511413140415,439.33513999371263,0.0,0.0,5.4805304069501535,2.7402652034750763,0.06073945458796087,303.36,0.0,0.0,7.477777777777778
733,FKWL,3294.0,3305.1751372616736,7,1,False,True,True,False,False,True,True,False,True,True,True,True,False,False,False,False,False,False,False,False,-0.0066,38340.0,21.237941255756454,9.777000000000001,-7.23860748716818,3.977,11570000.0,19.702222453223328,3.9600000381469727,20.94,0.2078,25.45000076293945,0.27899999999999997,20.044963579108245,0.0,2048.0,1024.0,0.0,0,128.0,64.0,0.0,16.0,8.0,4.0,2,0.0,121.88689054650922,2924.606140940058,0.0,0.0,12.422785574299292,6.211392787149646,0.0,73.27999999999999,0.5025940803238317,59.632,106.63333333333335
1208,PJT,3294.0,407.2616485218576,7,1,False,True,True,False,False,True,True,False,True,True,True,True,False,False,False,False,False,False,False,False,-0.0207,137727.0,72.484510010364,0.753,-8.949891994310311,0.295,24690000.0,69.75500064425998,43.060001373291016,69.97,0.0546,80.94000244140625,0.628,70.58890536231715,0.0,2048.0,1024.0,0.0,0,128.0,64.0,0.0,16.0,8.0,4.0,2,0.0,54.99728745294279,130.88936168139378,0.0,0.0,19.53578337622785,9.767891688113927,0.0,184.96,0.024657656512568474,0.7199999999999998,6.366666666666666
837,LL,3290.0,3851.011271916012,6,1,False,True,True,False,False,True,True,False,True,True,False,True,False,False,False,False,False,False,False,False,-0.0312,292531.0,28.321862706951066,0.958,-11.583310748758247,0.111,28920000.0,25.49888891643948,4.710000038146973,26.74,0.0245,34.84000015258789,0.8079999999999999,27.331605827721358,0.0,2048.0,1024.0,0.0,0,128.0,64.0,0.0,16.0,8.0,0.0,2,0.0,74.2014977621791,3520.733741057785,0.0,0.0,2.988135668182063,1.4940678340910316,0.0,242.56,0.3893851493302855,0.0,8.644444444444446
985,EVTC,3290.0,454.9050316736312,6,1,False,True,True,False,False,True,True,False,True,True,False,True,False,False,False,False,False,False,False,False,0.0351,321208.0,37.97794132606656,0.293,-2.641099322163232,0.055,72040000.0,37.51083331637912,22.54999923706055,39.09,0.0922,42.040000915527344,0.815,37.23167892790189,0.0,2048.0,1024.0,0.0,0,128.0,64.0,0.0,16.0,8.0,0.0,2,0.0,41.04959635048521,121.42693731225724,0.0,0.0,30.69076723868373,15.345383619341865,0.0,244.79999999999995,0.33679159730772273,0.0,1.2555555555555555
409,OIIM,3262.0,4493.949802566418,7,1,False,True,True,False,False,True,False,True,True,True,True,True,False,False,False,False,False,False,False,False,-0.063,127580.0,8.093725517684339,1.3530000000000002,-13.449907501109605,0.29600000000000004,27240000.0,7.817222197850544,1.2599999904632568,8.04,0.3574,10.600000381469727,0.375,7.277518274140184,0.0,2048.0,1024.0,0.0,0,128.0,0.0,32.0,16.0,8.0,4.0,2,0.0,229.6926468351497,4144.762129895363,0.0,0.0,1.4490519451986232,0.0,0.04865389253373436,104.0,0.227986664839293,0.7360000000000007,13.033333333333335
579,FLUX,3198.0,2213.6642244821373,7,1,False,True,True,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False,False,False,-0.0391,47101.0,13.287303971309287,0.5529999999999999,-14.64513144541241,0.8059999999999999,11630000.0,12.601944473054676,4.199999809265137,13.33,0.2613,20.0,0.239,11.941423384812627,0.0,2048.0,1024.0,0.0,0,0.0,64.0,32.0,16.0,8.0,4.0,2,0.0,230.8236926471236,1901.714418579938,0.0,0.0,0.0,7.125333333333333,0.0181493259443538,60.48,0.4621861513527824,8.895999999999997,4.144444444444444
556,IEC,3194.0,914.1035731070036,6,1,False,True,True,False,False,False,True,True,True,True,False,True,False,False,False,False,False,False,False,False,-0.08929999999999999,100644.0,12.614901954052494,0.266,-15.10248058055973,0.063,10530000.0,12.550277789433794,6.670000076293945,12.58,0.133,17.84000015258789,0.478,11.738029180652035,0.0,2048.0,1024.0,0.0,0,0.0,64.0,32.0,16.0,8.0,0.0,2,0.0,152.9929268606905,619.3127388868347,0.0,0.0,0.0,3.8266073906052527,0.03679840363440732,136.95999999999998,0.01894600968353112,0.0,0.9555555555555558
613,ISUN,3182.0,4592.8460213097,6,1,False,True,True,False,False,False,True,True,False,True,True,True,False,False,False,False,False,False,False,False,-0.1122,859791.0,16.626851841255473,5.502999999999999,-8.555321401032678,0.47600000000000003,5310000.0,14.200833347108633,3.130000114440918,16.0,0.6397999999999999,26.770000457763672,0.039,14.594999990042519,0.0,2048.0,1024.0,0.0,0,0.0,64.0,32.0,0.0,8.0,4.0,2,0.0,285.113572738824,4230.788396130093,0.0,0.0,0.0,12.997635039734647,0.1724174228320421,0.0,1.0135555337716522,3.616000000000001,59.14444444444444
1406,GRVY,3166.0,3924.753687639337,6,1,False,True,True,False,False,False,True,False,True,True,True,True,False,False,False,False,False,False,False,False,-0.06309999999999999,43561.0,158.82549054014916,1.824,-18.017409251497163,0.6990000000000001,6950000.0,127.66472223069931,28.1200008392334,131.21,0.0464,218.97000122070312,0.09,150.5140879276025,0.0,2048.0,1024.0,0.0,0,0.0,64.0,0.0,16.0,8.0,4.0,2,0.0,113.0907597080417,3760.3230702288865,0.0,0.0,0.0,12.867029254014295,0.0,12.799999999999995,0.22216178172661424,7.184000000000001,18.266666666666676
947,QURE,3166.0,902.3838393628903,6,1,False,True,True,False,False,False,True,False,True,True,True,True,False,False,False,False,False,False,False,False,-0.0132,361866.0,38.983921499813306,0.9840000000000001,-8.427532583950203,11.985,44730000.0,34.092500156826446,29.239999771118164,35.84,-0.1439,67.73999786376953,0.93,38.88036485658075,0.0,2048.0,1024.0,0.0,0,0.0,64.0,0.0,16.0,8.0,4.0,2,0.0,5.454784339668623,399.3739744625324,0.0,0.0,0.0,18.851686402216266,0.0,281.6,0.4100608251398423,187.76,8.933333333333334
1407,SRE,3032.0,767.120344862187,7,0,False,True,False,True,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,0.0619,1298983.0,126.75480419981713,0.095,1.579586723821813,0.079,289000000.0,126.36194525824652,112.61000061035156,134.24,0.0664,135.96000671386722,0.8370000000000001,126.20649663549273,0.0,2048.0,0.0,512.0,256,128.0,64.0,0.0,16.0,8.0,0.0,0,0.0,8.897591817160363,0.0,296.7484025967683,148.37420129838415,40.50759195348442,20.25379597674221,0.0,251.84,0.4987612196474544,0.0,0.0
709,NTST,2778.0,585.9031872222113,6,1,False,True,False,True,False,True,True,False,True,True,False,True,False,False,False,False,False,False,False,False,0.06480000000000001,603905.0,18.16264706031949,1.453,1.5053244083168769,-0.433,28200000.0,18.12916665607029,16.780000686645508,18.49,0.0533,19.51000022888184,0.867,18.155401508303456,0.0,2048.0,0.0,512.0,0,128.0,64.0,0.0,16.0,8.0,0.0,2,0.0,0.8173264866684923,0.0,258.72609705824107,0.0,33.74406097623725,16.872030488118625,0.0,261.43999999999994,0.15922776850149056,0.0,14.144444444444444
529,PCG,2554.0,2430.2675480434727,7,1,False,True,False,False,True,True,True,True,True,True,False,True,False,False,False,False,False,False,False,False,-0.0104,8839345.0,11.800294137468526,1.015,-7.175805860119377,0.001,1990000000.0,11.375000026490953,8.569999694824219,11.44,0.06150000000000001,12.81999969482422,0.7090000000000001,11.353430657491195,0.0,2048.0,0.0,0.0,256,128.0,64.0,32.0,16.0,8.0,0.0,2,0.0,80.60791795911638,0.0,0.0,2093.0063001905605,24.295375440212695,12.147687720106347,0.0067746887212449935,210.88,0.045714266976822335,0.0,9.277777777777779
598,AMX,2554.0,1390.456387452512,7,1,False,True,False,False,True,True,True,True,True,True,False,True,False,False,False,False,False,False,False,False,0.028999999999999998,1744774.0,13.946078431372547,0.4370000000000001,-3.9547314539545186,0.047,3320000000.0,13.454444461398651,10.56999969482422,13.96,0.0438,15.06999969482422,0.106,13.5760584016786,0.0,2048.0,0.0,0.0,256,128.0,64.0,32.0,16.0,8.0,0.0,2,0.0,55.818927585012894,0.0,0.0,1268.4112522123567,30.095999662490843,15.047999831245422,0.006049758930917475,17.919999999999995,0.3006028469190565,0.0,2.8555555555555565
1219,FTV,2554.0,1060.0150117570445,7,1,False,True,False,False,True,True,True,True,True,True,False,True,False,False,False,False,False,False,False,False,0.0454,1811847.0,69.26401961083506,5.58,-1.4104941885757394,0.015,337400000.0,68.60333336724176,45.57322311401367,71.2,0.0909,73.0,0.96,68.14162314199183,0.0,2048.0,0.0,0.0,256,128.0,64.0,32.0,16.0,8.0,0.0,2,0.0,33.73368379266571,0.0,0.0,617.0865122753893,38.458447488584476,19.229223744292238,0.004340903538012228,291.19999999999993,0.30280355257468083,0.0,60.00000000000001
1226,SSNC,2554.0,418.88815699945405,7,1,False,True,False,False,True,True,True,True,True,True,False,True,False,False,False,False,False,False,False,False,0.0674,798595.0,68.5377447090897,0.3720000000000001,0.7743770410133299,0.0,256700000.0,67.9083334604899,45.27000045776367,72.59,0.1143,73.26000213623047,0.8320000000000001,67.01496321963567,0.0,2048.0,0.0,0.0,256,128.0,64.0,32.0,16.0,8.0,0.0,2,0.0,46.53671867550993,0.0,0.0,57.759477500587536,41.10582817477903,20.552914087389514,0.008357449045801131,250.24,0.5515277788089386,0.0,2.133333333333334
1490,STE,2552.0,878.416036403965,7,0,False,True,False,False,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,0.0525,432327.0,187.203333087996,0.086,-1.0497818394201386,0.045,85330000.0,183.37361060248486,139.53999328613278,194.5,0.0984,202.80999755859366,0.925,185.42262758129704,0.0,2048.0,0.0,0.0,256,128.0,64.0,32.0,16.0,8.0,0.0,0,0.0,19.66796029853685,0.0,0.0,524.7441508915555,35.67371957132641,17.836859785663204,0.007937324610253087,280.0,0.4854085322728299,0.0,0.0
1202,HLI,2542.0,1346.1281266236783,7,1,False,True,False,False,True,True,True,True,False,True,True,True,False,False,False,False,False,False,False,False,0.024700000000000003,273595.0,67.09735309376435,1.2930000000000001,-3.811619459875948,0.613,66550000.0,66.66944450802274,53.40999984741211,68.66,0.087,72.23999786376953,0.0,65.66686140185725,0.0,2048.0,0.0,0.0,256,128.0,64.0,32.0,0.0,8.0,4.0,2,0.0,44.613781174912326,0.0,0.0,1231.7745817282425,34.208937982405985,17.104468991202992,0.012833373801157141,0.0,0.23885670644671125,5.808,12.366666666666667
1573,MKTX,2526.0,2420.157174971008,7,1,False,True,False,False,True,True,True,False,True,True,True,True,False,False,False,False,False,False,False,False,-0.0221,214380.0,538.4661766501034,0.447,-7.099219746564634,0.32,37410000.0,524.9763912624784,381.5,533.06,-0.0044,590.3200073242188,0.9470000000000001,534.2043784482636,0.0,2048.0,0.0,0.0,256,128.0,64.0,0.0,16.0,8.0,4.0,2,0.0,16.338620703037332,0.0,0.0,2073.4002551205467,26.112298760979023,13.056149380489511,0.0,287.04,0.1231843392893456,1.12,2.966666666666667
1055,WTRG,2526.0,1616.1815406627302,7,1,False,True,False,False,True,True,True,False,True,True,True,True,False,False,False,False,False,False,False,False,0.0214,572626.0,45.50715704525218,0.38,-4.008467846064412,1.097,254440000.0,43.71416674719917,38.52999877929688,45.66,0.0357,48.72000122070313,0.747,44.48788332417064,0.0,2048.0,0.0,0.0,256,128.0,64.0,0.0,16.0,8.0,4.0,2,0.0,46.92227242110396,0.0,0.0,1282.1677685924894,31.94745083644594,15.97372541822297,0.0,223.04,0.35610117224535753,13.552,2.2222222222222223
1390,DGX,2526.0,1076.736988941586,7,1,False,True,False,False,True,True,True,False,True,True,True,True,False,False,False,False,False,False,False,False,0.0366,700928.0,123.1659803203508,1.286,-1.7819279153425072,0.5589999999999999,134000000.0,122.41888872782393,83.41000366210938,128.31,0.0583,133.33999633789062,0.914,122.20394151228187,0.0,2048.0,0.0,0.0,256,128.0,64.0,0.0,16.0,8.0,4.0,2,0.0,16.122683561128365,0.0,0.0,712.1735463276817,36.22859308101898,18.11429654050949,0.0,276.48,0.3849805423588785,4.943999999999999,12.288888888888893
