,Ticker,N-Value Rating,Lwowski Rating,Primary Passed Tests,Secondary Passed Tests,SMA50_greater_SMA150_rule (1st),SMA150_greater_SMA200_rule (1st),week52_span_rule (1st),rs_value_rule (1st),liquidity_rule (1st),close_above_52weekhigh_rule (1st),prev_close_rule (1st),SMA200_slope_rule (1st),inst_ownership_rule (1st),close_greater_SMA50_rule (1st),sales_QoQ_yearly_rule (1st),eps_QoQ_yearly_rule (2nd),Double Bottom Chart Pattern,Inverse Head and Shoulder Pattern,Multiple Bottom Pattern,Channel Up Pattern,Channel Up Strong Pattern,Wedge Down Pattern,Wedge Down Strong Pattern,Channel Down Strong Pattern,week52_low,week52_high,SMA200_percent,SMA150_value,SMA200_value,volume,EPS_QoQ_percent,Shares Outstanding,prev_close,Sales_QoQ_percent,SMA50_value,Inst. Ownership,Relative Strength Value,SMA50_percent,SMA50_greater_SMA150_rule_nvalue,SMA150_greater_SMA200_rule_nvalue,week52_span_rule_nvalue,rs_value_rule_nvalue,liquidity_rule_nvalue,close_above_52weekhigh_rule_nvalue,prev_close_rule_nvalue,SMA200_slope_rul_nvalue,inst_ownership_rule_nvalue,close_greater_SMA50_rule_nvalue,sales_QoQ_yearly_rule_nvalue,eps_QoQ_yearly_rule_nvalue,SMA50_greater_SMA150_rule_score,SMA150_greater_SMA200_rule_score,week52_span_rule_score,rs_value_rule_score,liquidity_rule_score,close_above_52weekhigh_rule_score,prev_close_rule_score,SMA200_slope_rul_score,inst_ownership_rule_score,close_greater_SMA50_rule_score,sales_QoQ_yearly_rule_score,eps_QoQ_yearly_rule_score
1651,HMC,6634.0,459.5737566665667,7,1,True,True,False,False,True,True,True,True,False,True,False,True,False,False,False,False,False,False,False,False,21.01000022888184,31.85000038146973,0.1278,28.832376196832943,27.616131357903036,813807.0,1.479,1730000000.0,30.07,0.006,29.588529418496524,0.025,0.2279671305362552,0.0493,4096.0,2048.0,0.0,0.0,256,128.0,64.0,32.0,0.0,8.0,0.0,2,107.42103164824312,90.19617548334236,0.0,0.0,197.6404145827187,33.12862182734617,16.564310913673086,0.05969124733057653,0.0,0.13017763057936824,0.0,14.433333333333335
2718,AON,6634.0,405.5979337634298,7,1,True,True,False,False,True,True,True,True,False,True,False,True,False,False,False,False,False,False,False,False,170.61000061035156,233.97999572753903,0.1301,215.0072276804707,211.4516786450017,1164475.0,0.43799999999999994,229200000.0,231.8,0.027999999999999997,228.7173515768612,0.0,0.8228809244189117,0.046,4096.0,2048.0,0.0,0.0,256,128.0,64.0,32.0,0.0,8.0,0.0,2,261.1850219429451,34.437014032248634,0.0,0.0,45.34248334875861,41.076562337406365,20.538281168703183,0.04408040806063503,0.0,0.1078238586407511,0.0,2.8666666666666663
1908,DRE,6634.0,287.00765039986464,7,1,True,True,False,False,True,True,True,True,False,True,False,True,False,False,False,False,False,False,False,False,30.40999984741211,42.86000061035156,0.1036,39.90564361421188,39.46927024674242,1629402.0,0.9229999999999999,372100000.0,42.86,0.155,40.81411765603458,0.0,0.6154155308237597,0.0502,4096.0,2048.0,0.0,0.0,256,128.0,64.0,32.0,0.0,8.0,0.0,2,93.24770479282671,22.64274588789043,0.0,0.0,98.45362410911751,42.66666423627317,21.333332118136585,0.007009058766780253,0.0,0.4010146412978593,0.0,8.255555555555555
1055,TWNK,6624.0,2028.8056774676681,6,0,True,True,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,11.149999618530273,15.479999542236328,0.0785,14.365940594437099,13.953284674317295,1370437.0,0.036000000000000004,128010000.0,14.52,0.18100000000000002,14.835441196666045,0.0,-5.977407052820772,-0.015,4096.0,2048.0,0.0,0.0,256,128.0,64.0,32.0,0.0,0.0,0.0,0,133.86345670080465,60.567769104639424,0.0,0.0,1786.2162055221177,32.08269207235407,16.041346036177035,0.03420803157529352,0.0,0.0,0.0,0.0
862,MLP,6622.0,1979.3189151307429,8,1,True,True,False,False,True,True,True,False,True,True,True,True,False,False,False,False,False,False,False,False,9.770000457763672,12.789999961853027,0.0327,11.691881189251893,11.536058398058815,24392.0,0.915,19300000.0,11.9,2.0,11.779705861035517,0.24100000000000002,-5.942709802237622,-0.0122,4096.0,2048.0,0.0,0.0,256,128.0,64.0,0.0,16.0,8.0,4.0,2,30.767491544167857,27.66326810699219,0.0,0.0,1777.3337093728314,30.79072239176847,15.395361195884234,0.0,61.12,0.08169585243203073,28.0,8.166666666666668
1522,LBTYA,6618.0,1802.2505577714041,7,1,True,True,False,False,True,True,True,False,True,True,False,True,False,False,False,False,False,False,False,False,17.079999923706055,26.93000030517578,0.1013,24.566237666819355,23.57839420068003,584626.0,0.196,581890000.0,25.79,0.149,25.52058825773352,0.917,-3.790860939897267,0.0133,4096.0,2048.0,0.0,0.0,256,128.0,64.0,0.0,16.0,8.0,0.0,2,159.12163976432413,85.80327402427547,0.0,0.0,1226.4604006137006,35.442008297615686,17.721004148807847,0.0,277.44,0.08445314490267508,0.0,0.17777777777777795
1065,BSD,6618.0,1767.709361752518,7,1,True,True,False,False,True,True,True,False,True,True,False,True,False,False,False,False,False,False,False,False,11.9399995803833,15.369999885559082,0.0492,14.481980172714383,14.193576624793728,30973.0,1.181,7310000.0,14.74,-0.06,14.588529418496526,0.1656,-5.2275607032656435,-0.003,4096.0,2048.0,0.0,0.0,256,128.0,64.0,0.0,16.0,8.0,0.0,2,30.13577601396761,41.6139273246844,0.0,0.0,1594.2555400360047,35.67122221192919,17.835611105964595,0.0,36.992,0.08306283774507363,0.0,11.122222222222225
912,MHI,6618.0,1665.652632788958,7,1,True,True,False,False,True,True,True,False,True,True,False,True,False,False,False,False,False,False,False,False,10.489999771118164,12.649999618530273,0.0403,12.31861383608072,12.113649598003304,33794.0,0.235,22770000.0,12.45,-0.092,12.336470575893625,0.3606,-4.722787074597191,0.0058,4096.0,2048.0,0.0,0.0,256,128.0,64.0,0.0,16.0,8.0,0.0,2,5.937454266115228,34.65237756685137,0.0,0.0,1465.0334910968809,39.96838451184613,19.984192255923066,0.0,99.39200000000001,0.07362198023037013,0.0,0.6111111111111109
1202,GLT,6618.0,1662.0079145170826,7,1,True,True,False,False,True,True,True,False,True,True,False,True,False,False,False,False,False,False,False,False,12.09000015258789,18.950000762939453,0.0916,16.783663372002025,16.088394144155682,150530.0,1.178,44370000.0,17.26,0.019,17.01382353726555,0.97,-3.5724942448947967,0.0313,4096.0,2048.0,0.0,0.0,256,128.0,64.0,0.0,16.0,8.0,0.0,2,56.16986089533046,88.50550066530808,0.0,0.0,1170.558526693068,27.4462558348594,13.723127917429695,0.0,294.4,0.11575362219797194,0.0,11.088888888888887
1236,PCQ,6618.0,1652.3882278339358,7,1,True,True,False,False,True,True,True,False,True,True,False,True,False,False,False,False,False,False,False,False,14.970000267028807,19.100000381469727,0.0268,17.96772280778035,17.900218991467554,23140.0,0.297,18870000.0,18.0,-0.096,17.973529366885916,0.0573,-5.212644416126311,-0.0015,4096.0,2048.0,0.0,0.0,256,128.0,64.0,0.0,16.0,8.0,0.0,2,1.3236883911678317,7.723247177842176,0.0,0.0,1590.4369705283357,32.837693122790014,16.418846561395007,0.0,2.3360000000000003,0.01178205240551414,0.0,1.3
856,TEVA,6618.0,1652.2881477529581,7,1,True,True,False,False,True,True,True,False,True,True,False,True,False,False,False,False,False,False,False,False,8.569999694824219,13.119999885559082,0.0874,10.857722754525666,10.400072981841374,3912241.0,0.371,1090000000.0,11.48,0.11599999999999999,11.14617645039278,0.523,-3.9516719440715216,0.006999999999999999,4096.0,2048.0,0.0,0.0,256,128.0,64.0,0.0,16.0,8.0,0.0,2,108.81714011156048,90.12116896620914,0.0,0.0,1267.6280176823095,21.33333463591291,10.666667317956454,0.0,151.36,0.2395968167867697,0.0,2.1222222222222222
907,NBO,6618.0,1577.8906449796787,7,1,True,True,False,False,True,True,True,False,True,True,False,True,False,False,False,False,False,False,False,False,10.899999618530273,12.739999771118164,0.0313,12.286435665470538,12.144087631336966,7029.0,1.389,5080000.0,12.35,0.247,12.320882320404053,0.2839,-4.460693890804269,0.0059,4096.0,2048.0,0.0,0.0,256,128.0,64.0,0.0,16.0,8.0,0.0,2,11.483680251075642,24.005819354703174,0.0,0.0,1397.9376360458925,37.442179843017506,18.721089921508764,0.0,74.848,0.01890623014731758,0.0,13.433333333333335
864,KTF,6618.0,1536.3570531401983,7,1,True,True,False,False,True,True,True,False,True,True,False,True,False,False,False,False,False,False,False,False,9.989999771118164,11.869999885559082,0.0367,11.476534654598426,11.354525538256569,39774.0,1.276,39500000.0,11.72,-0.092,11.48941171870512,0.3903,-4.18654412251096,0.0107,4096.0,2048.0,0.0,0.0,256,128.0,64.0,0.0,16.0,8.0,0.0,2,4.595851985677129,22.00661484499925,0.0,0.0,1327.7552953628058,40.50997073443717,20.254985367218584,0.0,108.89600000000002,0.16055706728272254,0.0,12.177777777777779
1976,BRO,6618.0,1477.755177810058,7,1,True,True,False,False,True,True,True,False,True,True,False,True,False,False,False,False,False,False,False,False,34.59000015258789,48.31000137329102,0.0309,45.9750494626489,45.86167871516986,794503.0,0.268,275930000.0,46.52,0.109,46.032647076775035,0.718,-3.680562325690884,0.0219,4096.0,2048.0,0.0,0.0,256,128.0,64.0,0.0,16.0,8.0,0.0,2,5.131475228805484,5.0626862631670395,0.0,0.0,1198.2239553768663,36.343057496222094,18.171528748111047,0.0,213.76,0.08469691910823683,0.0,0.9777777777777779
1076,PML,6618.0,1458.4517788711914,7,1,True,True,False,False,True,True,True,False,True,True,False,True,False,False,False,False,False,False,False,False,11.760000228881836,15.350000381469727,0.0591,14.45722774467846,14.177007320153455,108871.0,0.503,62980000.0,14.96,-0.147,14.702647068921257,0.0916,-3.9761829335940297,0.0059,4096.0,2048.0,0.0,0.0,256,128.0,64.0,0.0,16.0,8.0,0.0,2,69.5318334781381,40.48043543092441,0.0,0.0,1273.9028310000715,38.33050618132122,19.16525309066061,0.0,13.312,0.1400308011869463,0.0,3.588888888888889
1030,NMY,6618.0,1407.4465701898155,7,1,True,True,False,False,True,True,True,False,True,True,False,True,False,False,False,False,False,False,False,False,11.729999542236328,14.34000015258789,0.047400000000000005,13.944356427334325,13.775255460808749,49160.0,1.004,23100000.0,14.17,-0.019,13.964411763583913,0.17120000000000002,-3.950751683358389,0.0128,4096.0,2048.0,0.0,0.0,256,128.0,64.0,0.0,16.0,8.0,0.0,2,5.891032526771193,25.14064297607209,0.0,0.0,1267.3924309397476,40.64341986985516,20.32170993492758,0.0,38.784000000000006,0.11777838688613625,0.0,9.155555555555557
903,PMX,6618.0,1401.9137670621371,7,1,True,True,False,False,True,True,True,False,True,True,False,True,False,False,False,False,False,False,False,False,10.039999961853027,12.65999984741211,0.0536,12.060396015053929,11.868029169792676,25625.0,0.49,33160000.0,12.4,-0.162,12.227647024042465,0.1192,-3.794812199728137,0.0083,4096.0,2048.0,0.0,0.0,256,128.0,64.0,0.0,16.0,8.0,0.0,2,56.802457561256894,33.195680045832574,0.0,0.0,1227.471923130403,39.16166604846072,19.58083302423036,0.0,22.144,0.11276280750901395,0.0,3.4444444444444446
1041,PMF,6618.0,1358.742752528028,7,1,True,True,False,False,True,True,True,False,True,True,False,True,False,False,False,False,False,False,False,False,11.779999732971193,14.670000076293945,0.0539,14.031485104324794,13.826496319179116,56146.0,0.457,25920000.0,14.5,-0.10800000000000001,14.215882329379813,0.1283,-3.629781867163906,0.012,4096.0,2048.0,0.0,0.0,256,128.0,64.0,0.0,16.0,8.0,0.0,2,53.82830314893421,30.36322596028944,0.0,0.0,1185.22415799396,40.6889334558093,20.34446672790465,0.0,25.055999999999997,0.15988746335245388,0.0,3.0777777777777784
1144,NBH,6618.0,1358.0845405864172,7,1,True,True,False,False,True,True,True,False,True,True,False,True,False,False,False,False,False,False,False,False,12.789999961853027,16.649999618530273,0.0524,15.508514866970556,15.355766414725867,64652.0,0.9420000000000001,18820000.0,16.12,0.006,15.92705883699305,0.1162,-3.4592614701588817,0.0113,4096.0,2048.0,0.0,0.0,256,128.0,64.0,0.0,16.0,8.0,0.0,2,110.54289310856664,20.372075333024235,0.0,0.0,1141.5709363606736,37.23403781972672,18.61701890986336,0.0,21.184,0.09691238789615857,0.0,8.466666666666667
959,NKG,6618.0,1335.9707683160204,7,1,True,True,False,False,True,True,True,False,True,True,False,True,False,False,False,False,False,False,False,False,11.359999656677244,13.1899995803833,0.0424,12.859405904713244,12.698467136299524,8707.0,0.532,10400000.0,13.13,-0.036000000000000004,12.860882254207835,0.192,-3.6765250884823297,0.0166,4096.0,2048.0,0.0,0.0,256,128.0,64.0,0.0,16.0,8.0,0.0,2,0.47024937035632297,25.95609329641881,0.0,0.0,1197.1904226514764,41.89032635497736,20.94516317748868,0.0,45.44000000000001,0.16740235419175242,0.0,3.9111111111111114
1115,MNP,6618.0,1257.639684790473,7,1,True,True,False,False,True,True,True,False,True,True,False,True,False,False,False,False,False,False,False,False,13.229999542236328,15.609999656677244,0.049100000000000005,14.965049517036665,14.774890530718505,18921.0,1.815,9720000.0,15.32,-0.048,15.090882357429054,0.228,-3.1497963413329,0.0188,4096.0,2048.0,0.0,0.0,256,128.0,64.0,0.0,16.0,8.0,0.0,2,34.44100292888937,26.35861180628677,0.0,0.0,1062.3478633812224,39.49605322476231,19.74802661238116,0.0,56.96,0.12146017026401515,0.0,18.166666666666668
1123,ETV,6618.0,1244.5592124461268,7,1,True,True,False,False,True,True,True,False,True,True,False,True,False,False,False,False,False,False,False,False,11.8100004196167,15.579999923706055,0.0638,15.113762402298427,14.792992717158187,255098.0,0.8859999999999999,92610000.0,15.49,0.035,15.295294200672824,0.1283,-3.1227733155544835,0.0218,4096.0,2048.0,0.0,0.0,256,128.0,64.0,0.0,16.0,8.0,0.0,2,49.19716390595425,44.40861478997713,0.0,0.0,1055.4299687819478,41.68078816510163,20.840394082550816,0.0,25.055999999999997,0.10183827615090284,0.0,7.8444444444444414
2370,PM,6618.0,1071.7191087692752,7,1,True,True,False,False,True,True,True,False,True,True,False,True,False,False,False,False,False,False,False,False,67.77999877929689,90.98999786376952,0.1143,83.0694056595906,81.0531384544651,3588004.0,0.21899999999999997,1560000000.0,88.06,-0.035,87.4232350517722,0.754,-1.0490856431784157,0.0337,4096.0,2048.0,0.0,0.0,256,128.0,64.0,0.0,16.0,8.0,0.0,2,214.67934011053958,50.94577847120463,0.0,0.0,524.5659246536744,37.17097504681763,18.58548752340881,0.0,225.28,0.058269630296864876,0.0,0.4333333333333331
1188,EOI,6618.0,1046.5822621546426,7,1,True,True,False,False,True,True,True,False,True,True,False,True,False,False,False,False,False,False,False,False,12.109999656677244,17.149999618530273,0.1022,16.252277223190458,15.827883205274595,78827.0,3.721,39320000.0,16.96,0.03,16.73794106876149,0.16940000000000002,-1.8533072438078115,0.0313,4096.0,2048.0,0.0,0.0,256,128.0,64.0,0.0,16.0,8.0,0.0,2,122.400023340756,54.91315151997336,0.0,0.0,730.4466544147998,40.77590268510579,20.387951342552896,0.0,38.20800000000001,0.10613440701040387,0.0,39.34444444444445
851,PNI,6618.0,1044.7149547975248,7,1,True,True,False,False,True,True,True,False,True,True,False,True,False,False,False,False,False,False,False,False,9.300000190734863,11.6899995803833,0.0607,10.927227737879988,10.810145990691916,16299.0,0.2,11190000.0,11.42,-0.134,11.044411855585434,0.18420000000000009,-2.426103050691764,0.0279,4096.0,2048.0,0.0,0.0,256,128.0,64.0,0.0,16.0,8.0,0.0,2,43.925701709099215,22.181330247310008,0.0,0.0,877.0823809770915,38.72484202684869,19.362421013424346,0.0,42.94400000000001,0.2720566015289406,0.0,0.2222222222222225
1112,MUA,6618.0,1027.8389736440095,7,1,True,True,False,False,True,True,True,False,True,True,False,True,False,False,False,False,False,False,False,False,12.109999656677244,15.90999984741211,0.0668,14.744059449375264,14.51759126760664,28126.0,1.5290000000000001,36580000.0,15.39,-0.06,14.817647064433384,0.0996,-2.47126982885042,0.026000000000000002,4096.0,2048.0,0.0,0.0,256,128.0,64.0,0.0,16.0,8.0,0.0,2,20.44313998549438,31.947919438746663,0.0,0.0,888.6450761857076,37.088625090542116,18.54431254527105,0.0,15.872000000000002,0.3090115093592336,0.0,14.988888888888892
2461,NPK,6618.0,1022.1094678061237,7,1,True,True,False,False,True,True,True,False,True,True,False,True,False,False,False,False,False,False,False,False,77.56999969482422,117.87000274658205,0.1876,94.6506933835473,91.52160599980041,39176.0,0.191,7040000.0,102.64,0.11599999999999999,102.41264657413258,0.599,-0.5994108404657972,0.0537,4096.0,2048.0,0.0,0.0,256,128.0,64.0,0.0,16.0,8.0,0.0,2,335.89780626122257,70.02030713848782,0.0,0.0,409.4491751592441,20.61479815461044,10.30739907730522,0.0,175.67999999999995,0.017759793031252087,0.0,0.12222222222222233
1794,ENB,6618.0,882.3269925489409,7,1,True,True,False,False,True,True,True,False,True,True,False,True,False,False,False,False,False,False,False,False,27.440000534057607,37.20000076293945,0.1468,33.817227637413694,32.59116779800749,2383755.0,1.3780000000000001,2030000000.0,36.83,-0.19,35.829117718864886,0.705,-0.0820726300701069,0.0431,4096.0,2048.0,0.0,0.0,256,128.0,64.0,0.0,16.0,8.0,0.0,2,243.6835408857401,77.04450993184211,0.0,0.0,277.01059329794737,40.96917216183025,20.484586080915125,0.0,209.6,0.2234790795550328,0.0,13.311111111111117
1095,JTD,6618.0,791.7217894330955,7,1,True,True,False,False,True,True,True,False,True,True,False,True,False,False,False,False,False,False,False,False,11.4399995803833,15.119999885559082,0.1116,14.179306898966875,13.809999981065733,27789.0,0.442,14480000.0,15.08,-0.057999999999999996,14.663823436288276,0.2147,-0.8665084984581295,0.04190000000000002,4096.0,2048.0,0.0,0.0,256,128.0,64.0,0.0,16.0,8.0,0.0,2,139.9630991140366,54.7676009339982,0.0,0.0,477.8261756052812,42.2151688368329,21.10758441841645,0.0,52.70399999999999,0.2270494134193265,0.0,2.9111111111111114
1923,HIW,6618.0,781.1152954976125,7,1,True,True,False,False,True,True,True,False,True,True,False,True,False,False,False,False,False,False,False,False,29.709999084472656,45.209999084472656,0.1437,39.88485138014993,38.15124082913364,841563.0,0.369,103910000.0,44.1,-0.064,42.35499987882727,0.971,0.6893926750709989,0.049400000000000006,4096.0,2048.0,0.0,0.0,256,128.0,64.0,0.0,16.0,8.0,0.0,2,253.6734599848064,93.06209526401815,0.0,0.0,79.5154751818243,38.47644663600396,19.23822331800198,0.0,294.72,0.32959511295761623,0.0,2.1
873,AMCR,6618.0,752.3767977768779,7,1,True,True,False,False,True,True,True,False,True,True,False,True,False,False,False,False,False,False,False,False,8.130000114440918,12.149999618530273,0.0642,11.492970353305928,11.373430704548412,4260762.0,0.209,1560000000.0,11.66,0.02,11.519705912646124,0.37799999999999995,-1.1963582993259505,0.0432,4096.0,2048.0,0.0,0.0,256,128.0,64.0,0.0,16.0,8.0,0.0,2,9.528333206388405,21.525360906053752,0.0,0.0,562.2677246274433,35.78381858534171,17.891909292670857,0.0,104.95999999999998,0.09742893675774272,0.0,0.3222222222222222
2129,FAF,6618.0,618.4390300368289,7,1,True,True,False,False,True,True,True,False,True,True,False,True,False,False,False,False,False,False,False,False,40.11999893188477,58.36999893188477,0.1126,52.9900991609781,52.32919720837671,588307.0,0.268,112250000.0,57.44,0.244,55.159117754767934,0.875,0.6106093704141058,0.0531,4096.0,2048.0,0.0,0.0,256,128.0,64.0,0.0,16.0,8.0,0.0,2,167.65962511550552,25.865621319163427,0.0,0.0,99.68400117398892,39.94746466884664,19.97373233442332,0.0,263.99999999999994,0.3308076471233872,0.0,0.9777777777777779
2040,CPB,6618.0,590.4000473386715,7,1,True,True,False,False,True,True,True,False,True,True,False,True,False,False,False,False,False,False,False,False,45.18000030517578,53.52999877929688,0.0329,47.950693073839254,47.91890510503393,2675853.0,0.428,303000000.0,49.97,0.054000000000000006,47.990588468663816,0.5429999999999999,-0.4758330059882798,0.0459,4096.0,2048.0,0.0,0.0,256,128.0,64.0,0.0,16.0,8.0,0.0,2,3.4079077219980056,1.3585819619750177,0.0,0.0,377.81324953299963,31.316523964347315,15.658261982173658,0.0,157.75999999999996,0.3299666196222878,0.0,2.7555555555555555
961,VFL,6616.0,1791.52987336055,7,0,True,True,False,False,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,11.260000228881836,13.640000343322756,0.0326,13.082970354816705,12.888759153602765,4690.0,0.111,4530000.0,13.17,-0.076,13.097647077897015,0.2282,-5.421203242614413,-0.002,4096.0,2048.0,0.0,0.0,256,128.0,64.0,0.0,16.0,8.0,0.0,0,4.594970110501828,30.859800803629657,0.0,0.0,1643.8280301092902,36.78591960595632,18.39295980297816,0.0,57.02400000000001,0.044192928194001536,0.0,0.0
891,PNF,6616.0,1411.1374257180328,7,0,True,True,False,False,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,10.31999969482422,12.390000343322756,0.0371,11.84801980764559,11.712773726804409,8420.0,0.165,7830000.0,12.07,-0.17,11.972647021798524,0.1949,-3.846027517770123,0.011000000000000001,4096.0,2048.0,0.0,0.0,256,128.0,64.0,0.0,16.0,8.0,0.0,0,43.08509586057693,23.648025653296838,0.0,0.0,1240.5830445491515,38.25880626200448,19.12940313100224,0.0,46.36799999999999,0.06505026200085871,0.0,0.0
1966,BCE,6616.0,950.6845748441016,7,0,True,True,False,False,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,38.77000045776367,46.11000061035156,0.0664,43.8998020285427,43.33620441743057,894405.0,0.016,904300000.0,45.6,-0.027999999999999997,44.83294116749483,0.529,-1.4312477770204055,0.0355,4096.0,2048.0,0.0,0.0,256,128.0,64.0,0.0,16.0,8.0,0.0,0,87.06503757495028,26.634725469712983,0.0,0.0,622.3994309172239,40.77900448894971,20.38950224447485,0.0,153.28,0.13687414878974047,0.0,0.0
2263,WPC,6616.0,637.0224168153378,7,0,True,True,False,False,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,54.63000106811523,74.36000061035156,0.0524,68.99000043208056,68.14401495717738,1099903.0,0.021,176380000.0,72.36,-0.012,69.41000052059398,0.626,-0.34721404293420743,0.0471,4096.0,2048.0,0.0,0.0,256,128.0,64.0,0.0,16.0,8.0,0.0,0,24.935792894284557,25.42524466294661,0.0,0.0,344.88679499115716,38.07638379014281,19.038191895071407,0.0,184.32,0.34000858173522136,0.0,0.0
852,LXP,6616.0,633.7931512456654,7,0,True,True,False,False,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,8.689999580383299,11.9399995803833,0.05980000000000001,10.729801999460351,10.67284673147828,1626699.0,0.11,275020000.0,11.48,0.004,11.097647077897015,0.966,0.4730089184906916,0.0451,4096.0,2048.0,0.0,0.0,256,128.0,64.0,0.0,16.0,8.0,0.0,0,140.42136484460266,10.929079350802972,0.0,0.0,134.90971686638295,36.09157472268832,18.04578736134416,0.0,293.11999999999995,0.2756280998443431,0.0,0.0
1985,TRP,6616.0,498.9123084050532,7,0,True,True,False,False,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,38.83000183105469,49.54999923706055,0.06269999999999999,43.93851508716545,43.56934314922695,3601767.0,0.013999999999999999,940000000.0,46.81,0.01,45.45941195768469,0.602,0.5583675106815011,0.0499,4096.0,2048.0,0.0,0.0,256,128.0,64.0,0.0,16.0,8.0,0.0,0,141.77979317891075,17.353122040617325,0.0,0.0,113.05791726553568,33.22919858072217,16.614599290361085,0.0,176.63999999999996,0.2376780489061308,0.0,0.0
2141,PHG,6616.0,487.8774188140786,7,0,True,True,False,False,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,39.310001373291016,59.099998474121094,0.1412,54.77326757600992,52.91861343383789,374144.0,0.06,949470000.0,58.2,0.006999999999999999,56.22558863022749,0.08800000000000001,0.08221844332798599,0.05,4096.0,2048.0,0.0,0.0,256,128.0,64.0,0.0,16.0,8.0,0.0,0,108.60602811070206,71.77685575449226,0.0,0.0,234.95207850803558,40.06768623436443,20.03384311718221,0.0,12.160000000000002,0.28092708930197713,0.0,0.0
2001,APO,6614.0,2476.934302552137,7,1,True,True,False,False,True,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,34.02000045776367,54.33000183105469,0.008199999999999999,47.74683172395914,46.46613139131643,1651049.0,1.659,227940000.0,48.01,0.41700000000000004,48.75735294117647,0.7440000000000001,-7.040598018337851,-0.0248,4096.0,2048.0,0.0,0.0,256,128.0,64.0,0.0,16.0,0.0,4.0,2,86.68836771519669,56.447012107885854,0.0,0.0,2058.39309269449,22.81366446748756,11.40683223374378,0.0,222.08,0.0,2.6720000000000006,16.433333333333334
2583,ALNY,6612.0,3077.216908453628,7,0,True,True,False,False,True,True,True,False,True,False,True,False,False,False,False,False,False,False,False,False,109.5199966430664,175.69000244140625,0.0027,142.94049472619992,141.41686087281158,399239.0,0.152,116280000.0,141.81,1.2819999999999998,143.77499928193933,0.935,-9.612865725493512,-0.0476,4096.0,2048.0,0.0,0.0,256,128.0,64.0,0.0,16.0,0.0,4.0,0,23.91296229144871,22.065276463360586,0.0,0.0,2716.8936257263395,9.75536264831918,4.877681324159591,0.0,283.2,0.0,16.511999999999997,0.0
1037,GHM,6610.0,5066.780466651733,6,1,True,True,False,False,True,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,10.789999961853027,17.15999984741211,0.0012,15.464356450751277,14.964452583424366,55433.0,116.77799999999999,9980000.0,14.38,0.075,15.515000034781066,0.765,-12.4300422986813,-0.07730000000000001,4096.0,2048.0,0.0,0.0,256,128.0,64.0,0.0,16.0,0.0,0.0,2,13.413821703258195,68.41567471833523,0.0,0.0,3438.090828462413,15.017872289595704,7.508936144797852,0.0,228.8,0.0,0.0,1295.5333333333333
1156,MANU,6610.0,3021.5172345023548,6,1,True,True,False,False,True,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,13.31999969482422,20.1299991607666,0.0352,16.54435651609213,15.953503720081635,252859.0,0.648,162940000.0,16.24,0.026000000000000002,17.748235309825226,0.8640000000000001,-8.247677915984651,-0.0385,4096.0,2048.0,0.0,0.0,256,128.0,64.0,0.0,16.0,0.0,0.0,2,298.0525434358507,75.84957809025423,0.0,0.0,2367.4055464920707,9.68637765611888,4.843188828059438,0.0,260.48,0.0,0.0,5.2
2118,IEP,6610.0,2838.0804429334466,6,1,True,True,False,False,True,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,46.599998474121094,68.95999908447266,0.07769999999999999,55.921782163110116,54.40613132671718,378619.0,1.879,233000000.0,55.05,0.077,60.33411755281336,0.976,-7.321426276463527,-0.0412,4096.0,2048.0,0.0,0.0,256,128.0,64.0,0.0,16.0,0.0,0.0,2,323.18222090115495,57.05336581078343,0.0,0.0,2130.2851267746632,8.24130111271224,4.12065055635612,0.0,296.31999999999994,0.0,0.0,18.87777777777778
1425,SJI,6610.0,2821.5364542779344,6,1,True,True,False,False,True,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,18.479999542236328,29.6299991607666,0.0158,23.279603977014524,22.353357677042045,1603393.0,0.612,100620000.0,23.06,0.049,24.74588237089269,0.93,-7.5353503647827,-0.0461,4096.0,2048.0,0.0,0.0,256,128.0,64.0,0.0,16.0,0.0,0.0,2,257.98876592810507,84.86207977121444,0.0,0.0,2185.0496933843715,4.823943462828977,2.4119717314144884,0.0,281.6,0.0,0.0,4.8
