,Ticker,N-Value Rating,Lwowski Rating,Primary Passed Tests,Secondary Passed Tests,SMA50_greater_SMA150_rule (1st),SMA150_greater_SMA200_rule (1st),week52_span_rule (1st),rs_value_rule (1st),liquidity_rule (1st),close_above_52weekhigh_rule (1st),prev_close_rule (1st),SMA200_slope_rule (1st),inst_ownership_rule (1st),close_greater_SMA50_rule (1st),sales_QoQ_yearly_rule (1st),eps_QoQ_yearly_rule (2nd),week52_low,EPS_QoQ_percent,Sales_QoQ_percent,week52_high,Relative Strength Value,SMA200_value,Shares Outstanding,SMA50_value,SMA200_percent,Inst. Ownership,SMA150_value,SMA50_percent,volume,prev_close,SMA50_greater_SMA150_rule_nvalue,SMA150_greater_SMA200_rule_nvalue,week52_span_rule_nvalue,rs_value_rule_nvalue,liquidity_rule_nvalue,close_above_52weekhigh_rule_nvalue,prev_close_rule_nvalue,SMA200_slope_rul_nvalue,inst_ownership_rule_nvalue,close_greater_SMA50_rule_nvalue,sales_QoQ_yearly_rule_nvalue,eps_QoQ_yearly_rule_nvalue,SMA50_greater_SMA150_rule_score,SMA150_greater_SMA200_rule_score,week52_span_rule_score,rs_value_rule_score,liquidity_rule_score,close_above_52weekhigh_rule_score,prev_close_rule_score,SMA200_slope_rul_score,inst_ownership_rule_score,close_greater_SMA50_rule_score,sales_QoQ_yearly_rule_score,eps_QoQ_yearly_rule_score
342,RHI,8186.0,7725.0,10,1,True,True,True,True,True,True,True,True,True,True,False,True,47.41,0.24,-0.07,91.0,6.0,72.32,111420000.0,84.72,0.33,0.97,75.87,0.08,916562.0,89.73,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,2,478.0,101.0,155.0,2560.0,0.0,40.0,4096.0,0.0,294.0,0.0,0.0,1.0
20,MRO,8186.0,7720.0,10,1,True,True,True,True,True,True,True,True,True,True,False,True,3.85,3.12,-0.12,13.0,4.0,8.86,789000000.0,11.15,0.58,0.72,9.91,0.06,21593255.0,12.25,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,2,513.0,243.0,1051.0,1536.0,0.0,33.0,4096.0,0.0,214.0,1.0,0.0,33.0
77,EQNR,8186.0,7625.0,10,1,True,True,True,True,True,True,True,True,True,True,False,True,12.72,3.65,0.07,22.0,7.0,18.26,3250000000.0,20.27,0.27,0.06,19.22,0.09,3170057.0,21.98,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,2,224.0,108.0,39.0,3072.0,0.0,43.0,4096.0,0.0,3.0,1.0,0.0,39.0
221,AIG,8186.0,7608.0,10,1,True,True,True,True,True,True,True,True,True,True,False,True,26.43,1.23,0.0,52.0,6.0,42.7,868110000.0,48.18,0.33,0.93,44.4,0.07,3830537.0,51.57,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,2,349.0,82.0,185.0,2560.0,0.0,41.0,4096.0,0.0,282.0,1.0,0.0,12.0
284,PNR,8186.0,7587.0,10,1,True,True,True,True,True,True,True,True,True,True,False,True,35.22,0.81,0.22,69.0,6.0,57.56,166200000.0,64.56,0.24,0.93,59.38,0.06,560748.0,68.0,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,2,357.0,65.0,180.0,2560.0,0.0,40.0,4096.0,0.0,282.0,0.0,0.0,7.0
204,TPR,8186.0,7571.0,10,1,True,True,True,True,True,True,True,True,True,True,False,True,12.34,1.13,0.19,49.0,3.0,37.05,278200000.0,45.42,0.52,0.94,40.28,0.03,3617451.0,47.37,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,2,523.0,179.0,1416.0,1024.0,0.0,37.0,4096.0,0.0,285.0,0.0,0.0,11.0
263,KSS,8186.0,7538.0,10,1,True,True,True,True,True,True,True,True,True,True,False,True,16.7,0.3,-0.1,64.0,3.0,47.66,157590000.0,59.91,0.58,0.95,53.22,0.04,3606804.0,64.06,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,2,515.0,239.0,1331.0,1024.0,0.0,43.0,4096.0,0.0,288.0,1.0,0.0,1.0
357,DELL,8186.0,7522.0,10,1,True,True,True,True,True,True,True,True,True,True,False,True,43.07,1.92,0.09,103.0,5.0,81.14,750000000.0,96.48,0.29,0.81,85.5,0.05,912508.0,98.39,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,2,526.0,110.0,445.0,2048.0,0.0,35.0,4096.0,0.0,243.0,0.0,0.0,19.0
237,TAP,8186.0,7492.0,10,1,True,True,True,True,True,True,True,True,True,True,False,True,32.65,1.72,-0.1,60.0,6.0,48.65,217000000.0,54.23,0.25,0.93,50.2,0.06,2911097.0,57.93,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,2,329.0,65.0,105.0,2560.0,0.0,37.0,4096.0,0.0,282.0,1.0,0.0,17.0
90,VRT,8186.0,7483.0,10,1,True,True,True,True,True,True,True,True,True,True,False,True,11.71,1.1,0.22,23.0,6.0,20.17,349600000.0,22.06,0.21,0.9,20.75,0.08,1711187.0,23.13,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,2,259.0,59.0,183.0,2560.0,0.0,44.0,4096.0,0.0,272.0,0.0,0.0,10.0
294,DOW,8186.0,7475.0,10,1,True,True,True,True,True,True,True,True,True,True,False,True,35.64,3.14,0.22,71.0,6.0,59.12,746990000.0,65.19,0.26,0.69,61.21,0.08,3500580.0,70.91,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,2,266.0,72.0,200.0,2560.0,0.0,42.0,4096.0,0.0,205.0,1.0,0.0,33.0
387,XYL,8186.0,7470.0,10,1,True,True,True,True,True,True,True,True,True,True,False,True,60.57,1.29,0.12,120.0,6.0,102.24,180300000.0,110.91,0.2,0.91,104.57,0.06,584603.0,117.54,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,2,248.0,47.0,193.0,2560.0,0.0,39.0,4096.0,0.0,275.0,0.0,0.0,12.0
331,CBRE,8186.0,7452.0,10,1,True,True,True,True,True,True,True,True,True,True,False,True,37.97,0.55,0.01,87.0,5.0,70.53,339580000.0,82.72,0.36,0.98,74.09,0.06,1755646.0,86.68,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,2,477.0,103.0,384.0,2048.0,0.0,42.0,4096.0,0.0,298.0,0.0,0.0,4.0
31,CIM,8186.0,7389.0,10,1,True,True,True,True,True,True,True,True,True,True,False,True,7.91,1.26,-0.25,14.0,6.0,11.4,230570000.0,12.98,0.3,0.51,11.84,0.06,1944229.0,13.6,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,2,394.0,79.0,63.0,2560.0,0.0,38.0,4096.0,0.0,147.0,0.0,0.0,12.0
289,GRA,8186.0,7364.0,10,1,True,True,True,True,True,True,True,True,True,True,False,True,39.55,0.63,0.08,69.0,6.0,59.29,66200000.0,65.55,0.26,0.87,61.34,0.08,831348.0,68.51,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,2,281.0,71.0,48.0,2560.0,0.0,41.0,4096.0,0.0,262.0,0.0,0.0,5.0
85,RF,8186.0,7356.0,10,1,True,True,True,True,True,True,True,True,True,True,False,True,9.64,3.38,-0.06,23.0,5.0,18.71,961000000.0,21.53,0.39,0.75,19.92,0.07,6157729.0,23.4,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,2,331.0,132.0,442.0,2048.0,0.0,46.0,4096.0,0.0,224.0,1.0,0.0,36.0
444,TT,8186.0,7299.0,10,1,True,True,True,True,True,True,True,True,True,True,False,True,79.75,3.62,0.14,187.0,5.0,155.79,239400000.0,173.75,0.24,0.85,160.27,0.05,1128454.0,183.54,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,2,345.0,59.0,417.0,2048.0,0.0,40.0,4096.0,0.0,256.0,0.0,0.0,38.0
492,MLM,8186.0,7251.0,10,1,True,True,True,True,True,True,True,True,True,True,False,True,174.85,1.52,0.03,378.0,5.0,313.22,62300000.0,355.82,0.3,1.0,328.32,0.07,445087.0,376.05,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,2,343.0,99.0,304.0,2048.0,0.0,42.0,4096.0,0.0,304.0,0.0,0.0,15.0
459,HCA,8186.0,7240.0,10,1,True,True,True,True,True,True,True,True,True,True,False,True,92.48,1.46,0.09,212.0,5.0,174.57,338120000.0,198.26,0.28,0.72,182.76,0.05,1387138.0,209.5,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,2,347.0,96.0,384.0,2048.0,0.0,41.0,4096.0,0.0,214.0,0.0,0.0,14.0
287,FUL,8186.0,7224.0,10,1,True,True,True,True,True,True,True,True,True,True,False,True,35.67,1.97,0.12,70.0,5.0,57.67,52490000.0,66.52,0.24,0.99,59.76,0.05,283064.0,69.09,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,2,463.0,74.0,182.0,2048.0,0.0,40.0,4096.0,0.0,301.0,0.0,0.0,20.0
401,CFR,8186.0,7169.0,10,1,True,True,True,True,True,True,True,True,True,True,False,True,62.22,1.37,-0.07,125.0,5.0,100.26,63310000.0,116.02,0.35,0.86,106.21,0.06,197739.0,124.58,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,2,378.0,122.0,210.0,2048.0,0.0,42.0,4096.0,0.0,259.0,1.0,0.0,13.0
223,BSY,8186.0,7160.0,10,1,True,True,True,True,True,True,True,True,True,True,False,True,29.92,0.56,0.14,53.0,6.0,43.62,302580000.0,49.34,0.23,0.1,46.47,0.08,1541706.0,50.1,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,2,253.0,134.0,64.0,2560.0,0.0,33.0,4096.0,0.0,16.0,0.0,0.0,4.0
453,PNC,8186.0,7139.0,10,1,True,True,True,True,True,True,True,True,True,True,False,True,98.85,1.57,-0.22,199.0,5.0,160.48,426000000.0,184.31,0.34,0.85,169.97,0.07,1985200.0,199.03,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,2,346.0,121.0,213.0,2048.0,0.0,43.0,4096.0,0.0,256.0,1.0,0.0,15.0
481,WSO,8186.0,7117.0,10,1,True,True,True,True,True,True,True,True,True,True,False,True,160.61,0.81,0.13,305.0,5.0,250.67,35180000.0,285.03,0.17,0.99,258.52,0.05,169594.0,297.09,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,2,420.0,64.0,143.0,2048.0,0.0,38.0,4096.0,0.0,301.0,0.0,0.0,7.0
110,DAN,8186.0,7092.0,10,1,True,True,True,True,True,True,True,True,True,True,False,True,10.76,0.21,0.17,28.0,4.0,22.08,144900000.0,26.01,0.39,0.97,23.7,0.04,606195.0,27.8,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,2,399.0,150.0,575.0,1536.0,0.0,41.0,4096.0,0.0,294.0,1.0,0.0,0.0
355,MGA,8186.0,7071.0,10,1,True,True,True,True,True,True,True,True,True,True,False,True,38.25,1.35,0.18,99.0,4.0,78.38,301000000.0,93.75,0.4,0.72,84.56,0.04,819955.0,97.31,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,2,445.0,161.0,566.0,1536.0,0.0,40.0,4096.0,0.0,214.0,0.0,0.0,13.0
418,EXR,8186.0,7058.0,10,1,True,True,True,True,True,True,True,True,True,True,False,True,86.23,0.85,0.08,149.0,5.0,124.16,132010000.0,142.75,0.22,0.96,127.84,0.05,503537.0,145.61,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,2,478.0,61.0,38.0,2048.0,0.0,39.0,4096.0,0.0,291.0,0.0,0.0,7.0
280,PFG,8186.0,7046.0,10,1,True,True,True,True,True,True,True,True,True,True,False,True,35.3,0.8,-0.29,67.0,5.0,55.2,272900000.0,63.36,0.29,0.73,57.73,0.05,1514099.0,66.87,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,2,399.0,94.0,142.0,2048.0,0.0,42.0,4096.0,0.0,218.0,0.0,0.0,7.0
93,AAL,8186.0,7034.0,10,1,True,True,True,True,True,True,True,True,True,True,False,True,9.64,0.63,-0.53,25.0,4.0,18.49,641380000.0,22.28,0.42,0.54,19.95,0.05,38522798.0,23.35,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,2,478.0,162.0,569.0,1536.0,0.0,31.0,4096.0,0.0,157.0,0.0,0.0,5.0
285,XRAY,8186.0,7000.0,10,1,True,True,True,True,True,True,True,True,True,True,False,True,40.57,1.84,0.17,69.0,5.0,57.8,218800000.0,65.86,0.26,0.99,60.14,0.04,1981252.0,68.95,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,2,390.0,83.0,21.0,2048.0,0.0,43.0,4096.0,0.0,301.0,0.0,0.0,18.0
92,TS,8186.0,6960.0,10,1,True,True,True,True,True,True,True,True,True,True,False,True,9.15,1.16,-0.33,24.0,4.0,18.59,590270000.0,22.45,0.45,0.12,19.95,0.04,2773548.0,23.99,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,2,513.0,150.0,588.0,1536.0,0.0,43.0,4096.0,0.0,22.0,1.0,0.0,11.0
144,MDU,8186.0,6944.0,10,1,True,True,True,True,True,True,True,True,True,True,False,True,20.48,0.18,0.01,35.0,5.0,28.63,200520000.0,33.01,0.26,0.72,29.88,0.05,598124.0,34.38,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,2,429.0,89.0,26.0,2048.0,0.0,40.0,4096.0,0.0,214.0,0.0,0.0,2.0
91,HAL,8186.0,6918.0,10,1,True,True,True,True,True,True,True,True,True,True,False,True,11.15,1.17,-0.32,24.0,5.0,19.78,889000000.0,21.21,0.3,0.81,20.87,0.08,8543608.0,23.78,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,2,67.0,113.0,298.0,2048.0,0.0,41.0,4096.0,0.0,243.0,1.0,0.0,11.0
190,CARR,8186.0,6860.0,10,1,True,True,True,True,True,True,True,True,True,True,False,True,17.55,2.89,0.21,45.0,4.0,39.68,869300000.0,43.41,0.19,0.86,40.3,0.03,6330640.0,44.17,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,2,316.0,32.0,551.0,1536.0,0.0,40.0,4096.0,0.0,259.0,0.0,0.0,30.0
251,CTB,8186.0,6833.0,10,1,True,True,True,True,True,True,True,True,True,True,False,True,22.23,2.88,0.23,60.0,3.0,47.54,50450000.0,57.54,0.37,0.98,50.31,0.04,298787.0,60.0,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,2,589.0,119.0,634.0,1024.0,0.0,43.0,4096.0,0.0,298.0,0.0,0.0,30.0
238,AFL,8186.0,6810.0,10,1,True,True,True,True,True,True,True,True,True,True,False,True,33.63,1.4,0.14,57.0,5.0,47.79,688940000.0,53.6,0.26,0.62,49.53,0.06,2610114.0,56.42,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,2,337.0,75.0,17.0,2048.0,0.0,41.0,4096.0,0.0,182.0,0.0,0.0,14.0
69,KIM,8186.0,6751.0,10,1,True,True,True,True,True,True,True,True,True,True,False,True,10.22,0.57,-0.03,21.0,4.0,17.2,430520000.0,20.21,0.35,0.9,18.28,0.05,6081261.0,21.11,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,2,432.0,129.0,238.0,1536.0,0.0,44.0,4096.0,0.0,272.0,0.0,0.0,4.0
176,SHOO,8186.0,6702.0,10,1,True,True,True,True,True,True,True,True,True,True,False,True,19.12,2.17,0.01,43.0,4.0,35.78,79040000.0,39.87,0.33,0.97,37.48,0.05,381705.0,41.9,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,2,261.0,97.0,358.0,1536.0,0.0,38.0,4096.0,0.0,294.0,0.0,0.0,22.0
76,TTM,8186.0,6701.0,10,1,True,True,True,True,True,True,True,True,True,True,False,True,5.32,0.67,0.06,23.0,2.0,17.46,765760000.0,20.39,0.49,0.06,19.59,0.06,1649409.0,21.9,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,2,167.0,250.0,1632.0,512.0,0.0,35.0,4096.0,0.0,3.0,1.0,0.0,5.0
143,ABB,8186.0,6622.0,10,1,True,True,True,True,True,True,True,True,True,True,False,True,18.54,0.71,0.11,34.0,5.0,29.68,2020000000.0,32.51,0.19,0.05,30.71,0.06,2413211.0,33.83,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,2,240.0,71.0,103.0,2048.0,0.0,42.0,4096.0,0.0,16.0,0.0,0.0,6.0
424,AXP,8186.0,6574.0,10,1,True,True,True,True,True,True,True,True,True,True,False,True,87.26,5.65,-0.14,159.0,4.0,131.33,804000000.0,150.25,0.28,0.87,137.1,0.05,2196645.0,156.86,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,2,393.0,90.0,96.0,1536.0,0.0,40.0,4096.0,0.0,262.0,0.0,0.0,61.0
340,TKR,8186.0,6527.0,10,1,True,True,True,True,True,True,True,True,True,True,False,True,40.4,0.39,0.11,91.0,4.0,78.79,75820000.0,84.74,0.23,0.84,81.26,0.05,493494.0,89.92,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,2,175.0,64.0,360.0,1536.0,0.0,41.0,4096.0,0.0,253.0,0.0,0.0,2.0
385,LYB,8186.0,6499.0,10,1,True,True,True,True,True,True,True,True,True,True,False,True,58.07,6.59,0.21,115.0,4.0,96.59,334000000.0,107.52,0.28,0.7,101.33,0.06,1497259.0,115.48,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,2,250.0,101.0,193.0,1536.0,0.0,43.0,4096.0,0.0,208.0,1.0,0.0,71.0
312,C,8186.0,6473.0,10,1,True,True,True,True,True,True,True,True,True,True,False,True,41.13,2.4,-0.27,77.0,4.0,64.4,2080000000.0,73.07,0.3,0.79,68.35,0.05,13659469.0,77.42,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,2,283.0,126.0,126.0,1536.0,0.0,44.0,4096.0,0.0,237.0,0.0,0.0,25.0
191,NSA,8186.0,6452.0,10,1,True,True,True,True,True,True,True,True,True,True,False,True,25.71,1.53,0.18,46.0,4.0,38.34,71790000.0,43.22,0.2,0.84,39.61,0.04,489295.0,44.2,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,2,373.0,68.0,75.0,1536.0,0.0,36.0,4096.0,0.0,253.0,0.0,0.0,15.0
301,WDC,8186.0,6441.0,10,1,True,True,True,True,True,True,True,True,True,True,False,True,33.71,10.59,-0.01,76.0,3.0,59.0,306000000.0,69.78,0.4,0.81,63.66,0.06,7162946.0,76.42,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,2,394.0,162.0,361.0,1024.0,0.0,44.0,4096.0,0.0,243.0,1.0,0.0,116.0
421,DOV,8186.0,6376.0,10,1,True,True,True,True,True,True,True,True,True,True,False,True,89.56,0.33,0.13,153.0,4.0,130.07,143760000.0,145.17,0.19,0.85,133.06,0.04,528123.0,150.33,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,2,373.0,47.0,26.0,1536.0,0.0,40.0,4096.0,0.0,256.0,0.0,0.0,2.0
381,CCK,8186.0,6372.0,10,1,True,True,True,True,True,True,True,True,True,True,False,True,62.08,1.41,0.12,114.0,4.0,99.1,133600000.0,107.33,0.18,0.9,100.35,0.05,519861.0,111.38,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,2,285.0,26.0,104.0,1536.0,0.0,39.0,4096.0,0.0,272.0,0.0,0.0,14.0
271,JCI,8186.0,6371.0,10,1,True,True,True,True,True,True,True,True,True,True,False,True,28.74,0.69,0.03,66.0,3.0,53.83,717100000.0,62.65,0.28,0.93,56.82,0.03,5326838.0,65.91,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,2,420.0,114.0,387.0,1024.0,0.0,42.0,4096.0,0.0,282.0,0.0,0.0,6.0
34,VLY,8186.0,6359.0,10,1,True,True,True,True,True,True,True,True,True,True,False,True,6.6,0.33,-0.09,15.0,3.0,11.64,405150000.0,13.97,0.39,0.65,12.49,0.03,1514777.0,14.63,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,2,485.0,150.0,372.0,1024.0,0.0,38.0,4096.0,0.0,192.0,0.0,0.0,2.0
407,RJF,8186.0,6298.0,10,1,True,True,True,True,True,True,True,True,True,True,False,True,62.86,1.1,0.14,137.0,3.0,109.37,137800000.0,129.72,0.34,0.72,116.43,0.04,401011.0,133.92,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,2,468.0,132.0,315.0,1024.0,0.0,39.0,4096.0,0.0,214.0,0.0,0.0,10.0
489,URI,8186.0,6254.0,10,1,True,True,True,True,True,True,True,True,True,True,False,True,124.75,0.2,-0.03,348.0,2.0,275.03,72340000.0,328.28,0.36,0.97,293.55,0.02,435331.0,341.04,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,2,485.0,138.0,690.0,512.0,0.0,39.0,4096.0,0.0,294.0,0.0,0.0,0.0
318,VLO,8186.0,6225.0,10,1,True,True,True,True,True,True,True,True,True,True,False,True,36.19,0.62,-0.06,82.0,3.0,64.92,407000000.0,74.55,0.34,0.79,69.19,0.06,3032719.0,81.62,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,2,317.0,135.0,368.0,1024.0,0.0,42.0,4096.0,0.0,237.0,1.0,0.0,5.0
210,SNV,8186.0,6207.0,10,1,True,True,True,True,True,True,True,True,True,True,False,True,17.38,5.43,-0.15,49.0,2.0,39.73,148470000.0,46.86,0.41,0.8,42.77,0.03,863150.0,49.24,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,2,392.0,157.0,708.0,512.0,0.0,44.0,4096.0,0.0,240.0,0.0,0.0,58.0
485,CRL,8186.0,6182.0,10,1,True,True,True,True,True,True,True,True,True,True,False,True,169.0,0.19,0.17,345.0,3.0,276.64,49980000.0,319.28,0.23,0.95,290.11,0.04,511434.0,322.71,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,2,412.0,100.0,230.0,1024.0,0.0,32.0,4096.0,0.0,288.0,0.0,0.0,0.0
469,CAT,8186.0,6178.0,10,1,True,True,True,True,True,True,True,True,True,True,False,True,112.08,0.4,0.12,245.0,3.0,203.13,546400000.0,233.51,0.29,0.69,213.44,0.04,2414195.0,244.79,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,2,385.0,104.0,319.0,1024.0,0.0,43.0,4096.0,0.0,205.0,0.0,0.0,2.0
109,BP,8186.0,6124.0,10,1,True,True,True,True,True,True,True,True,True,True,False,True,14.9,2.06,0.12,28.0,4.0,23.15,3380000000.0,25.42,0.22,0.08,24.28,0.05,17873097.0,27.08,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,2,192.0,100.0,131.0,1536.0,0.0,37.0,4096.0,0.0,10.0,1.0,0.0,21.0
189,AVT,8186.0,6068.0,10,1,True,True,True,True,True,True,True,True,True,True,False,True,24.66,2.3,-0.64,45.0,3.0,37.37,99540000.0,43.3,0.28,0.99,39.91,0.03,553361.0,44.08,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,2,348.0,139.0,97.0,1024.0,0.0,39.0,4096.0,0.0,301.0,0.0,0.0,24.0
86,ASB,8186.0,5998.0,10,1,True,True,True,True,True,True,True,True,True,True,False,True,11.86,1.11,-0.25,23.0,3.0,19.33,152350000.0,22.03,0.32,0.78,20.58,0.04,783062.0,23.33,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,2,289.0,132.0,168.0,1024.0,0.0,45.0,4096.0,0.0,234.0,0.0,0.0,10.0
219,FFIN,8186.0,5974.0,10,1,True,True,True,True,True,True,True,True,True,True,False,True,26.61,0.53,0.03,51.0,3.0,41.73,142150000.0,48.24,0.33,0.58,44.47,0.04,367547.0,51.34,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,2,347.0,134.0,154.0,1024.0,0.0,44.0,4096.0,0.0,170.0,1.0,0.0,4.0
286,KEX,8186.0,5962.0,10,1,True,True,True,True,True,True,True,True,True,True,False,True,35.93,0.99,-0.23,70.0,3.0,57.56,60020000.0,63.77,0.3,0.97,60.6,0.05,535010.0,69.96,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,2,214.0,108.0,173.0,1024.0,0.0,43.0,4096.0,0.0,294.0,1.0,0.0,9.0
473,VMI,8186.0,5955.0,10,1,True,True,True,True,True,True,True,True,True,True,False,True,104.26,0.29,0.15,262.0,2.0,209.18,21180000.0,243.66,0.37,0.96,225.21,0.04,79793.0,259.38,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,2,336.0,157.0,520.0,512.0,0.0,41.0,4096.0,0.0,291.0,1.0,0.0,1.0
439,JBHT,8186.0,5920.0,10,1,True,True,True,True,True,True,True,True,True,True,False,True,102.08,0.4,0.15,180.0,3.0,150.37,105680000.0,171.5,0.2,0.74,156.36,0.03,619756.0,176.07,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,2,397.0,82.0,59.0,1024.0,0.0,39.0,4096.0,0.0,221.0,0.0,0.0,2.0
431,JPM,8186.0,5918.0,10,1,True,True,True,True,True,True,True,True,True,True,False,True,88.67,4.74,-0.26,165.0,3.0,138.33,3070000000.0,155.09,0.29,0.73,146.05,0.05,10438427.0,164.67,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,2,254.0,114.0,119.0,1024.0,0.0,42.0,4096.0,0.0,218.0,0.0,0.0,51.0
460,TGT,8186.0,5902.0,10,1,True,True,True,True,True,True,True,True,True,True,False,True,115.12,0.68,0.21,215.0,3.0,186.48,500600000.0,206.6,0.18,0.83,192.69,0.03,4743117.0,210.02,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,2,296.0,68.0,123.0,1024.0,0.0,39.0,4096.0,0.0,250.0,0.0,0.0,6.0
248,ZION,8186.0,5882.0,10,1,True,True,True,True,True,True,True,True,True,True,False,True,28.22,22.0,-0.1,60.0,2.0,49.01,163550000.0,56.28,0.34,0.87,52.42,0.04,1642948.0,60.27,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,2,302.0,142.0,282.0,512.0,0.0,43.0,4096.0,0.0,262.0,1.0,0.0,242.0
