,Ticker,N-Value Rating,Lwowski Rating,Primary Passed Tests,Secondary Passed Tests,SMA50_greater_SMA150_rule (1st),SMA150_greater_SMA200_rule (1st),week52_span_rule (1st),rs_value_rule (1st),liquidity_rule (1st),close_above_52weekhigh_rule (1st),prev_close_rule (1st),SMA200_slope_rule (1st),inst_ownership_rule (1st),close_greater_SMA50_rule (1st),sales_QoQ_yearly_rule (1st),eps_QoQ_yearly_rule (2nd),Double Bottom Chart Pattern,Inverse Head and Shoulder Pattern,Multiple Bottom Pattern,Channel Up Pattern,Channel Up Strong Pattern,Wedge Down Pattern,Wedge Down Strong Pattern,Channel Down Strong Pattern,Inst. Ownership,SMA50_percent,EPS_QoQ_percent,SMA150_value,SMA200_percent,Sales_QoQ_percent,Shares Outstanding,week52_low,volume,SMA200_value,week52_high,prev_close,SMA50_value,Relative Strength Value,SMA50_greater_SMA150_rule_nvalue,SMA150_greater_SMA200_rule_nvalue,week52_span_rule_nvalue,rs_value_rule_nvalue,liquidity_rule_nvalue,close_above_52weekhigh_rule_nvalue,prev_close_rule_nvalue,SMA200_slope_rul_nvalue,inst_ownership_rule_nvalue,close_greater_SMA50_rule_nvalue,sales_QoQ_yearly_rule_nvalue,eps_QoQ_yearly_rule_nvalue,SMA50_greater_SMA150_rule_score,SMA150_greater_SMA200_rule_score,week52_span_rule_score,rs_value_rule_score,liquidity_rule_score,close_above_52weekhigh_rule_score,prev_close_rule_score,SMA200_slope_rul_score,inst_ownership_rule_score,close_greater_SMA50_rule_score,sales_QoQ_yearly_rule_score,eps_QoQ_yearly_rule_score
1840,ACGL,8190.0,4616.822246201909,11,1,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,0.8320000000000001,0.1158,0.703,35.24148523689497,0.2169,0.338,403000000.0,22.239999771118164,1806865.0,33.93846719282387,39.93000030517578,39.62,36.993142700195314,6.12425598823374,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,4.0,2,203.5892903335073,78.6299787523068,79.102178056657,2623.619065975675,1311.8095329878374,41.34167998132616,20.67083999066308,0.0324945843085951,250.24,0.5680744285163563,1.4079999999999997,5.81111111111111
2406,ENSG,8190.0,4536.149761301266,11,1,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,0.858,0.0933,4.357,80.72445546518458,0.4192,1.021,53840000.0,33.779998779296875,396308.0,74.79394166486976,96.12999725341795,94.23,87.47542833600725,4.814867899402908,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,4.0,2,342.5478031352672,162.3887174908645,724.4390896040575,1953.212364494289,976.6061822471443,39.29346155711241,19.646730778556204,0.09056657347043427,258.55999999999995,0.6177343093923334,12.336,46.41111111111112
2670,QRVO,8190.0,4273.199505586703,11,1,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,0.87,0.111,0.276,169.19910846370286,0.3243,0.26,113810000.0,81.18000030517578,1151077.0,159.61503612212022,198.32000732421875,198.32,177.0085693359375,5.108791700848792,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,4.0,2,189.05272033117882,122.97199958369724,476.95851246543253,2103.7013508345813,1051.8506754172906,42.66666036372216,21.33333018186108,0.0744078694850056,262.4,0.9631818727879274,0.16000000000000014,1.066666666666667
2467,CINF,8190.0,4190.315661840629,11,1,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,0.716,0.0833,0.7070000000000001,90.99247530191252,0.2696,0.252,160900000.0,48.540000915527344,488413.0,87.31569343065694,108.93000030517578,105.59,102.77800053187781,4.832451956593076,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,4.0,2,530.5220149442745,86.2393571702152,354.79256129331907,1962.2154017756545,981.1077008878273,37.43370313822615,18.716851569113075,0.06163602222958955,213.12,0.21887948421413667,0.03200000000000003,5.855555555555558
2399,MU,8190.0,4165.8526509264775,11,1,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,0.858,0.0815,0.483,78.55980229141689,0.4646,0.3,1120000000.0,41.40999984741211,22708037.0,71.23642357596516,94.76000213623048,93.75,88.94714290073941,4.52499409460303,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,4.0,2,541.5816472902892,210.5422880087636,381.95376785876647,1804.7969764367515,902.3984882183755,40.84761122100663,20.423805610503315,0.14942557390749195,258.55999999999995,0.4319740414479963,0.7999999999999998,3.3666666666666667
2327,CROX,8190.0,4143.699666201802,11,1,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,0.94,0.0599,8.436,70.90069311916238,0.4616,0.565,66730000.00000001,17.889999389648438,1028312.0,65.16481761514707,84.80000305175781,80.12,78.89828600202289,2.538252125397822,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,4.0,2,462.02849375732046,180.26710519777268,1888.3042846578799,787.5850882036847,393.79254410184234,33.247792939199556,16.623896469599778,0.15325017349579015,284.7999999999999,0.12387736767268127,5.039999999999999,91.73333333333332
2724,SMG,8190.0,4103.442121815143,11,1,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,0.655,0.0908,1.342,210.22435692513343,0.3832,1.046,55700000.0,101.33999633789062,307297.0,196.241460090136,252.6199951171875,252.62,227.9260001046317,4.67298104918108,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,4.0,2,344.89785828692635,145.92723018327243,507.5742116517888,1880.5662971807128,940.2831485903564,42.66666996542904,21.33333498271452,0.07952241702777668,193.6,0.8667374458037179,12.735999999999999,12.911111111111113
2013,AVNT,8190.0,4002.9954013951237,11,1,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,0.968,0.0849,8.677,42.27168307918133,0.4035,0.514,91300000.0,19.290000915527344,327644.0,39.10335760743079,51.209999084472656,49.14,46.98142852783203,4.030028816481268,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,4.0,2,456.3602854785331,165.93793891786058,607.0742324627755,1551.374754038409,775.6873770192045,35.768016987582456,17.884008493791228,0.1461152275914558,293.75999999999993,0.3675616582648989,4.224,94.41111111111113
2046,ATH,8190.0,3772.002347032541,11,1,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,0.9,0.08470000000000001,0.913,45.363564292983256,0.2837,1.4409999999999998,191780000.0,22.25,845865.0,42.516131352334135,52.06000137329102,51.06,48.95257143293108,4.305358994598962,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,4.0,2,324.06124770711955,137.16070764113078,413.55797050561796,1692.343805234669,846.1719026173345,39.388393586765716,19.69419679338285,0.07927517364846909,272.0,0.3444033284267842,19.056,8.144444444444442
1265,SBSW,8190.0,3521.731161471679,11,1,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,0.126,0.0577,59.883,16.437623769930095,0.3632,1.301,668400000.0,5.6500000953674325,2213490.0,15.25503649328747,20.040000915527344,18.87,18.63942860194615,2.1788050968000405,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,4.0,2,548.6554941375274,158.76322181397597,1155.2170539245426,603.5482095616208,301.7741047808104,32.70258746868199,16.351293734340995,0.1175686683626515,24.32,0.09896071514972367,16.816,663.3666666666667
2366,SPB,8190.0,3507.499733213938,11,1,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,0.999,0.0883,3.0810000000000004,77.17059394156578,0.3456,0.314,42900000.0,35.40999984741211,514140.0,72.5916787864518,89.23999786376953,87.61,83.2374282836914,3.7801207951581928,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,4.0,2,322.01065452681325,129.18310189877644,524.4059566158712,1423.421847120995,711.7109235604972,39.5493839600041,19.77469198000205,0.08558968309990382,303.68,0.42025053454615785,1.024,32.23333333333333
2109,PCH,8190.0,3264.141526240766,11,1,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,0.8740000000000001,0.08990000000000001,7.7429999999999986,49.99098998721284,0.2217,0.6579999999999999,67160000.0,27.770000457763672,439376.0,48.338101992641924,56.6500015258789,55.61,52.62914297921317,4.03979561964074,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,4.0,2,216.1564445512562,70.02994477103199,229.35831342304988,1556.375357256059,778.1876786280295,39.53350534329199,19.766752671646,0.0390850243822586,263.68,0.4531112386860142,6.527999999999999,84.03333333333333
2644,IPHI,8190.0,3105.218332383952,11,1,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,0.918,0.0979,0.221,162.1985150327777,0.3078,0.8220000000000001,52650000.0,85.94000244140625,1859268.0,151.2002919886234,183.9499969482422,183.95,165.7451429094587,3.894906008589549,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,4.0,2,89.563013446515,148.97035249193007,291.09046909855607,1482.1918763978492,741.0959381989246,42.66666949805205,21.333334749026026,0.06043139635954441,277.75999999999993,0.8786915511840255,9.152,0.4555555555555557
1381,MFC,8190.0,3075.6565868471807,11,1,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,0.537,0.0748,0.473,18.997227668762207,0.3131,0.635,1940000000.0,11.359999656677244,1606207.0,17.71970796933139,21.8700008392334,21.87,20.978285707746235,3.750461882860612,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,4.0,2,427.1367311674317,147.65256566093575,158.8282501511314,1408.2364840246332,704.1182420123166,42.66666011755093,21.333330058775466,0.08871579727459955,155.84,0.3400523015756243,6.16,3.2555555555555555
2655,SWKS,8190.0,2743.189220303936,11,1,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,0.7859999999999999,0.0594,1.036,163.64326733881884,0.2428,0.685,165400000.0,88.0999984741211,1581270.0,159.0575179496821,194.13999938964844,191.65,179.7488573346819,3.1325759902400385,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,4.0,2,403.12380518820396,59.045399865494794,329.9116650500028,1091.8789070028997,545.9394535014499,40.47773137682762,20.23886568841381,0.05260281818036917,235.51999999999995,0.5296787013520243,6.960000000000001,9.511111111111113
2091,ARES,8190.0,2578.885170973825,11,1,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,0.687,0.0618,0.476,49.20772265443708,0.2205,0.506,144660000.0,29.940000534057607,6072080.0,47.389999946538545,59.13000106811523,59.13,53.528857312883645,3.1811262873074897,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,4.0,2,359.68678504574547,78.55446528752513,189.40921871140827,1116.7366591014347,558.3683295507174,42.66666358377029,21.333331791885144,0.06772648969200556,203.84,0.8371025227573067,4.096,3.2888888888888896
2034,IR,8190.0,2382.604914769343,11,1,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,0.951,0.08130000000000001,1.955,45.74594067110874,0.2608,1.494,418800000.0,24.36000061035156,1247160.0,43.356131393544,50.7599983215332,50.09,47.925142887660435,2.861113490604628,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,4.0,2,195.1214063597357,112.8866723838137,256.252142337689,952.8901071895692,476.4450535947848,40.41397982684411,20.206989913422056,0.0809678528337112,288.31999999999994,0.3613730884290328,19.904,19.722222222222225
2139,TFC,8190.0,2210.870580149919,11,1,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,0.738,0.0561,0.203,52.23207938317025,0.2973,0.284,1350000000.0,29.63999938964844,3312937.0,49.27408766920549,60.16999816894531,59.15,58.2182861328125,2.4510515756325235,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,4.0,2,469.43378736009316,122.94427592184185,223.24857072402543,742.9384067238519,371.46920336192596,39.77353565790015,19.886767828950074,0.08844660758826857,220.16,0.12803040818645775,0.5439999999999996,0.2555555555555558
2726,LH,8190.0,2097.6689337301573,11,1,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,0.939,0.0577,3.119,222.4663362408629,0.2318,0.52,97300000.0,126.41000366210938,395727.0,215.49496337445115,255.02999877929688,252.67,243.2925702776228,2.365864849373911,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,4.0,2,383.44792320492996,66.25385302208858,215.5413868417361,699.3228028794424,349.6614014397212,41.087350010085565,20.543675005042783,0.04663505746047224,284.48,0.3083507140946091,4.32,32.65555555555555
2275,BX,8190.0,1855.3271030930161,11,1,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,0.622,0.055,0.499,66.38831684376933,0.2413,0.735,702580000.0,45.5,1853340.0,62.97846717556028,76.08999633789062,75.0,71.75742863246373,2.503377008175533,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,4.0,2,331.2613262698831,110.8850760217001,3.465796703296703,769.7290281858733,384.86451409293664,40.221850651160686,20.110925325580343,0.08263776799863433,183.04,0.36150363014198666,7.76,3.5444444444444447
1898,FNF,8190.0,1700.5362462672172,11,1,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,0.826,0.07730000000000001,1.233,38.59584166271853,0.2009,0.596,292000000.0,24.29999923706055,5412030.0,36.97649634145472,42.63999938964844,41.73,40.15942862374442,2.388484282480885,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,4.0,2,165.9363267247629,89.68992592816839,54.10767273789622,710.9039526302133,355.4519763151065,39.02439263469979,19.512196317349893,0.04093570374666505,248.32,0.3128672752733285,5.5360000000000005,11.7
1616,VICI,8190.0,1429.1837862166547,11,1,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,0.912,0.0509,1.5319999999999998,26.658118899505922,0.1796,0.5710000000000001,536550000.0,14.260000228881836,3997005.0,25.852627789017053,29.21999931335449,28.98,28.28600006103516,1.6798810984041124,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,4.0,2,250.1227210651889,63.80959830249858,234.95983800644885,348.09912238290565,174.04956119145274,41.264891041238094,20.632445520619047,0.051105656119069295,275.84,0.19628082796219745,5.136000000000001,15.022222222222226
2117,MC,8190.0,1386.734977189253,11,1,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,0.983,0.0534,4.122,49.47435650967135,0.4111,0.888,60480000.0,26.51000022888184,291347.0,46.10503649189525,57.959999084472656,57.73,54.994857243129175,1.058140087311843,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,4.0,2,457.0442669592487,149.66623868996362,319.2901972857516,29.76772470366359,14.883862351831795,41.98942067454501,20.994710337272505,0.13268003724432345,298.55999999999995,0.3978761497321688,10.208,43.8
2453,DLB,8190.0,1214.4692954687098,11,1,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,0.955,0.0665,1.7519999999999998,93.95693040602278,0.2601,0.336,100720000.0,53.61000061035156,891101.0,87.70335750162167,103.19000244140624,103.19,98.2288567679269,1.456603618306307,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,4.0,2,186.23224814545082,146.0299545314062,158.6140044430087,233.78105257282917,116.89052628641457,42.666662628807785,21.333331314403893,0.07480115726567656,289.6,0.40404772245648135,1.3760000000000003,17.466666666666665
1183,FHN,8188.0,3480.4148886519624,11,0,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,0.846,0.0633,0.127,14.662772244746142,0.4111,0.422,553400000.0,7.199999809265138,4269024.0,13.489707995505226,17.700000762939453,17.27,16.874000004359655,3.4513642834479885,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,4.0,0,617.699624068174,178.09396491353885,486.40010511610535,1255.0985131253701,627.5492565626851,38.52052012928015,19.260260064640075,0.13290021535368066,254.72,0.1877444568154711,2.7520000000000007,0.0
1711,WLL,8186.0,74318.469002585,10,1,True,True,True,True,True,True,True,True,True,True,False,True,False,False,False,False,False,False,False,False,0.884,0.0607,1.0,27.39079212906337,0.0557,-0.442,38170000.0,0.3199999928474426,969141.0,24.623722695956264,36.97999954223633,34.35,34.07771437508719,4.630955369432368,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,2,999.9577007724221,230.1422197194411,69977.6007081032,1859.049149149372,929.5245745746856,30.528936521600556,15.264468260800276,0.3462132720440054,266.88,0.06392110032165024,0.0,9.111111111111112
1957,VRTV,8186.0,41660.06650504194,10,1,True,True,True,True,True,True,True,True,True,True,False,True,False,False,False,False,False,False,False,False,0.925,0.4768,7.729,25.788712907545644,1.194,-0.105,15870000.0,7.190000057220459,327252.0,23.033649660374998,45.709999084472656,45.37,35.891428647722506,48.52620973491678,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,2,1604.6060080670684,244.96202787663694,2882.011573573884,24333.419384277382,12166.709692138691,41.397217715039396,20.69860885751969,0.27149387511700385,280.0,2.1127208828181203,0.0,83.87777777777778
861,TMST,8186.0,39709.923021784125,10,1,True,True,True,True,True,True,True,True,True,True,False,True,False,False,False,False,False,False,False,False,0.621,0.4373,0.879,6.656930687403915,1.2307,-0.069,45000000.0,2.259999990463257,1482952.0,5.929635030509782,11.989999771118164,11.49,9.55514281136649,46.82574941575306,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,2,1783.2658047969278,251.19615248750483,2235.5822524162827,23462.783700865566,11731.391850432783,35.54962780930268,17.77481390465134,0.2722019950463029,182.72,1.6199504093915715,0.0,7.7666666666666675
1380,FNKO,8186.0,38852.86153252522,10,1,True,True,True,True,True,True,True,True,True,True,False,True,False,False,False,False,False,False,False,False,0.764,0.4506,2.943,12.602623731783119,1.3506,0.06,35620000.0,3.4200000762939453,2228137.0,10.915437931561993,21.71999931335449,21.44,16.204571315220424,45.485543026400286,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,2,1170.6750606662551,316.55683816969963,2877.9787369671485,22776.598029516947,11388.299014758471,40.46654921777776,20.23327460888888,0.2893610800179739,228.48,2.5846675400105696,0.0,30.7
1615,KIRK,8186.0,34502.347884429844,10,1,True,True,True,True,True,True,True,True,True,True,False,True,False,False,False,False,False,False,False,False,0.596,0.0906,4.82,21.72316832589631,1.0068,-0.069,14270000.0,0.7099999785423279,459013.0,18.651021891266762,30.8799991607666,27.64,26.636000170026502,10.474706804037636,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,2,926.3362936597324,337.34108162016554,25698.07332080069,4851.049883667271,2425.524941833635,24.75993506696588,12.379967533482935,0.3053579665501982,174.71999999999997,0.3015467258040629,0.0,51.55555555555557
947,ACY,8186.0,34496.02452429616,10,1,True,True,True,True,True,True,True,True,True,True,False,True,False,False,False,False,False,False,False,False,0.057,0.3702,0.504,7.09990101167471,1.7546000000000002,-0.8540000000000001,1550000.0,0.8000000119209291,30217211.0,5.7476642488563146,13.850000381469727,11.47,9.280285712650844,31.098329526102944,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,2,1257.8845424059862,481.8271858526069,9612.800134468076,15410.344717364707,7705.172358682354,13.339105613723955,6.6695528068619785,0.2593004876287138,2.24,1.8876266142230065,0.0,3.6
2615,SI,8186.0,33694.19442349574,10,1,True,True,True,True,True,True,True,True,True,True,False,True,False,False,False,False,False,False,False,False,0.436,0.1904,1.46,91.86168342061562,1.9552,0.104,18740000.0,8.729999542236326,1248362.0,72.45146003778834,176.27000427246094,150.31,141.78057185581753,26.225343714262014,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,2,2225.822121007422,548.6726902024727,11381.53222265773,12915.375981702151,6457.6879908510755,17.53188883467043,8.765944417335215,0.5820867386702715,123.52,0.4812748619948522,0.0,14.222222222222225
992,MESA,8186.0,23832.836423688368,10,1,True,True,True,True,True,True,True,True,True,True,False,True,False,False,False,False,False,False,False,False,0.6990000000000001,0.1872,0.257,8.981188139112867,1.2362,-0.183,35530000.0,2.5199999809265137,886271.0,7.482043814485091,16.579999923706055,13.72,13.601428576878138,24.526242570778603,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,2,2107.127090531681,410.3487834291678,3018.3619167567213,12045.436196238645,6022.718098119321,13.22718199284956,6.6135909964247785,0.39826949777019177,207.68,0.06974057023594046,0.0,0.8555555555555557
1546,MX,8186.0,23096.387536198657,10,1,True,True,True,True,True,True,True,True,True,True,False,True,False,False,False,False,False,False,False,False,0.768,0.2953,0.215,17.646435633744346,0.7888,0.158,35590000.0,9.920000076293944,1764040.0,16.635182478132037,26.959999084472656,26.96,21.868571472167968,28.408749464048338,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,2,980.0204841998246,124.49797081676249,645.7805756155093,14033.279725592749,7016.6398627963745,42.666672462290016,21.333336231145008,0.15746408825612807,229.76,1.8625555068603803,0.0,0.38888888888888895
953,CYH,8186.0,22035.770997026564,10,1,True,True,True,True,True,True,True,True,True,True,False,True,False,False,False,False,False,False,False,False,0.845,0.2655,1.784,9.334752474680986,0.8831,-0.051,117670000.0,2.630000114440918,1298349.0,8.237372259153936,13.960000038146973,13.01,10.667428588867187,25.245025054945106,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,2,584.7655177266206,272.8339342563878,2237.2257225170474,12413.452828131893,6206.726414065946,31.05253060644418,15.52626530322209,0.20875912723534232,254.4,1.7568030695439256,0.0,17.822222222222226
2367,CTRN,8186.0,21609.81710091964,10,1,True,True,True,True,True,True,True,True,True,True,False,True,False,False,False,False,False,False,False,False,0.919,0.18170000000000008,8.187999999999999,59.8622773047721,1.1977,0.087,10370000.0,8.680000305175781,125963.0,51.10065702452278,95.08999633789062,87.92,82.2731430053711,18.715844164878725,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,2,1533.4349116440278,351.14613742323417,5706.793974184872,9070.512212417907,4535.2561062089535,29.79802199187032,14.89901099593516,0.36986440264274495,278.08,0.549083872413651,0.0,88.97777777777776
1833,OLN,8186.0,20002.824759417785,10,1,True,True,True,True,True,True,True,True,True,True,False,True,False,False,False,False,False,False,False,False,0.879,0.2518,0.573,27.946534695011554,0.9434,0.192,158200000.0,9.789999961853027,1183750.0,24.672992720221075,39.810001373291016,39.62,34.18114280700684,23.14708400737593,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,2,913.7789391573835,271.7227715499773,1474.392741476621,11339.307011776476,5669.653505888238,41.85212509613,20.926062548065,0.27198608301992216,265.28,1.2729491752108986,0.0,4.366666666666666
2311,NUE,8186.0,18976.138047445413,10,1,True,True,True,True,True,True,True,True,True,True,False,True,False,False,False,False,False,False,False,False,0.815,0.2745,2.701,58.78118802061175,0.5393,0.025,303460000.0,35.5099983215332,2736797.0,55.869780881561496,80.51000213623047,80.51,67.6817145211356,23.84085704580634,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,2,620.2078891866244,106.72248443957493,368.99768095185465,11694.518807452849,5847.259403726423,42.66666213824383,21.333331069121915,0.10436998058151006,244.79999999999995,1.5163073890344063,0.0,28.011111111111113
1668,ASO,8186.0,18278.504931775835,10,1,True,True,True,True,True,True,True,True,True,True,False,True,False,False,False,False,False,False,False,False,0.916,0.2577,0.944,21.762326731540192,0.5448,0.17800000000000002,84520000.0,12.989999771118164,4638016.0,20.244527553948828,31.70000076293945,31.7,25.533571352277484,22.59920245415375,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,2,709.8054430068163,153.54533255584786,475.3441733581715,11058.791656526717,5529.395828263358,42.66666255914836,21.33333127957418,0.08159304003538632,277.11999999999995,1.9320222972796155,0.0,8.488888888888889
2515,SNX,8186.0,17937.374129804622,10,1,True,True,True,True,True,True,True,True,True,True,False,True,False,False,False,False,False,False,False,False,0.772,0.2565,0.212,89.00901016386429,0.5722,0.127,51050000.0,35.110000610351555,529367.0,84.19171546323456,120.66000366210938,120.16,100.75285731724328,21.698329717566644,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,2,540.4261641791529,117.18278327750626,1087.4641116851203,10597.544815394122,5298.772407697061,41.9594401148401,20.97972005742005,0.1081617354437439,231.04,1.5409701084028928,0.0,0.3555555555555556
863,CRIS,8186.0,17579.507193339003,10,1,True,True,True,True,True,True,True,True,True,True,False,True,False,False,False,False,False,False,False,False,0.7140000000000001,0.1154,0.561,8.256237673287345,1.4916,-0.091,66030000.0,0.6299999952316284,1329172.0,6.392116824205773,12.800000190734865,12.42,10.692571531023297,6.260035327132508,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,2,1208.6889787068212,597.2543374773834,11459.047899541765,2693.138087491844,1346.5690437459218,37.59999753236775,18.799998766183872,0.4030841688928895,212.48,1.2924325744951155,0.0,4.233333333333333
